"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"ENSMUST00000090409"	3	5	2	4	6	9	7	9	7	8	11	7	9	3	5	3	2	4	3	10
"ENSMUST00000090457"	11	6	11	7	3	7	3	4	4	4	2	1	8	10	3	4	9	11	2	2
"ENSMUST00000091218"	8	4	11	3	4	10	1	3	10	6	8	6	2	11	2	8	3	2	10	9
"ENSMUST00000091807"	7	8	6	9	1	1	4	10	8	3	9	9	1	1	6	6	5	6	5	6
"ENSMUST00000092597"	5	11	5	6	11	1	4	10	8	3	3	9	6	8	8	2	5	6	5	11
"ENSMUST00000092720.1"	4	9	1	8	2	8	11	1	3	5	6	11	11	4	1	7	6	9	1	4
"ENSMUST00000093178"	8	11	7	6	4	10	1	10	8	3	8	9	6	2	8	10	3	6	10	9
"ENSMUST00000093967"	11	6	11	5	3	7	1	11	5	2	2	1	8	10	3	4	10	10	2	2
"ENSMUST00000094977"	6	2	3	10	1	2	5	10	8	10	5	3	3	6	9	2	8	6	9	5
"ENSMUST00000095183"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"ENSMUST00000095222"	6	2	3	5	2	2	5	11	3	10	5	3	11	6	9	10	8	2	9	5
"ENSMUST00000095408"	11	4	11	5	3	7	1	11	5	2	2	6	8	10	3	4	10	10	2	2
"ENSMUST00000095448"	5	3	5	1	7	1	4	10	2	9	7	8	5	5	11	5	5	6	5	11
"ENSMUST00000097350"	7	8	6	9	10	5	8	5	11	10	9	2	1	1	6	6	4	7	8	6
"ENSMUST00000099416"	3	5	2	4	6	6	2	9	6	8	11	7	9	2	8	11	2	4	3	10
"ENSMUST00000099923"	6	11	3	10	10	2	5	3	8	10	5	3	3	1	6	6	8	2	9	5
"ENSMUST00000101465"	7	2	3	9	10	5	5	1	11	10	9	3	1	1	9	6	8	7	9	6
"ENSMUST00000102939"	4	9	1	5	2	8	11	11	5	2	6	11	4	4	1	4	10	10	1	4
"ENSMUST00000103299"	2	3	8	1	11	11	10	2	2	9	3	4	5	8	4	2	11	8	4	8
"ENSMUST00000103330"	8	4	11	3	4	10	2	3	10	10	8	6	2	11	2	8	3	2	10	9
"ENSMUST00000103347"	6	4	2	3	4	10	2	3	10	6	11	7	2	11	9	8	3	2	10	10
"ENSMUST00000103355"	9	5	9	8	5	9	7	8	7	5	1	5	11	3	5	3	6	9	7	1
"ENSMUST00000103397"	11	6	11	7	3	7	3	4	4	4	2	1	8	10	3	4	9	11	2	2
"ENSMUST00000103398"	11	6	11	7	3	7	3	4	4	4	2	1	8	10	3	4	9	11	2	2
"ENSMUST00000103424"	10	6	4	2	3	3	3	7	9	1	4	1	7	9	3	1	7	11	6	2
"ENSMUST00000105693.1"	5	3	5	10	11	11	4	2	2	9	10	8	5	5	11	5	11	8	5	8
"ENSMUST00000105793"	4	9	1	5	2	8	11	11	5	2	6	11	11	4	1	10	10	10	1	4
"ENSMUST00000106437"	5	11	5	6	1	1	4	10	8	3	9	9	6	2	8	2	5	6	5	11
"ENSMUST00000106657"	4	9	1	5	2	8	1	11	5	2	6	1	4	4	1	4	10	10	1	4
"ENSMUST00000106746.1"	11	2	11	7	3	7	5	4	4	10	2	1	8	6	3	4	8	11	2	2
"ENSMUST00000106924"	5	1	5	6	1	1	4	10	8	3	10	9	6	2	8	10	5	6	5	11
"ENSMUST00000107026"	9	5	9	4	5	9	7	8	6	8	1	7	9	3	5	3	2	1	7	1
"ENSMUST00000107563"	7	8	6	9	10	5	8	5	11	11	9	2	1	7	6	6	4	7	8	6
"ENSMUST00000107693.1"	10	10	4	2	3	3	9	7	9	1	4	1	7	9	3	1	7	5	6	3
"ENSMUST00000107835"	7	8	6	9	10	5	8	5	11	11	9	2	1	1	6	6	4	7	8	6
"ENSMUST00000107892"	8	4	11	3	4	10	2	9	10	6	11	6	2	11	2	8	3	2	10	9
"ENSMUST00000107980"	8	4	7	6	4	10	1	11	5	3	8	6	6	2	8	10	3	2	10	9
"ENSMUST00000108056"	7	8	6	9	1	5	8	10	11	11	9	2	1	1	6	6	5	7	8	6
"ENSMUST00000108212"	8	4	11	3	4	10	1	11	5	6	8	6	2	11	2	8	3	10	10	9
"ENSMUST00000108241"	5	11	5	6	7	1	4	10	8	3	3	9	6	8	4	2	5	6	5	8
"ENSMUST00000109104"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"ENSMUST00000109162"	8	4	7	3	4	10	1	3	10	3	8	6	2	2	8	10	3	2	10	9
"ENSMUST00000109262"	7	11	6	10	10	5	8	5	8	11	9	2	3	1	6	6	4	7	5	6
"ENSMUST00000109558"	4	9	1	5	2	8	11	11	5	2	6	11	4	4	1	4	10	10	1	4
"ENSMUST00000110120"	5	11	3	10	1	1	4	10	8	3	3	9	6	2	8	2	5	6	5	5
"ENSMUST00000110529"	5	7	5	6	1	1	4	10	8	3	10	9	6	5	11	9	5	6	5	11
"ENSMUST00000110553"	11	4	11	3	4	10	2	4	10	6	2	6	2	11	2	8	3	2	2	2
"ENSMUST00000111089"	8	11	7	10	1	1	4	10	8	3	8	9	3	2	8	10	5	6	5	9
"ENSMUST00000111263.1"	11	6	11	7	3	7	3	4	4	4	2	1	8	10	3	4	9	11	2	2
"ENSMUST00000111263.2"	11	6	11	7	3	7	3	4	4	4	2	1	8	10	3	4	10	10	2	2
"ENSMUST00000111476"	5	11	8	6	11	11	4	2	8	9	3	9	5	8	4	2	11	8	5	8
"ENSMUST00000111524"	2	11	8	1	11	11	4	2	8	9	3	4	5	8	4	2	11	8	5	8
"ENSMUST00000111720"	2	11	8	1	11	11	4	2	8	9	3	4	5	8	4	2	11	8	5	8
"ENSMUST00000111749"	8	6	11	5	4	10	1	11	5	2	8	6	8	11	3	4	10	10	10	9
"ENSMUST00000111773"	10	10	4	2	3	3	3	7	9	1	4	1	7	9	3	1	7	5	6	3
"ENSMUST00000111790"	9	1	9	10	1	9	8	5	7	3	9	5	3	1	6	6	5	7	7	1
"ENSMUST00000111820"	6	2	7	5	4	10	1	11	5	10	8	3	2	6	9	10	10	2	10	9
"ENSMUST00000111949.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"ENSMUST00000111997"	11	6	11	7	3	7	3	4	10	4	2	1	8	10	3	4	9	11	2	2
"ENSMUST00000112433"	7	8	6	9	10	5	8	5	11	11	9	2	1	1	6	6	4	7	8	6
"ENSMUST00000112597"	6	11	3	10	1	1	4	10	8	3	5	3	3	2	8	2	5	6	9	5
"ENSMUST00000112797"	5	7	5	6	8	1	4	10	1	7	7	9	6	5	11	9	5	6	11	11
"ENSMUST00000113047"	8	4	7	3	4	10	2	3	10	6	9	6	2	1	2	8	3	2	10	9
"ENSMUST00000113532"	8	11	7	10	11	1	4	3	8	3	8	9	6	2	8	10	3	2	5	9
"ENSMUST00000113617"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"ENSMUST00000113829"	11	6	11	7	3	7	3	11	5	2	2	1	8	10	3	4	10	10	2	2
"ENSMUST00000114065"	6	11	7	6	1	1	4	10	8	3	8	9	6	2	8	10	5	6	5	5
"ENSMUST00000114066"	2	11	8	6	11	11	4	2	8	9	3	4	5	8	8	2	11	8	5	8
"ENSMUST00000114197"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"ENSMUST00000114270"	5	11	8	6	1	1	4	10	8	3	3	9	6	8	8	2	5	6	5	8
"ENSMUST00000114428"	4	9	1	5	2	8	11	1	3	10	6	11	11	4	1	10	6	10	1	4
"ENSMUST00000115360"	4	9	1	8	2	8	11	1	3	5	6	11	11	4	1	7	6	9	1	4
"ENSMUST00000115643"	9	1	6	9	1	5	8	10	7	11	9	2	6	7	7	10	5	7	7	11
"ENSMUST00000115868"	11	6	4	7	3	7	3	4	4	4	2	1	8	10	3	4	9	11	2	2
"ENSMUST00000116375"	8	4	11	3	4	10	2	4	10	6	8	6	2	11	2	8	3	2	10	9
"ENSMUST00000117355"	2	11	8	1	11	11	10	2	8	9	3	4	5	8	4	2	11	8	5	8
"ENSMUST00000117537"	11	6	11	7	3	7	1	4	5	4	2	1	8	10	3	4	10	10	2	2
"ENSMUST00000118113"	10	6	4	2	3	3	3	7	4	2	4	1	7	10	3	4	10	10	6	2
"ENSMUST00000119025"	5	11	5	10	1	1	4	10	8	3	3	9	6	2	8	2	5	6	5	11
"ENSMUST00000119792"	9	9	1	8	2	8	11	1	3	5	6	11	11	4	1	7	6	9	1	4
"ENSMUST00000120381.1"	4	9	1	5	2	8	11	11	5	2	6	11	4	4	1	1	10	10	1	4
"ENSMUST00000120450"	7	1	6	9	10	5	8	5	7	11	9	2	3	7	7	6	4	7	8	6
"ENSMUST00000120664"	11	6	11	7	3	7	3	4	4	4	2	1	8	10	3	4	9	11	2	2
"ENSMUST00000120818"	9	1	9	10	5	9	8	8	7	11	1	5	3	7	7	3	4	7	7	1
"ENSMUST00000121746"	4	9	1	8	2	8	11	1	3	5	6	11	11	4	1	7	6	9	1	4
"J05020"	1	7	10	11	8	4	6	6	1	7	7	8	10	5	11	9	1	3	11	7
"K02899"	2	11	8	10	11	11	4	2	8	3	3	9	3	8	8	2	11	8	5	8
"L23423"	3	2	3	6	1	1	4	10	8	3	11	9	6	2	8	10	5	6	3	10
"L38281"	1	7	10	11	8	4	6	6	1	7	7	8	10	7	7	9	1	3	11	7
"L78788"	5	1	5	6	8	1	6	10	1	3	10	9	6	7	7	9	5	6	11	11
"M19413"	3	6	2	7	6	6	3	9	6	4	11	7	9	10	3	11	9	4	3	10
"M22012.1"	6	4	7	3	4	10	2	3	10	10	5	6	2	11	2	8	3	2	10	9
"M28382"	9	5	9	10	5	9	7	8	7	8	1	5	3	3	5	3	2	1	7	1
"M28998.5"	5	11	5	6	1	1	4	10	8	3	3	9	6	2	8	10	5	6	5	8
"M29244"	9	5	9	4	5	9	7	8	7	8	1	5	9	3	5	3	2	1	7	1
"M29475.2"	8	11	7	3	4	10	4	3	8	3	9	6	2	2	8	10	3	2	10	6
"M57999.2"	7	1	6	9	1	5	8	5	11	11	9	2	1	7	7	7	4	7	8	6
"M63554"	8	4	7	5	4	10	1	11	5	3	8	6	2	2	2	10	10	10	10	9
"M77747"	1	7	10	11	8	4	6	6	1	7	7	8	10	5	11	9	1	3	11	7
"M89800"	9	5	9	10	5	9	7	8	7	8	1	5	3	3	5	3	2	1	7	1
"NAP000001.074"	8	11	7	6	1	1	4	10	8	3	8	9	6	2	8	10	5	6	5	9
"NAP000003.005"	9	1	9	10	5	9	4	8	7	3	1	5	3	2	8	3	5	1	7	1
"NAP004513.003"	11	6	11	7	4	7	2	4	10	6	2	6	8	11	3	8	9	2	2	2
"NAP005818.001"	5	11	7	6	1	1	4	10	8	3	8	9	6	2	8	10	5	6	5	6
"NAP012030.001"	8	11	7	3	4	10	2	3	8	3	8	6	2	2	8	10	3	2	10	9
"NAP014312.001"	11	6	11	7	2	7	11	4	4	4	2	1	11	10	1	4	9	9	2	2
"NAP017019.001"	2	3	8	1	11	11	10	2	2	9	3	4	5	8	4	2	11	8	4	8
"NAP017066.001"	1	3	10	1	7	4	10	6	2	7	7	8	5	5	11	5	1	3	4	7
"NAP018089.001"	3	1	1	6	6	1	4	9	7	3	6	9	11	7	7	10	6	6	1	10
"NAP019640.001"	9	5	9	4	5	9	7	8	7	8	1	5	9	3	5	3	2	1	7	1
"NAP020861.001"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP023145.001"	2	3	8	10	11	11	10	2	7	9	3	4	3	8	4	2	11	8	4	8
"NAP025218.001"	5	11	5	6	1	1	4	10	8	3	10	9	6	2	8	10	5	6	5	11
"NAP025478.001"	9	5	9	4	5	9	7	8	7	8	1	5	11	3	5	3	2	1	7	1
"NAP025894.1"	9	11	3	10	1	2	4	8	7	10	5	5	3	6	9	3	8	6	9	5
"NAP026680.1"	9	1	9	8	5	9	7	8	7	5	1	5	11	3	9	3	6	9	7	1
"NAP026710.1"	9	5	3	8	5	9	7	1	3	5	1	5	11	3	5	7	6	9	7	1
"NAP027441.1"	9	5	9	4	5	9	7	9	7	8	1	5	11	3	5	11	2	4	3	10
"NAP027600.1"	5	1	9	6	1	1	4	10	7	3	10	9	6	7	7	10	5	6	7	11
"NAP027677.1"	9	5	9	6	5	1	4	8	7	3	1	9	6	2	8	3	2	6	7	1
"NAP027946.1"	4	9	1	8	2	8	11	1	5	5	6	11	11	4	1	7	6	9	1	4
"NAP028689.1"	4	9	1	8	2	8	11	1	3	5	6	11	11	4	1	7	6	9	1	4
"NAP029197.1"	2	11	8	6	11	1	4	2	8	3	3	9	6	8	8	2	11	6	5	8
"NAP029503.1"	5	11	7	6	1	1	4	10	8	3	8	9	6	2	8	10	5	6	5	9
"NAP029896.1"	11	6	11	7	3	7	3	4	4	4	2	1	8	10	3	4	9	11	2	2
"NAP030542.1"	1	7	10	11	8	4	6	6	1	7	7	8	10	5	11	9	1	3	11	7
"NAP030614.1"	2	11	8	6	11	11	4	2	8	3	3	4	6	8	8	2	11	8	5	8
"NAP030809.1"	2	11	8	10	11	11	4	2	8	3	3	4	3	2	8	2	11	8	5	8
"NAP030846.1"	2	11	8	1	11	11	10	2	8	9	3	4	5	8	4	2	11	8	5	8
"NAP030857.1"	9	5	9	8	5	9	7	8	7	8	1	5	11	3	5	3	6	1	7	1
"NAP030988.1"	6	2	3	10	1	2	5	5	8	10	5	3	3	6	9	10	8	7	9	5
"NAP031332.1"	7	8	6	9	10	5	8	5	11	11	9	2	1	1	6	6	4	7	8	6
"NAP031654.1"	8	11	7	6	4	10	4	10	8	3	8	9	6	2	8	10	3	6	10	9
"NAP032490.1"	2	3	8	1	7	11	10	2	2	9	3	4	5	8	4	5	11	8	4	8
"NAP032847.1"	8	9	7	5	3	10	1	11	5	2	8	6	4	10	3	10	10	10	10	9
"NAP032866.1"	9	5	9	4	5	9	7	8	6	8	1	7	9	3	5	11	2	1	7	1
"NAP033010.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP035135.1"	11	9	1	5	3	7	1	11	5	2	2	1	8	4	1	4	10	10	2	2
"NAP035242.1"	4	9	1	8	2	8	11	1	3	5	6	11	11	4	1	7	6	9	1	4
"NAP035629.1"	7	8	6	9	10	5	8	5	11	11	9	2	1	1	6	6	4	7	8	6
"NAP036887.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP037294.1"	4	9	1	8	2	8	11	1	6	5	6	11	11	4	1	11	6	9	3	4
"NAP037408.1"	9	5	9	4	5	9	7	8	7	8	1	5	9	3	5	3	2	1	7	1
"NAP037463.1"	5	7	5	6	1	1	4	10	1	3	10	9	6	5	7	9	5	6	5	11
"NAP037824.1"	9	11	9	10	5	9	4	8	7	3	1	5	3	2	8	3	2	1	7	1
"NAP038043.1"	7	8	6	10	10	5	8	5	11	11	10	2	3	7	7	9	4	7	8	6
"NAP038609.1"	7	8	6	9	10	5	8	5	11	11	9	2	1	1	6	6	4	7	8	6
"NAP039455.1"	9	3	9	10	11	11	10	8	7	9	3	5	3	8	4	3	11	8	7	1
"NAP040394.1"	4	9	1	5	2	8	11	1	3	2	6	11	4	4	1	7	6	9	1	4
"NAP040551.1"	2	3	8	1	7	11	10	2	2	9	3	4	5	8	4	2	11	8	5	8
"NAP040555.1"	4	9	1	5	2	8	1	11	5	2	6	11	1	4	1	10	10	10	1	4
"NAP041383.1"	10	10	4	2	9	3	9	7	9	1	4	10	7	9	10	1	7	5	6	3
"NAP042147.1"	7	11	6	10	11	11	4	5	8	3	9	4	3	1	6	2	11	8	5	6
"NAP042820.1"	6	2	3	8	4	2	5	11	3	10	5	3	11	6	9	10	8	2	9	5
"NAP043344.1"	9	5	9	4	5	9	7	8	7	8	1	5	9	3	5	3	2	1	7	1
"NAP043477.1"	4	9	1	8	2	8	11	1	3	5	6	11	11	4	1	7	6	9	1	4
"NAP044523.1"	4	5	1	8	2	8	11	1	3	5	6	11	11	4	1	7	6	9	7	4
"NAP045186.1"	2	11	8	10	11	11	4	2	7	9	3	5	3	1	4	2	5	8	5	8
"NAP045477.1"	7	8	6	10	10	5	8	5	11	11	9	2	1	2	8	10	4	6	5	6
"NAP045499.1"	9	5	3	8	5	9	7	1	3	5	1	5	11	6	9	3	6	9	9	1
"NAP045863.1"	9	5	9	4	5	9	7	8	7	8	1	5	9	3	5	3	2	1	7	1
"NAP046039.1"	3	4	2	3	6	6	2	3	6	8	11	7	9	2	8	11	2	2	3	10
"NAP046242.1"	8	4	6	3	4	10	2	3	10	6	9	6	2	1	6	6	3	2	10	6
"NAP046244.1"	3	5	9	4	5	9	7	8	7	8	1	5	9	7	7	3	2	4	7	10
"NAP046356.1"	11	6	11	7	3	7	3	4	10	6	2	6	8	11	3	4	9	11	2	2
"NAP048198.1"	8	4	11	3	4	10	2	4	10	6	2	6	2	11	2	8	3	2	2	9
"NAP048817.1"	4	9	1	5	2	8	11	11	9	2	6	11	4	4	1	1	10	10	1	4
"NAP048841.1"	3	5	2	4	6	6	11	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP049315.1"	9	1	9	10	5	9	6	8	7	7	1	5	3	7	7	3	5	1	7	1
"NAP049544.1"	4	9	1	5	2	8	11	1	4	2	6	11	4	4	1	4	10	10	1	4
"NAP049824.1"	9	1	9	10	5	9	7	8	7	8	1	5	3	3	7	3	2	1	7	1
"NAP050049.1"	9	5	9	4	5	9	7	8	7	8	1	5	3	3	5	3	2	1	7	1
"NAP050653.1"	11	6	11	7	3	7	3	4	4	4	2	1	8	10	3	4	9	11	2	2
"NAP050965.1"	9	5	9	4	5	9	7	8	7	8	1	5	9	3	5	3	2	1	7	1
"NAP051522.1"	3	5	2	4	6	6	2	9	6	8	11	7	9	2	8	11	2	4	3	10
"NAP052266.1"	8	11	7	3	4	10	2	3	8	3	8	6	2	2	8	10	3	2	10	9
"NAP052385.1"	11	8	11	9	10	5	8	4	11	11	9	2	1	1	6	6	4	7	2	6
"NAP052751.1"	2	11	8	10	11	11	10	2	8	9	3	4	3	8	8	2	11	8	5	5
"NAP053264.1"	5	11	5	6	1	1	4	10	8	3	3	9	6	2	8	2	5	6	5	11
"NAP053909.1"	9	1	9	9	1	5	8	8	7	3	9	5	3	7	7	10	5	7	7	1
"NAP054413.1"	9	11	2	10	6	6	2	3	7	8	11	7	3	2	8	11	2	2	7	10
"NAP054603.1"	3	9	2	4	6	6	11	9	6	8	11	7	9	4	1	11	6	4	3	10
"NAP055464.1"	3	2	2	3	6	6	2	9	10	10	11	7	2	6	9	11	8	2	3	10
"NAP056322.1"	5	1	3	10	1	5	4	5	11	11	10	2	3	7	7	6	5	7	9	11
"NAP056404.1"	11	6	11	7	3	7	1	4	5	4	2	1	8	10	3	4	9	10	2	2
"NAP056547.1"	11	9	11	5	3	7	1	11	5	2	2	1	8	4	3	10	10	10	2	2
"NAP056724.1"	5	11	5	6	1	1	4	10	8	3	10	9	6	2	8	10	5	6	5	11
"NAP056816.1"	7	8	6	9	10	5	8	5	7	11	9	5	1	1	6	6	4	7	8	6
"NAP057024.1"	3	5	2	4	6	6	7	9	6	8	11	7	11	3	5	11	2	4	3	10
"NAP057026.1"	8	4	7	3	4	10	1	11	5	6	8	6	2	11	2	10	3	2	10	9
"NAP057029.1"	7	8	6	9	10	5	8	5	11	11	9	2	1	7	6	6	4	7	8	6
"NAP057037.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP057049.1"	9	5	9	4	5	9	7	8	7	8	1	5	3	3	5	3	2	7	7	1
"NAP057065.1"	9	1	9	10	1	9	4	10	7	3	10	5	3	7	8	3	5	6	7	1
"NAP057112.1"	9	5	9	4	5	9	7	8	7	8	1	5	3	3	5	3	2	1	7	1
"NAP057148.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP057251.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP057282.1"	9	5	9	10	5	9	7	8	7	8	1	5	3	3	5	3	2	1	7	1
"NAP057397.1"	9	1	9	6	8	1	6	8	7	7	10	5	6	7	7	9	5	6	11	1
"NAP057461.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP057600.1"	9	5	9	4	5	9	7	8	7	8	1	5	9	3	5	3	2	1	7	1
"NAP058254.1"	4	9	1	8	2	8	11	1	3	5	6	11	11	4	1	7	6	9	1	4
"NAP058291.1"	4	9	1	8	2	8	11	1	3	5	6	11	11	4	1	7	6	9	1	4
"NAP058373.1"	9	11	9	4	5	10	2	8	7	8	11	5	9	2	8	10	2	2	7	1
"NAP058594.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP059351.1"	3	5	2	4	5	9	7	9	7	8	11	5	9	3	5	3	2	4	3	10
"NAP060056.1"	9	1	3	10	5	9	7	8	7	8	1	5	3	7	9	3	2	1	9	5
"NAP061005.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	2	8	11	2	4	3	10
"NAP061234.1"	5	11	8	6	11	1	4	10	8	3	3	9	6	8	8	2	5	8	5	8
"NAP061489.1"	3	5	2	4	6	6	2	9	6	8	11	7	9	6	9	11	2	4	3	10
"NAP061805.1"	1	1	10	11	8	4	6	6	1	7	10	8	10	7	7	9	1	3	11	7
"NAP061954.1"	3	9	1	5	6	6	9	11	9	2	4	10	4	4	10	1	10	4	1	10
"NAP062061.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP066348.1"	5	1	5	6	1	1	4	10	1	3	10	9	6	7	7	9	5	6	11	11
"NAP067064.1"	9	5	9	4	5	9	7	8	7	8	1	5	9	3	5	3	2	1	7	1
"NAP067089.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	2	5	11	2	4	3	10
"NAP067097.1"	9	5	9	4	5	9	7	8	7	8	1	5	9	3	5	3	2	1	7	1
"NAP067254.1"	3	4	2	3	6	6	2	9	6	8	11	7	2	2	8	11	2	2	3	10
"NAP069079.1"	5	11	6	6	1	1	4	10	8	3	9	9	6	2	8	10	5	6	5	6
"NAP070880.1"	9	5	9	8	2	9	11	1	3	5	6	5	11	3	5	7	6	9	7	1
"NAP070973.1"	2	11	8	6	11	11	4	2	8	3	3	4	6	2	8	2	11	8	5	8
"NAP071310.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP071342.1"	9	5	9	8	5	9	7	8	7	5	1	5	11	3	5	3	6	1	7	1
"NAP071456.1"	9	5	9	4	5	9	7	8	7	8	1	5	3	3	5	3	2	1	7	1
"NAP071486.1"	9	11	3	10	1	1	4	10	8	3	11	9	3	2	8	10	5	6	9	5
"NAP071826.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP093077.001"	2	11	8	1	11	11	10	2	8	9	3	4	5	8	4	2	11	8	5	8
"NAP093966.001"	9	1	3	8	5	9	5	1	3	5	5	5	11	6	9	7	6	9	9	1
"NAP093999.001"	2	11	8	10	11	11	4	2	8	9	3	4	3	8	8	2	11	8	5	8
"NAP094453.001"	10	10	4	2	9	3	9	7	9	1	4	10	7	9	10	1	7	5	6	3
"NAP100137.001"	9	5	1	8	2	9	11	1	3	5	6	5	11	4	1	7	6	9	7	1
"NAP101564.1"	1	7	5	11	8	4	6	6	1	7	7	8	10	5	11	9	1	3	11	7
"NAP101637.1"	8	4	7	3	4	10	2	3	10	6	8	6	2	11	2	8	3	2	10	9
"NAP101659.1"	5	11	5	6	1	1	4	10	8	3	10	9	6	2	8	10	5	6	5	11
"NAP101960.1"	9	1	3	8	2	9	11	1	3	5	6	11	11	7	7	7	6	9	9	4
"NAP102091.1"	9	5	3	8	5	9	7	8	7	8	1	5	11	3	5	3	6	1	7	1
"NAP102119.1"	5	3	5	1	7	1	10	10	8	9	3	9	5	5	11	5	11	6	5	8
"NAP102400.1"	1	1	10	11	8	1	6	6	1	7	10	5	10	7	7	9	1	6	11	11
"NAP102462.1"	5	7	5	11	8	4	6	6	1	7	10	8	10	5	11	9	1	3	11	11
"NAP103111.1"	8	9	11	5	4	10	1	11	5	2	8	1	4	4	3	10	10	10	10	9
"NAP103878.1"	2	11	8	6	11	11	4	2	8	3	3	9	6	8	8	2	11	8	5	8
"NAP105867.1"	5	11	8	6	11	1	4	10	8	3	3	9	6	2	8	2	5	6	5	8
"NAP106553.1"	9	11	9	4	5	9	7	8	7	8	1	5	3	3	8	3	2	1	7	1
"NAP106668.1"	8	4	7	3	4	10	2	3	10	3	8	6	2	2	8	10	3	2	10	9
"NAP106922.1"	11	9	1	7	2	7	11	4	6	4	6	11	8	4	1	4	9	9	2	2
"NAP107388.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP107779.1"	5	11	7	6	1	1	4	10	8	3	8	9	6	2	8	10	5	6	5	9
"NAP108202.1"	5	11	5	6	1	1	4	10	8	3	3	9	6	2	8	2	5	6	5	11
"NAP108362.1"	4	9	1	5	2	8	1	11	5	10	6	3	11	4	9	10	10	10	1	4
"NAP108417.1"	4	9	1	8	2	8	11	1	3	2	6	11	4	4	1	7	6	9	1	4
"NAP108437.1"	2	3	8	10	11	11	10	2	2	9	3	4	5	8	4	2	11	8	4	8
"NAP108451.1"	10	10	4	5	9	3	9	7	9	2	4	10	4	9	10	1	10	10	6	3
"NAP108459.1"	7	8	6	9	10	5	8	5	11	11	9	2	1	7	7	6	4	7	8	6
"NAP108516.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	1	11	2	4	3	10
"NAP108526.1"	9	5	9	8	5	9	7	8	7	5	1	5	11	3	5	3	6	9	7	1
"NAP108602.1"	9	5	9	10	5	9	7	8	7	8	1	5	3	3	5	3	2	1	7	1
"NAP108679.1"	9	5	9	4	5	9	7	8	7	8	1	5	9	3	5	3	2	1	7	1
"NAP108708.1"	9	5	9	8	5	9	7	8	7	5	1	5	11	3	5	3	6	1	7	1
"NAP108723.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP112302.1"	9	1	9	10	5	9	7	8	7	8	1	5	3	7	7	3	2	1	7	1
"NAP113215.1"	9	5	9	8	5	9	7	8	7	5	1	5	11	3	5	3	6	1	7	1
"NAP113293.1"	2	3	8	1	7	11	10	2	2	9	3	8	5	8	4	5	11	8	4	8
"NAP114978.1"	2	11	8	6	11	11	4	2	8	9	3	4	5	8	8	2	11	8	5	8
"NAP115274.1"	1	7	10	11	8	4	6	6	1	7	7	8	10	5	11	9	1	3	11	7
"NAP115296.1"	6	11	3	10	1	2	4	10	8	3	5	9	3	2	8	10	5	6	9	5
"NAP115318.1"	5	11	8	6	11	1	4	2	8	3	3	9	6	8	8	2	5	6	5	8
"NAP115402.1"	9	11	9	6	1	1	4	10	8	3	1	9	6	2	8	3	5	6	5	1
"NAP122697.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP122972.1.1"	3	5	2	4	6	6	7	9	6	8	11	7	9	3	5	11	2	4	3	10
"NAP123216.1"	8	11	7	3	4	10	2	3	8	3	8	6	2	2	8	8	3	2	10	9
"NAP123300.1"	8	4	2	3	6	10	2	3	10	6	11	7	2	2	8	8	3	2	10	10
"NAP123493.1"	11	2	11	7	2	7	5	4	4	10	5	3	8	6	9	4	8	10	2	2
"NM_001001177"	7	8	6	9	10	5	8	5	11	11	9	2	1	2	8	6	4	6	5	6
