"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_019388"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019403.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019405.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019411.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019419"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019427"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019438.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019442.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019465"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019468"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019478"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019486"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019501"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019507"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019508"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019511"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019551"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019553"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019553.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019563.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019570.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019571"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019578"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019583"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019626"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019631"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019632"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019636"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019643.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019645"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019648.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019648.3"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019656"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019657"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019661.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019662"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019664"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019665.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019676"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019680"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019689.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019691"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019693"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019700.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019704"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019708.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019710.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019712.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019717.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019718"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019725"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019727"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019740"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019756"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019757.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019758.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019769.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019770"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019770.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019771"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019773"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019774.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019800"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019806"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019811.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019812"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019827"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019831"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019861"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019866"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019868"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019874.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019880.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019883.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019912.1"	1	2	2	1	1	1	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019918"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019923"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019934"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019934.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019936.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019938"	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	2	2	1	1	2	2	1	1	1	2
"NM_019939"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_019972.3"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_019978.3"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020006"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020006.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020010"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020014"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020022"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020033"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020036"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020042.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020044.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020049"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020049.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020252.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020263.3"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020268"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020275.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020278"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020290"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020486"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020490"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020506"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020509.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020517.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020520"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020557"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020558.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020566"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020570.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020574"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020584"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020590.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_020611.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020614"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_020616.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021028"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021050.5"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021274"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021284.12"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021284.9"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021297.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021301"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021308"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021309"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021315"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021319"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021326"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021346"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021350"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021356"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021359"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021360"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021363"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021384"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021384.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021402.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021405"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021406"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021415.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021419.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021431.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021433.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021435"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021435.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021439.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021448"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021459.6"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021466.5"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021488"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021488.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021492"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021494"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021496.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021504"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021506"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021508"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021516"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021517"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021518.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021523.3"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021527.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021529"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021531"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021534"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021537"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021540.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021544.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021547"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021552"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021560.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021600"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021604"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021606.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021714"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021715"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021718"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021789.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021792"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_021877"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021883"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_021896.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_022015"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_022016"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_022021"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_022026.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022026.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022028"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022031"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022314"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022325.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022328"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022724.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022813"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022880"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_022889"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_022891"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022983"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_022989"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_022994.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_022997"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_022997.2"	1	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	2	2
"NM_022999"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_023041.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_023042"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_023047"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023047.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_023048"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023063"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023065"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023127"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023131"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_023137"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023153"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023168"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023182"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023190"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023190.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023202"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2
"NM_023217"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_023230"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023231.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023247"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_023256"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023268.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023292"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023324"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023370"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023409"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_023420.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_023429.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023434"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023434.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023479"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_023483"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
