"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NM_010296.8"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_010305.3"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_010311.1"	6	10	12	7	7	6	12	9	3	6	10	10	9	2	8	11	7	12	10	2
"NM_010329"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	3	7	8
"NM_010333"	7	11	5	5	5	9	1	8	1	9	5	11	7	7	2	8	3	6	7	8
"NM_010346"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_010361"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_010367"	8	12	7	12	12	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_010368"	12	9	3	9	5	8	6	3	8	5	2	6	6	3	9	2	4	7	4	10
"NM_010368.2"	12	6	1	9	4	8	6	3	8	10	2	6	6	3	5	7	1	7	4	10
"NM_010368.4"	12	9	1	9	4	8	6	3	8	5	2	6	6	3	5	7	4	7	4	10
"NM_010369"	5	5	10	1	2	2	12	11	3	4	9	12	8	6	11	9	1	12	5	11
"NM_010378"	1	8	4	1	10	5	6	12	9	10	8	7	4	9	4	4	1	6	4	6
"NM_010380.1"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_010387.1"	12	9	3	10	5	11	7	5	8	5	2	4	6	1	12	2	10	7	8	5
"NM_010391.2"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_010392.1"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_010394"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_010394.3"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_010413"	4	6	1	1	4	8	8	3	2	10	3	6	5	5	4	7	1	11	1	7
"NM_010421"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	3	2
"NM_010423"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_010434.2"	7	2	6	10	5	11	7	5	7	2	2	4	12	1	12	2	4	5	9	5
"NM_010436"	12	9	3	9	5	11	6	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_010438.3"	12	9	3	5	5	9	7	5	8	5	2	11	6	3	9	2	4	7	8	5
"NM_010446.6"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_010446.8"	8	12	7	12	6	10	11	2	11	8	11	3	2	11	6	5	6	10	3	1
"NM_010452.1"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_010456"	6	10	10	7	2	2	9	6	5	6	5	10	9	6	8	9	11	6	5	11
"NM_010485"	5	5	10	8	2	2	12	11	3	4	5	12	8	6	11	9	11	6	5	11
"NM_010494"	9	10	12	6	12	10	9	6	6	1	10	3	1	2	8	11	12	4	1	2
"NM_010495.1"	11	1	8	2	3	7	2	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_010498.2"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_010500"	7	7	5	5	9	9	1	8	12	9	4	11	7	7	7	8	3	3	7	8
"NM_010509"	7	11	5	5	9	9	1	8	1	11	4	11	10	7	2	8	8	3	7	8
"NM_010512.9"	10	2	6	10	8	11	7	5	7	5	12	4	12	1	12	1	10	5	9	3
"NM_010544"	12	9	3	5	5	9	6	8	8	5	2	11	6	3	9	2	4	7	8	5
"NM_010544.3"	5	8	10	5	2	2	6	11	5	4	5	11	4	6	2	4	11	6	5	11
"NM_010544.8"	5	8	10	8	2	2	6	11	9	4	5	11	4	6	9	9	11	6	5	11
"NM_010546"	5	9	10	5	5	9	6	11	8	4	5	11	6	3	9	9	11	6	5	11
"NM_010548.1"	10	2	6	10	8	11	7	5	7	2	12	4	12	1	12	1	10	5	9	3
"NM_010548.8"	10	2	6	10	8	11	7	5	7	2	12	4	12	1	12	1	10	5	9	3
"NM_010573"	9	1	8	6	12	10	9	6	5	1	5	3	1	4	6	12	12	6	1	7
"NM_010578.10"	6	1	12	7	12	6	4	9	6	6	10	10	9	2	8	12	7	4	1	2
"NM_010579"	7	2	6	5	5	9	7	8	7	5	2	2	6	1	12	2	10	5	9	3
"NM_010585.1"	9	1	7	6	12	10	11	6	11	1	11	3	1	11	6	12	12	10	1	1
"NM_010587.2"	6	10	12	7	7	6	9	6	5	6	10	10	9	2	8	11	12	4	10	2
"NM_010588"	6	5	10	7	2	2	12	9	3	6	9	12	8	6	11	9	1	12	10	11
"NM_010591.2"	9	8	8	6	12	10	9	6	5	1	5	3	1	4	2	4	12	6	1	6
"NM_010591.3"	9	1	8	6	12	10	9	6	5	1	5	3	1	4	2	12	12	6	1	7
"NM_010602"	5	5	10	8	2	2	12	11	3	4	5	12	8	6	11	9	11	6	5	11
"NM_010606"	1	11	5	5	5	9	10	1	1	9	4	11	7	7	2	8	3	6	7	12
"NM_010612"	8	1	7	12	12	10	11	2	11	8	11	3	2	11	6	12	6	10	1	1
"NM_010612.4"	8	1	7	12	12	10	11	2	11	8	11	3	2	4	6	12	6	10	1	1
"NM_010617.1"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_010620.1"	12	9	3	9	8	11	7	5	7	5	2	4	6	1	12	2	4	7	8	5
"NM_010629.2"	6	10	12	7	12	6	4	9	6	6	3	10	9	2	8	11	1	11	10	2
"NM_010648.2"	10	2	6	10	8	11	7	5	7	2	12	4	12	1	12	1	10	5	9	3
"NM_010655.1"	12	9	3	9	5	11	10	5	7	5	2	4	6	3	5	2	4	5	9	5
"NM_010658"	10	2	6	10	8	11	7	10	7	2	12	2	12	1	12	1	10	5	9	3
"NM_010673"	12	4	2	9	1	4	10	1	10	5	6	9	11	8	5	10	4	8	11	12
"NM_010678.2"	4	6	1	1	4	8	6	3	3	10	9	6	8	5	4	7	1	12	4	10
"NM_010680"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_010680.1"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_010681.1"	5	5	10	1	2	2	12	9	3	4	9	12	8	6	11	9	1	12	5	11
"NM_010693"	10	2	6	10	8	11	7	5	7	2	12	4	12	1	12	1	10	5	9	3
"NM_010700"	9	1	8	6	12	10	9	6	5	1	11	3	1	4	6	12	12	10	1	7
"NM_010700.4"	9	1	8	6	12	10	9	6	11	1	11	3	1	4	6	12	12	10	1	7
"NM_010704.4"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_010704.8"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_010706"	5	5	10	8	2	2	12	11	3	4	5	12	8	6	11	9	11	6	5	11
"NM_010712"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_010718.1"	11	1	8	2	12	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_010734"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_010735.8"	2	7	11	5	5	9	1	8	12	11	4	11	10	3	9	3	8	3	12	8
"NM_010736"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	3	7	8
"NM_010751"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_010751.1"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_010753"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_010757"	7	7	11	5	5	9	1	8	12	9	7	11	7	12	7	3	3	3	12	9
"NM_010758"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_010759.1"	5	8	10	8	2	2	12	11	3	4	8	7	8	6	11	9	11	12	5	11
"NM_010762"	9	1	8	6	12	10	9	6	11	1	11	3	1	4	6	12	12	10	1	7
"NM_010762.1"	9	1	7	6	12	10	9	6	5	1	11	3	1	4	8	12	12	4	1	1
"NM_010768"	1	4	2	9	1	4	10	1	10	7	6	9	11	8	5	10	9	8	11	12
"NM_010777.10"	7	11	5	5	5	9	1	8	12	9	4	11	7	7	2	8	3	3	7	8
"NM_010777.2"	7	11	5	5	5	9	1	8	12	9	4	11	7	7	9	8	3	3	7	8
"NM_010777.5"	7	11	5	5	5	9	1	8	12	9	4	11	7	7	9	8	3	3	7	8
"NM_010777.6"	7	11	5	5	5	9	1	8	12	9	4	11	7	7	9	8	3	3	7	8
"NM_010780"	12	9	3	9	5	9	7	5	8	5	2	11	6	3	9	2	4	7	8	5
"NM_010783.1"	12	9	3	9	5	9	6	5	8	5	2	11	6	3	9	2	4	7	8	5
"NM_010786.7"	7	11	3	5	5	9	1	8	8	9	2	11	6	3	9	2	3	7	8	5
"NM_010801"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_010811"	12	9	3	5	5	9	1	8	8	5	2	11	6	3	9	2	4	7	8	5
"NM_010825"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_010835"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_010840"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_010840.1"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_010848.5"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_010863"	8	12	7	12	6	3	4	2	6	8	11	8	2	11	8	5	6	4	3	1
"NM_010865"	11	4	2	2	3	7	8	7	2	3	3	1	5	8	3	10	2	11	11	12
"NM_010866.3"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	5	10	9	8	11	12
"NM_010875.3"	12	4	1	9	4	8	10	3	1	10	9	6	11	3	5	7	1	8	4	10
"NM_010875.9"	12	9	3	9	4	8	6	3	8	5	2	6	6	3	5	7	4	7	4	10
"NM_010876"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	3	12	9
"NM_010878"	11	1	8	2	12	10	8	7	2	3	3	3	1	4	3	12	2	11	1	7
"NM_010883"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_010889.4"	3	3	9	9	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_010890.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_010898.1"	12	9	3	9	5	11	7	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_010902"	9	1	8	6	12	10	8	6	11	1	3	3	1	4	3	12	2	11	1	7
"NM_010929"	5	5	10	7	2	2	12	9	3	4	9	12	8	6	11	9	11	12	5	11
"NM_010933"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_010937"	7	11	3	5	5	9	1	8	8	9	2	11	7	3	9	2	3	7	8	5
"NM_010938.1"	5	5	10	8	2	2	12	11	3	4	5	12	8	6	11	9	11	6	5	11
"NM_010947"	6	10	12	7	7	3	4	2	6	8	10	10	2	2	8	5	6	4	3	1
"NM_010951"	12	11	5	5	5	9	10	8	1	9	2	11	3	3	2	6	3	7	7	4
"NM_010957"	1	8	4	7	10	5	2	12	9	7	8	7	4	9	10	4	1	1	6	6
"NM_010959"	12	9	3	9	5	11	6	5	8	5	2	11	6	3	9	2	4	7	8	5
"NM_010997"	11	4	2	2	3	7	8	7	2	3	3	1	5	8	3	10	2	11	11	12
"NM_010999"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011001.1"	5	5	10	9	2	2	6	11	3	4	5	11	8	6	9	9	11	6	5	11
"NM_011010"	1	4	2	5	1	4	10	1	10	7	6	9	11	8	5	10	9	8	11	12
"NM_011022"	12	9	3	9	5	11	7	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_011022.1"	12	9	3	9	5	9	1	8	8	5	2	11	6	3	9	2	4	7	8	5
"NM_011030"	11	4	8	2	3	7	10	7	2	3	3	1	5	7	3	12	2	11	1	7
"NM_011035"	6	5	12	7	2	2	12	9	3	6	9	10	9	6	8	11	11	12	10	11
"NM_011035.1"	12	9	3	9	5	9	6	5	8	5	2	11	6	3	9	2	4	7	8	5
"NM_011037.6"	1	4	2	3	1	4	10	1	10	5	6	9	11	8	5	10	9	8	11	12
"NM_011042.1"	12	9	3	5	5	9	6	8	8	5	2	11	6	3	9	2	4	7	8	5
"NM_011045.3"	12	9	3	9	8	11	7	5	7	5	2	4	6	1	12	2	4	5	8	5
"NM_011048.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_011052.1"	7	11	3	5	5	9	1	8	8	9	2	11	6	3	9	2	3	7	8	5
"NM_011054.2"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	5	4	9	12	6	6
"NM_011056.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	1	4	10	2
"NM_011058.2"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	3	7	8
"NM_011058.3"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	6	7	8
"NM_011058.5"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	6	7	8
"NM_011058.6"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	3	7	8
"NM_011062"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_011062.2"	9	1	8	6	12	10	9	6	5	1	5	3	1	4	1	12	12	6	1	7
"NM_011068.5"	9	1	8	6	12	10	9	6	4	1	3	3	1	4	1	12	12	1	1	7
"NM_011077"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	3	2
"NM_011089"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011095"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011118.1"	1	4	2	9	1	4	10	1	10	10	6	9	11	8	5	10	9	8	11	12
"NM_011123.1"	9	1	8	11	12	1	5	6	5	12	5	5	3	10	2	6	12	6	2	4
"NM_011125"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	3	2
"NM_011134"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_011144.4"	9	12	7	6	12	10	11	6	11	1	11	3	1	11	6	12	12	10	1	1
"NM_011145"	5	8	10	8	2	2	12	11	9	4	5	12	4	6	11	9	11	6	5	11
"NM_011146.6"	5	8	4	8	10	5	12	12	9	4	8	7	4	9	11	4	11	12	6	6
"NM_011147"	5	8	10	5	2	2	6	11	5	4	5	11	4	6	9	9	11	6	5	11
"NM_011151.1"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_011157"	7	7	11	4	9	12	3	8	12	11	7	2	10	12	7	3	8	3	12	8
"NM_011159.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_011169.1"	4	11	1	5	3	9	6	8	1	10	5	11	7	7	2	8	3	6	7	8
"NM_011170"	8	12	7	6	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_011179.1"	12	9	3	9	5	4	6	1	8	5	2	11	6	3	9	2	4	7	8	5
"NM_011180.1"	12	9	3	5	5	9	1	11	8	5	2	11	6	3	9	2	11	7	8	5
"NM_011184"	7	7	5	5	9	9	1	8	12	9	4	11	10	7	7	8	8	3	7	8
"NM_011198.4"	7	11	5	5	9	9	1	8	1	9	4	11	7	7	7	8	3	3	7	8
"NM_011204"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_011210.1"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	3	12	8
"NM_011210.9"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	3	12	8
"NM_011213.1"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_011213.2"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_011243"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_011256.3"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_011259"	3	3	5	9	5	9	5	8	4	9	4	11	3	10	2	8	3	9	7	4
"NM_011263"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_011270"	5	5	10	1	2	2	12	11	3	4	9	12	8	6	11	9	1	12	10	11
"NM_011277.1"	7	11	5	5	5	9	1	8	8	9	2	11	7	3	9	8	3	7	7	8
"NM_011278.1"	7	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	3	12	9
"NM_011281"	8	12	7	6	12	10	11	2	11	1	11	3	1	11	6	5	6	10	3	1
"NM_011283"	6	1	8	1	12	10	9	9	3	6	9	10	9	4	8	11	1	12	1	2
"NM_011285"	8	12	7	12	12	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_011294"	9	12	7	6	12	10	9	6	11	1	11	3	1	11	6	5	12	10	3	1
"NM_011296"	5	6	10	1	4	2	6	3	3	10	9	6	8	6	4	7	1	12	4	11
"NM_011308"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	6	2	4
"NM_011315"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011317.2"	12	3	5	5	5	9	1	8	1	12	4	11	10	7	5	8	8	3	7	8
"NM_011330"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011333.5"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011333.7"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011337"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011340.1"	6	5	12	7	2	2	12	9	3	6	9	12	9	6	11	11	7	12	10	2
"NM_011342"	1	11	5	5	3	7	10	1	1	12	4	11	3	7	5	8	2	6	7	8
"NM_011345"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011358.2"	1	8	5	5	5	9	1	8	1	7	5	11	4	7	5	4	11	6	7	6
"NM_011363"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_011365.1"	9	1	8	11	12	1	9	6	5	1	5	5	1	4	2	12	12	6	1	7
"NM_011369"	12	2	6	9	8	11	7	5	7	5	12	4	12	1	12	1	10	5	9	5
"NM_011375"	1	4	1	2	4	7	10	1	2	10	3	6	5	5	5	7	2	11	4	12
"NM_011376"	7	11	5	5	9	9	1	8	12	9	4	11	7	7	7	8	3	3	7	8
"NM_011401"	5	9	3	5	5	9	6	11	8	4	2	11	6	3	9	2	11	6	5	11
"NM_011406"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_011426"	10	2	6	10	8	11	7	5	7	2	12	4	12	1	12	1	10	5	9	3
"NM_011430"	12	9	3	9	5	11	6	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_011441"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_011448"	7	9	3	5	5	9	1	8	8	9	2	11	6	3	9	2	4	7	8	5
"NM_011448.11"	7	9	3	5	5	9	1	8	8	9	2	11	6	3	9	2	3	7	8	5
"NM_011448.5"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_011448.9"	7	9	3	5	5	9	1	8	8	9	2	11	6	3	9	2	3	7	8	5
"NM_011461"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011468"	12	9	3	9	5	11	7	5	7	5	2	4	6	3	5	2	4	7	8	5
"NM_011479.2"	9	1	8	6	2	10	9	6	5	1	5	3	1	4	2	12	12	6	1	7
"NM_011482"	11	1	8	2	12	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_011484.2"	7	11	5	5	5	9	1	8	1	9	5	11	7	7	2	8	3	6	7	8
"NM_011488"	5	5	10	8	2	2	6	11	8	4	9	12	8	6	9	9	11	6	5	11
"NM_011489"	7	11	3	5	5	9	1	8	8	9	2	11	6	3	9	2	3	7	8	8
"NM_011497"	12	2	3	9	8	11	7	5	7	5	12	4	6	1	12	2	4	5	8	5
"NM_011505.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_011509"	12	6	1	9	4	8	6	12	8	5	2	6	6	3	9	2	9	7	4	10
"NM_011513"	9	1	12	6	12	10	9	6	6	1	10	3	9	2	8	12	12	4	1	2
"NM_011522"	1	4	4	3	1	4	2	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_011539"	12	9	3	9	5	11	6	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_011540"	6	5	12	7	2	2	12	9	3	6	9	12	8	6	11	11	1	12	10	2
"NM_011544"	11	1	8	2	3	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_011545"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_011563"	4	6	1	1	4	8	6	3	2	10	3	6	5	5	4	7	1	11	4	10
"NM_011573.1"	4	6	1	1	4	8	6	3	3	10	9	6	5	5	3	7	1	11	4	10
"NM_011574.1"	7	11	5	5	5	9	1	8	8	9	2	11	7	3	9	2	3	7	7	8
"NM_011576.1"	12	9	3	10	5	11	7	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_011580.1"	7	7	3	5	5	9	1	8	8	5	2	11	7	3	9	2	4	7	8	8
"NM_011602"	5	5	10	8	2	2	6	11	5	4	5	11	8	6	9	9	11	6	5	11
"NM_011602.2"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_011611"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011611.1"	2	7	11	4	9	12	3	8	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011611.2"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011611.9"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011613.1"	12	9	3	9	5	11	7	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_011622.1"	7	11	5	5	5	9	1	8	8	9	2	11	7	3	9	8	3	7	7	8
"NM_011630"	6	10	12	1	2	2	9	9	3	6	9	10	9	6	8	11	1	12	10	11
"NM_011636.2"	7	11	5	5	5	9	1	8	8	9	4	11	7	7	2	8	3	3	7	8
"NM_011638"	8	12	7	6	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_011638.4"	8	12	7	6	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_011638.8"	8	12	7	6	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_011639"	5	5	10	8	2	2	12	11	3	4	5	12	8	6	11	9	11	6	5	11
"NM_011643"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_011658"	12	9	3	9	5	9	6	5	8	5	2	11	6	3	9	2	4	7	8	5
"NM_011661.2"	4	6	1	1	4	8	10	3	2	10	3	6	5	5	4	7	1	11	4	10
"NM_011662"	7	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	3	12	8
"NM_011668"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_011668.1"	9	1	8	6	12	10	8	7	2	1	3	3	1	4	3	12	12	11	1	7
"NM_011670"	7	11	3	5	5	9	1	8	8	9	2	11	7	3	9	2	3	7	8	5
"NM_011672.1"	7	11	5	5	9	9	10	8	1	9	4	11	7	7	5	8	3	3	7	8
"NM_011675"	6	5	12	7	2	6	12	9	3	6	9	12	9	2	11	11	7	12	10	2
"NM_011692"	7	11	5	5	1	9	10	1	1	9	4	11	7	7	2	8	3	3	7	8
"NM_011699"	7	11	5	5	5	9	1	8	8	9	4	11	7	3	9	8	3	3	7	8
"NM_011700"	12	9	3	9	5	9	7	5	8	5	2	11	6	3	9	2	4	7	8	5
"NM_011704"	9	1	8	6	12	10	9	6	5	1	3	3	1	4	2	12	12	6	1	7
"NM_011706"	7	11	5	5	5	9	10	8	1	9	4	11	7	7	5	8	3	3	7	8
"NM_011708"	6	10	12	7	7	6	12	9	3	6	9	10	9	2	11	11	7	12	10	2
"NM_011714"	4	6	1	1	11	8	5	3	4	10	1	6	3	5	4	7	1	9	4	10
"NM_011721.1"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_011741.1"	7	7	11	5	5	9	1	8	8	9	2	11	6	3	9	3	3	7	12	9
"NM_011749.1"	3	3	9	11	11	1	5	4	4	12	3	5	3	10	1	6	5	9	2	4
"NM_011751"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	9	8	3	6	7	8
"NM_011772"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	2	10	9	8	11	12
"NM_011777"	5	9	3	8	5	2	6	11	8	4	2	11	6	3	9	2	11	7	8	5
"NM_011778"	7	11	3	5	5	9	1	8	8	9	2	11	6	3	9	2	3	7	7	8
"NM_011783"	6	10	12	7	12	10	4	9	6	6	10	3	9	2	8	11	1	4	10	2
"NM_011791.1"	12	9	3	9	5	9	6	8	8	5	2	11	6	3	9	2	4	7	8	5
"NM_011794.1"	1	4	4	3	10	5	5	12	9	7	8	7	4	10	10	6	9	1	2	4
"NM_011800.1"	11	1	8	2	12	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_011803.1"	7	11	5	5	5	9	1	8	8	9	4	11	7	7	9	8	3	3	7	8
"NM_011806.1"	9	5	10	6	2	2	9	6	5	1	5	3	1	6	11	9	11	6	5	11
"NM_011810"	12	9	3	9	5	11	7	5	7	5	2	11	6	3	9	2	4	7	8	5
"NM_011823"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_011824"	12	9	3	10	5	11	7	5	7	5	2	4	6	3	12	2	4	7	8	5
"NM_011828"	8	12	7	12	12	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_011830"	5	9	3	8	2	2	6	11	8	4	2	12	6	3	9	9	11	7	5	11
"NM_011841"	3	3	9	11	11	1	10	4	1	12	4	5	3	7	5	6	5	9	2	4
"NM_011844"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_011846"	5	9	3	8	5	2	6	11	8	4	2	11	6	3	9	9	11	7	5	11
"NM_011848"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_011854"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_011865"	11	4	2	2	3	7	10	7	2	3	3	1	5	8	3	10	2	11	11	12
"NM_011868"	9	1	8	6	12	10	9	6	5	1	5	3	4	4	2	12	12	6	1	7
"NM_011878"	7	9	3	5	5	9	1	8	8	9	2	11	6	3	9	2	4	7	8	5
"NM_011884"	9	1	8	6	12	10	9	6	5	1	5	3	1	4	6	12	12	6	1	7
"NM_011884.1"	7	2	5	5	5	9	1	8	7	9	12	2	7	1	12	8	3	3	9	8
"NM_011895"	6	5	10	7	2	6	12	9	5	6	5	12	9	6	11	11	7	12	10	11
