"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NM_009509.1"	10	2	1	2	12	11	12	10	11	4	8	4	11	8	13	11	7	11	11	5
"NM_009522"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_009525.1"	1	14	6	13	13	6	11	7	13	1	9	13	12	12	8	7	11	7	13	14
"NM_009533"	13	6	12	3	15	10	13	9	1	3	3	5	14	1	1	2	13	8	2	13
"NM_009542"	15	10	6	8	13	8	3	9	12	2	9	13	15	5	8	7	13	5	10	14
"NM_009543"	3	6	11	3	9	12	15	10	1	7	11	6	1	10	11	4	12	2	12	3
"NM_009545"	1	14	6	13	9	6	15	7	13	1	11	6	12	12	11	7	11	7	13	3
"NM_009553"	1	14	6	13	9	6	11	7	13	1	11	13	12	12	11	7	11	7	13	3
"NM_009557"	9	1	15	1	15	9	13	4	8	3	13	5	4	7	1	12	1	10	15	13
"NM_009564"	15	10	6	8	13	8	3	9	15	2	9	13	15	5	8	8	13	5	10	14
"NM_009565"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	10
"NM_009568"	9	1	15	1	15	9	13	4	8	14	13	10	4	7	1	12	1	10	15	13
"NM_009569"	10	11	8	7	12	4	6	1	11	15	14	1	1	10	13	1	7	4	1	10
"NM_009573.1"	4	2	1	2	14	11	12	15	5	4	8	4	6	8	13	11	4	11	11	9
"NM_009592"	5	6	12	3	9	15	9	5	6	7	5	12	14	13	14	6	12	8	2	12
"NM_009595"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	10
"NM_009600"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_009604.1"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_009621"	10	2	1	7	12	11	12	10	11	4	8	4	11	8	13	11	7	2	11	5
"NM_009622.2"	5	9	7	9	5	3	14	11	10	9	5	8	10	14	2	5	6	9	3	4
"NM_009623"	1	15	10	3	2	10	3	9	1	6	12	5	15	11	10	14	13	14	2	7
"NM_009627"	6	11	8	10	12	4	6	1	11	15	4	1	7	10	9	1	15	4	1	10
"NM_009640"	8	8	2	15	10	15	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_009640.1"	13	6	12	3	15	10	13	9	1	3	3	5	14	13	1	2	13	8	2	13
"NM_009641"	1	14	6	13	9	6	11	7	13	1	11	13	12	12	11	7	11	7	13	3
"NM_009643.3"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_009659.1"	5	9	9	5	5	14	14	2	10	5	6	9	2	14	2	5	8	3	3	4
"NM_009662"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_009663"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	9
"NM_009671.1"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_009692.2"	10	11	8	7	12	4	6	10	11	4	8	1	1	10	13	11	7	2	11	10
"NM_009692.6"	10	11	8	7	12	11	12	10	11	4	8	4	11	10	13	11	7	2	11	5
"NM_009696.4"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_009696.5"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_009700.1"	13	10	12	3	15	1	3	9	12	3	9	5	15	1	8	2	13	5	2	13
"NM_009710"	15	10	6	8	13	8	3	7	15	2	9	13	15	5	8	4	13	5	10	14
"NM_009722.1"	3	14	11	13	9	12	11	7	13	7	11	13	12	5	11	4	11	2	12	3
"NM_009737.1"	3	14	11	13	9	12	11	7	13	1	11	6	12	12	11	7	11	7	12	3
"NM_009741.8"	15	10	14	8	13	8	3	9	15	2	9	13	15	5	8	8	13	5	10	14
"NM_009743.6"	6	4	13	10	1	4	6	1	7	15	14	1	7	4	9	1	15	4	1	10
"NM_009744"	15	10	14	8	13	8	3	9	15	2	9	15	1	5	8	4	13	5	10	14
"NM_009746.1"	3	14	11	7	12	12	11	10	13	1	11	4	11	12	13	4	11	2	12	5
"NM_009760"	15	6	12	3	13	12	15	3	1	7	9	5	14	13	8	2	12	8	2	13
"NM_009766"	3	11	11	7	12	12	6	10	11	7	4	6	1	10	13	4	7	2	12	5
"NM_009778.4"	12	7	13	14	3	7	1	8	7	13	14	2	7	15	12	13	15	13	14	15
"NM_009778.7"	12	4	13	14	3	7	1	8	7	13	14	2	7	4	12	1	15	13	14	15
"NM_009788.6"	7	3	7	9	5	3	14	11	10	5	6	8	11	3	2	9	14	3	6	5
"NM_009790.1"	14	15	10	11	2	10	8	14	12	6	12	14	15	11	10	14	2	14	4	7
"NM_009805"	6	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	10
"NM_009813"	1	10	6	13	13	8	11	7	13	2	9	13	12	5	8	7	11	7	13	14
"NM_009819"	7	3	7	9	5	3	14	11	10	5	14	8	7	3	2	10	15	3	6	11
"NM_009820.10"	10	2	1	7	12	11	12	10	11	4	8	4	11	8	13	11	7	2	11	5
"NM_009820.8"	4	5	1	2	6	2	10	15	5	11	10	7	6	2	7	3	4	11	7	9
"NM_009820.9"	4	5	1	2	6	2	10	15	5	11	10	7	6	2	7	3	4	11	7	9
"NM_009826.5"	11	13	14	4	4	13	5	12	14	12	2	15	13	6	6	8	10	1	10	6
"NM_009836"	6	11	8	10	1	4	6	1	11	15	14	1	7	8	9	1	15	4	1	10
"NM_009841"	6	11	8	10	1	4	6	1	4	15	4	1	7	4	9	1	15	4	1	10
"NM_009851.2"	6	11	8	10	1	4	6	1	11	15	4	1	7	10	9	1	15	4	1	10
"NM_009851.6"	6	11	8	10	1	4	6	1	11	15	14	1	7	10	9	1	15	4	1	10
"NM_009852"	4	5	1	2	14	2	10	15	5	11	10	7	6	2	7	3	4	11	7	9
"NM_009864.6"	9	1	15	1	15	1	13	4	8	3	13	5	4	7	1	2	1	10	2	13
"NM_009866.2"	15	10	5	8	13	8	3	9	15	2	9	13	15	5	8	5	13	5	10	14
"NM_009867.2"	1	15	6	11	13	6	8	14	12	1	12	13	5	11	10	15	2	7	13	7
"NM_009875.6"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_009877.5"	10	2	5	9	14	3	14	11	4	15	4	3	11	3	15	9	14	15	1	5
"NM_009879"	9	1	15	1	15	9	13	4	8	3	13	5	4	7	5	12	1	10	15	13
"NM_009881.1"	3	11	11	7	12	12	11	10	11	7	11	6	1	10	11	4	7	2	12	3
"NM_009884"	7	3	7	9	1	3	14	11	10	5	6	8	7	4	2	1	15	3	6	11
"NM_009884.1"	11	13	14	4	4	13	5	12	14	12	2	15	13	6	6	8	10	1	9	6
"NM_009888.1"	13	6	12	3	15	1	13	3	1	3	3	5	14	13	1	2	12	8	2	13
"NM_009909"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	4	14	15
"NM_009913"	4	5	1	6	14	2	10	15	2	11	10	7	6	2	7	3	4	11	7	9
"NM_009924"	3	11	11	7	12	11	12	10	11	4	8	4	1	10	13	4	7	2	12	5
"NM_009928.1"	10	2	11	7	12	11	12	10	11	4	8	4	11	10	13	4	7	2	12	5
"NM_009932"	3	11	11	7	12	12	15	10	11	7	11	6	1	10	11	4	7	2	12	3
"NM_009939.1"	6	4	13	9	1	4	6	11	4	15	14	1	7	4	9	1	15	4	1	10
"NM_009940.1"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_009947"	3	4	5	8	1	4	6	11	4	7	4	1	1	4	9	4	14	15	1	8
"NM_009950"	14	1	15	1	7	9	7	4	8	14	13	10	4	7	1	12	1	14	15	1
"NM_009952.11"	11	13	14	8	4	8	3	9	15	12	2	15	13	6	6	8	13	5	10	6
"NM_009952.7"	11	13	14	8	4	8	3	9	15	12	2	15	13	6	6	8	13	5	10	6
"NM_009962"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_009965"	11	4	13	4	4	13	5	12	14	12	14	15	7	4	6	1	15	1	9	6
"NM_009967"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_009969.3"	5	6	12	3	1	13	6	9	4	7	4	5	14	4	9	1	12	8	12	8
"NM_009969.5"	13	6	12	3	1	13	3	9	4	7	4	5	14	4	9	1	12	8	2	8
"NM_009980.1"	3	14	11	13	9	12	15	7	13	1	11	6	12	12	11	4	11	7	12	3
"NM_009983"	3	9	5	15	13	12	11	6	6	1	11	13	11	12	4	15	6	12	8	5
"NM_010000"	13	6	12	3	15	1	13	4	8	3	3	5	14	7	1	2	1	10	2	13
"NM_010004"	1	12	4	5	13	10	3	9	6	6	9	9	15	1	14	6	13	5	4	12
"NM_010004.1"	10	2	1	2	14	11	12	15	5	4	8	4	11	8	13	9	7	11	11	5
"NM_010005.1"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010007"	11	13	5	4	4	13	5	12	14	12	2	3	11	6	15	9	14	15	9	5
"NM_010010"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_010023"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010045.1"	6	11	1	6	12	4	12	8	11	4	8	1	6	10	13	11	7	4	11	10
"NM_010046"	10	11	11	7	12	11	12	10	11	4	8	4	1	10	13	11	7	2	11	5
"NM_010048.1"	1	9	9	5	11	6	4	2	6	1	5	9	10	14	4	5	2	7	3	4
"NM_010049"	12	7	13	14	3	7	1	8	7	13	14	2	8	15	12	13	15	13	14	15
"NM_010049.1"	12	7	13	14	3	7	1	8	7	13	14	2	8	15	12	13	3	13	14	15
"NM_010050"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_010056"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_010059"	3	6	11	3	9	12	15	3	1	7	11	6	12	13	11	4	12	8	12	3
"NM_010071"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	13	7	9
"NM_010072.1"	13	6	12	3	9	12	15	3	1	7	3	5	14	13	1	2	12	8	2	13
"NM_010092.1"	5	9	9	5	11	14	4	2	6	1	5	9	10	14	4	5	6	9	3	4
"NM_010093.1"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	9
"NM_010093.2"	4	5	1	6	6	11	12	13	2	4	10	4	6	8	7	11	4	11	11	9
"NM_010096.1"	10	2	5	8	14	8	12	12	15	2	4	4	11	5	15	9	14	15	10	5
"NM_010097.1"	10	2	5	15	14	5	2	6	4	15	4	3	11	8	15	9	14	15	8	5
"NM_010103"	13	1	15	1	15	1	13	4	8	3	13	5	4	7	1	2	1	10	2	13
"NM_010109"	7	3	7	9	5	11	12	11	11	4	8	8	2	3	13	10	8	3	6	11
"NM_010113.3"	6	11	8	10	12	4	6	1	11	15	4	1	1	8	9	11	7	4	1	10
"NM_010113.8"	6	11	8	10	12	4	6	1	11	15	4	1	1	10	13	11	7	2	1	10
"NM_010118.3"	6	7	13	10	3	7	1	8	2	13	14	1	8	15	12	13	3	4	14	10
"NM_010118.4"	6	7	13	10	3	7	1	8	7	13	14	2	8	15	12	13	3	4	14	10
"NM_010118.5"	6	7	13	10	3	7	1	8	7	13	14	1	8	15	12	13	3	4	14	10
"NM_010118.7"	6	7	13	10	3	7	1	8	7	13	14	2	8	15	12	13	3	4	14	10
"NM_010120.1"	6	7	13	10	1	4	6	1	7	15	14	1	7	15	12	1	15	4	1	10
"NM_010125"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_010142.1"	8	8	2	15	10	5	2	6	3	8	7	11	11	9	3	15	5	12	8	5
"NM_010143"	9	1	10	1	2	9	8	4	8	14	13	14	4	11	10	12	1	14	15	7
"NM_010156"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_010169"	15	8	8	8	1	4	6	1	4	15	4	3	9	9	9	9	14	15	1	8
"NM_010171"	6	7	3	10	3	4	1	8	7	13	1	2	8	15	12	13	3	4	14	10
"NM_010172"	2	4	4	12	8	15	9	5	9	10	15	12	3	4	14	6	9	12	5	12
"NM_010177.10"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	9
"NM_010194"	4	5	1	6	6	11	12	13	11	4	8	4	6	2	13	11	4	11	11	9
"NM_010200"	10	2	1	2	14	11	12	15	5	4	8	4	6	8	7	11	4	11	11	9
"NM_010207.8"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_010220.1"	6	7	3	10	3	7	1	8	2	13	1	1	8	15	12	13	3	4	14	10
"NM_010227.2"	3	14	11	7	9	12	11	10	13	7	11	6	1	12	11	4	11	2	12	3
"NM_010228"	2	12	4	12	8	15	3	9	9	10	15	12	3	1	14	6	13	5	10	12
"NM_010229"	10	9	11	7	11	14	4	10	6	2	5	9	11	14	4	5	6	2	3	5
"NM_010230.1"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_010232"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010233.1"	10	2	1	7	12	11	12	10	11	4	8	4	11	8	13	11	7	11	11	5
"NM_010234.4"	11	11	8	4	12	13	6	12	4	12	4	15	1	10	6	1	7	1	9	6
"NM_010247"	3	9	11	7	9	12	4	10	6	9	5	6	10	10	4	15	12	2	12	5
"NM_010255.7"	14	15	10	11	2	9	8	4	12	14	13	14	4	7	10	14	1	14	15	1
"NM_010255.8"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010281.1"	4	5	1	6	6	2	10	15	2	11	10	7	6	2	7	3	4	11	7	9
"NM_010288"	2	12	4	12	8	15	9	5	9	10	15	3	3	1	14	6	14	6	5	12
"NM_010288.2"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_010292"	15	10	6	13	13	8	3	9	1	2	9	13	15	5	8	7	13	5	13	14
"NM_010292.1"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010296.8"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010305.3"	11	13	14	4	4	13	5	12	15	12	2	15	13	6	6	8	10	1	10	6
"NM_010311.1"	1	10	6	13	13	6	8	14	12	1	9	13	5	12	8	7	13	7	13	14
"NM_010329"	6	11	8	10	1	4	6	1	4	15	4	1	1	10	9	1	7	4	1	8
"NM_010333"	6	4	8	3	1	4	6	1	4	7	4	1	7	10	9	1	12	8	12	8
"NM_010346"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_010361"	1	15	6	11	2	6	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010367"	9	1	15	1	15	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_010368"	10	2	5	7	14	11	12	10	5	4	8	4	11	8	13	15	7	2	8	5
"NM_010368.2"	10	2	5	15	12	5	12	6	3	8	7	11	11	10	3	15	14	2	8	5
"NM_010368.4"	10	2	5	15	12	5	12	6	3	8	7	11	11	10	3	15	14	2	8	5
"NM_010369"	15	10	6	8	13	8	3	9	15	2	9	13	12	5	8	7	13	5	10	14
"NM_010378"	15	10	5	8	13	8	3	9	15	2	9	9	11	10	8	15	13	5	10	14
"NM_010380.1"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_010387.1"	4	5	1	2	14	11	12	15	11	4	8	4	6	8	13	11	4	11	11	9
"NM_010391.2"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_010392.1"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_010394"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_010394.3"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_010413"	8	8	2	15	10	15	9	9	3	8	7	11	9	9	3	15	13	12	8	12
"NM_010421"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010423"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_010434.2"	4	5	1	6	6	2	12	13	11	11	10	7	6	2	13	11	4	11	7	10
"NM_010436"	10	2	5	2	14	11	12	15	5	4	8	4	11	8	13	9	7	11	11	5
"NM_010438.3"	4	11	1	6	12	11	12	10	11	4	8	4	6	8	13	11	7	11	11	10
"NM_010446.6"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_010446.8"	9	1	15	1	15	9	13	4	8	14	13	10	4	7	5	12	1	10	15	13
"NM_010452.1"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_010456"	1	6	12	3	9	12	15	3	1	7	11	6	15	13	11	7	13	8	13	3
"NM_010485"	3	14	11	13	9	12	15	7	13	7	11	6	12	12	11	4	11	7	12	3
"NM_010494"	13	6	12	3	15	10	13	14	1	3	3	5	14	11	1	2	13	14	2	13
"NM_010495.1"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_010498.2"	3	14	11	13	9	12	15	7	1	7	11	6	12	12	11	7	11	7	12	3
"NM_010500"	6	11	8	10	1	4	6	1	4	15	4	1	7	15	9	1	15	4	1	10
"NM_010509"	6	4	13	4	1	4	6	1	4	15	14	1	7	4	9	1	15	4	1	8
"NM_010512.9"	4	5	1	2	14	2	10	15	5	11	10	7	6	2	7	3	4	11	7	9
"NM_010544"	3	11	11	7	12	11	12	10	11	4	8	4	1	10	13	4	7	2	12	5
"NM_010544.3"	3	11	11	7	9	12	15	10	1	7	5	6	1	10	11	4	12	2	12	3
"NM_010544.8"	3	11	11	7	12	12	4	10	6	7	11	6	1	10	11	4	7	2	12	3
"NM_010546"	3	11	11	7	12	12	6	10	11	7	11	6	1	10	11	4	7	2	12	5
"NM_010548.1"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	9
"NM_010548.8"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	9
"NM_010573"	13	6	12	3	15	1	13	3	1	3	3	5	14	13	1	2	1	8	2	13
"NM_010578.10"	1	10	6	3	13	8	3	9	1	6	9	5	15	11	8	2	13	5	2	7
"NM_010579"	6	5	1	6	6	2	12	13	11	4	10	1	6	2	13	11	4	11	7	10
"NM_010585.1"	9	1	15	1	15	1	13	9	8	3	13	5	4	7	1	2	1	10	2	13
"NM_010587.2"	1	6	12	3	2	10	15	3	1	6	12	5	5	13	10	14	2	14	2	7
"NM_010588"	15	10	6	13	13	8	3	9	13	1	9	13	15	5	8	7	13	7	13	14
"NM_010591.2"	15	6	12	3	13	8	3	9	1	7	9	5	14	13	8	4	13	8	10	14
"NM_010591.3"	15	6	12	3	13	8	3	9	1	7	9	5	14	13	8	2	13	8	10	14
"NM_010602"	3	14	11	13	13	8	11	7	15	2	9	13	12	5	8	4	11	2	12	14
"NM_010606"	7	11	5	8	1	3	6	11	4	12	4	3	1	4	15	9	14	15	1	8
"NM_010612"	9	1	15	1	15	9	13	9	8	3	13	5	15	7	5	12	13	10	15	13
"NM_010612.4"	9	1	15	1	15	10	3	9	8	3	13	5	15	7	5	12	13	10	15	13
"NM_010617.1"	15	10	6	8	13	8	3	9	15	2	9	13	15	13	8	7	13	5	10	14
"NM_010620.1"	10	2	1	2	14	11	12	15	5	4	8	4	11	8	13	11	4	11	11	5
"NM_010629.2"	15	10	4	8	13	8	3	9	15	2	9	13	15	5	8	14	13	5	10	14
"NM_010648.2"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	9
"NM_010655.1"	10	2	13	2	14	2	12	15	5	4	14	4	11	8	15	9	4	11	11	5
"NM_010658"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	9
"NM_010673"	10	2	7	9	14	3	14	11	10	5	6	8	11	3	15	9	14	3	6	5
"NM_010678.2"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_010680"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_010680.1"	1	9	9	5	11	14	4	2	6	1	5	9	10	14	4	5	13	9	3	4
"NM_010681.1"	1	10	6	13	9	6	3	7	13	1	11	13	12	12	11	7	11	7	13	3
"NM_010693"	4	5	1	2	14	2	10	15	5	11	10	7	6	2	7	3	4	11	7	9
"NM_010700"	13	6	12	3	15	1	13	9	1	3	3	5	14	13	1	2	13	8	2	13
"NM_010700.4"	13	6	12	3	15	1	13	9	1	3	3	5	14	13	1	2	13	8	2	13
"NM_010704.4"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010704.8"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010706"	3	14	11	8	9	12	15	10	13	7	11	6	1	5	11	4	11	2	12	3
"NM_010712"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_010718.1"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	13	6	5	12
"NM_010734"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_010735.8"	10	11	8	14	12	4	6	8	11	13	1	1	1	10	12	13	7	13	14	10
"NM_010736"	6	4	8	10	1	4	6	1	4	15	4	1	7	4	9	1	15	4	1	8
"NM_010751"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_010751.1"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	4	14	15
"NM_010753"	3	14	6	13	9	6	11	7	13	1	11	13	12	12	11	7	11	7	13	3
"NM_010757"	6	11	8	10	12	4	6	1	11	13	1	1	1	10	9	13	7	4	14	10
"NM_010758"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_010759.1"	3	9	5	8	13	12	3	2	6	7	5	13	11	5	11	9	14	2	12	5
"NM_010762"	13	1	12	3	15	1	13	4	8	3	3	5	14	7	1	2	1	10	2	13
"NM_010762.1"	13	6	12	3	15	1	13	3	1	3	3	5	14	13	1	2	1	8	2	13
"NM_010768"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_010777.10"	6	11	8	10	12	4	6	1	11	15	4	1	1	10	9	13	7	4	1	10
"NM_010777.2"	6	11	8	10	12	4	6	1	11	15	4	1	1	10	9	13	7	4	1	10
"NM_010777.5"	6	11	8	10	12	4	6	1	11	15	4	1	1	10	9	13	7	4	1	10
"NM_010777.6"	6	11	8	10	12	4	6	1	11	15	4	1	1	10	9	13	7	4	1	10
"NM_010780"	10	2	1	2	12	11	12	15	11	4	8	4	1	8	13	11	7	11	11	5
"NM_010783.1"	10	2	11	7	12	11	12	10	11	4	8	4	11	10	13	11	7	2	11	5
"NM_010786.7"	6	11	8	7	12	4	6	10	11	4	4	1	1	10	13	11	7	2	11	10
"NM_010801"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_010811"	6	11	8	7	12	11	12	10	11	4	8	4	1	10	13	11	7	11	11	10
"NM_010825"	15	10	14	8	13	8	3	9	15	2	9	13	15	5	8	8	13	5	10	14
"NM_010835"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_010840"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_010840.1"	6	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	10
"NM_010848.5"	14	10	10	11	13	10	3	9	12	6	9	14	15	11	10	14	13	5	4	7
"NM_010863"	14	1	10	1	7	10	8	4	8	14	13	14	4	11	10	14	1	14	15	1
"NM_010865"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_010866.3"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_010875.3"	10	2	5	8	13	3	2	6	3	8	7	3	11	5	15	9	14	15	8	5
"NM_010875.9"	10	2	5	15	14	5	12	6	3	4	8	11	11	8	15	9	14	15	8	5
"NM_010876"	12	7	13	14	3	7	1	8	7	13	14	2	8	15	12	13	15	13	14	15
"NM_010878"	2	12	4	12	15	15	3	9	9	3	15	5	3	1	14	2	13	6	5	12
"NM_010883"	14	15	10	11	2	10	8	14	12	6	12	14	15	11	10	14	2	14	4	7
"NM_010889.4"	10	13	14	4	4	13	5	12	14	12	2	15	11	6	6	9	10	1	9	5
"NM_010890.1"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010898.1"	4	2	1	6	12	11	12	15	11	4	8	4	6	8	13	11	4	11	11	9
"NM_010902"	13	6	12	3	15	1	13	5	9	3	3	5	14	1	1	2	9	8	2	13
"NM_010929"	1	10	6	13	9	6	15	7	1	1	9	13	12	12	8	7	13	7	13	3
"NM_010933"	5	9	9	5	5	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_010937"	6	11	8	10	12	4	12	1	11	15	8	1	1	8	13	11	7	4	1	10
"NM_010938.1"	3	14	11	13	9	12	11	10	13	7	11	6	12	12	11	4	11	2	12	3
"NM_010947"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_010951"	10	11	5	8	12	8	6	10	11	2	4	1	1	10	15	9	7	2	10	5
"NM_010957"	15	10	9	5	13	8	3	9	6	2	9	13	15	14	8	5	13	5	10	14
"NM_010959"	10	2	11	7	12	11	12	10	11	4	8	4	11	8	13	11	7	2	11	5
"NM_010997"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_010999"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	15
"NM_011001.1"	3	11	11	7	12	12	11	10	15	7	11	13	11	10	11	4	7	2	12	5
"NM_011010"	7	3	7	9	5	3	14	11	10	5	6	8	7	3	2	10	15	3	6	11
"NM_011022"	10	2	1	7	12	11	12	10	11	4	8	4	1	8	13	11	7	2	11	5
"NM_011022.1"	10	2	8	7	12	11	12	1	11	4	8	4	1	8	13	11	7	11	11	5
"NM_011030"	2	12	4	12	8	15	9	5	9	10	15	12	3	4	14	6	9	6	5	12
"NM_011035"	1	15	6	13	9	12	15	14	1	1	11	6	5	12	11	7	2	7	13	3
"NM_011035.1"	10	2	1	7	12	11	12	10	11	4	8	4	1	10	13	11	7	2	11	5
"NM_011037.6"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_011042.1"	10	11	11	7	12	11	12	10	11	4	8	4	1	10	13	4	7	2	12	5
"NM_011045.3"	10	2	1	2	14	11	12	15	5	4	8	4	6	8	7	11	4	11	11	9
"NM_011048.1"	14	15	10	11	2	10	8	9	12	6	12	14	15	11	10	14	13	14	4	7
"NM_011052.1"	10	11	8	7	12	4	12	10	11	4	4	1	1	10	13	11	7	2	11	10
"NM_011054.2"	15	10	5	8	13	8	3	9	15	2	9	13	11	5	8	9	13	5	10	14
"NM_011056.1"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_011058.2"	6	11	8	10	1	4	6	1	4	15	4	1	1	10	9	1	7	2	1	8
"NM_011058.3"	6	11	8	10	1	4	6	1	4	15	4	1	1	10	9	1	7	2	1	8
