"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_173453.1"	2	16	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	2	10	7	9	11	12	5	10
"NM_173733"	15	9	14	5	15	6	4	10	15	16	14	1	14	11	2	5	8	12	13	6	12	2	13	15	13
"NM_173741"	13	10	3	14	3	11	15	11	11	9	11	11	16	8	6	3	2	13	12	13	3	6	16	4	11
"NM_173747"	5	6	12	10	7	8	2	3	1	3	15	12	9	5	9	13	4	1	13	5	2	13	11	7	9
"NM_173752"	5	6	12	13	15	13	6	10	1	16	14	15	14	11	9	5	11	4	13	4	16	13	13	7	13
"NM_173760"	5	16	3	13	7	13	1	3	1	3	11	12	15	8	12	14	2	9	10	13	2	13	11	7	9
"NM_173762.1"	16	13	9	7	13	4	16	8	2	12	4	7	7	10	4	9	3	5	2	15	7	12	5	12	14
"NM_173763"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"NM_173772"	12	4	16	6	10	3	7	16	5	15	16	14	11	2	14	16	12	14	3	3	14	9	2	14	15
"NM_173781.1"	14	3	5	8	2	15	9	1	9	2	6	3	13	9	13	4	16	10	7	2	8	10	1	16	5
"NM_173788.1"	4	3	5	8	2	15	9	1	9	8	7	3	12	9	13	8	16	10	7	2	8	10	1	16	5
"NM_173862.1"	2	16	6	16	5	5	11	2	3	5	8	5	8	1	15	12	10	2	10	7	9	11	12	6	1
"NM_174846"	5	16	3	15	7	1	15	3	1	3	16	12	8	8	10	14	2	13	10	13	3	13	11	7	9
"NM_174847"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_174854"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_174865"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_174960"	16	13	9	7	13	4	16	2	3	12	8	7	7	1	4	9	3	2	8	15	9	12	12	12	10
"NM_174989"	2	16	6	16	5	5	11	2	3	3	15	5	8	1	15	12	10	2	10	7	9	11	12	5	10
"NM_174989.1"	5	16	6	16	7	5	11	3	1	3	15	12	8	1	15	14	10	9	10	7	9	13	11	7	9
"NM_174991.1"	16	14	2	7	13	4	16	8	2	12	4	7	7	10	5	9	3	5	2	15	7	12	5	12	14
"NM_174997"	14	9	5	1	15	16	4	1	10	2	6	3	13	9	2	4	16	16	9	2	16	14	13	8	8
"NM_175004.1"	2	13	9	7	13	4	16	2	5	5	8	7	7	1	4	9	3	2	8	15	7	12	5	12	10
"NM_175025.1"	7	12	8	1	6	16	3	5	10	2	2	13	13	15	8	4	9	16	9	8	16	14	8	8	8
"NM_175032"	10	5	1	3	9	14	12	3	8	3	13	12	10	14	15	15	5	8	10	16	15	13	11	3	16
"NM_175034"	10	16	1	3	7	1	10	3	8	3	13	16	10	8	10	14	5	8	5	13	15	13	11	4	9
"NM_175074"	5	1	13	10	1	9	14	15	14	6	16	6	2	7	16	13	4	3	16	1	10	9	15	9	4
"NM_175089"	7	10	12	14	3	11	15	5	10	9	2	13	16	15	6	3	2	13	13	8	6	6	16	4	11
"NM_175089.2"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_175090.1"	6	11	15	10	14	2	14	9	14	6	15	10	3	4	16	13	7	6	4	1	10	5	4	9	4
"NM_175112"	3	4	9	11	10	2	13	7	5	5	3	5	2	6	15	2	12	14	16	3	5	5	2	14	1
"NM_175114.1"	7	16	12	13	7	13	15	3	1	3	11	11	15	8	6	14	2	9	10	13	2	6	11	7	9
"NM_175115"	8	15	7	10	1	8	2	4	13	1	9	9	9	5	7	13	13	1	1	1	10	16	15	9	4
"NM_175123"	14	12	8	1	6	16	3	5	10	2	6	13	13	15	8	4	9	16	11	2	6	14	8	8	8
"NM_175124.2"	2	16	6	16	5	5	11	2	3	3	15	5	8	1	15	12	10	2	10	7	9	11	12	6	1
"NM_175128"	7	6	12	13	6	13	6	3	1	16	14	13	1	11	9	5	8	12	13	6	6	6	13	7	13
"NM_175130.1"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_175149.1"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_175150"	15	9	14	5	15	6	4	5	15	2	14	15	14	11	2	10	8	12	9	4	12	2	13	15	8
"NM_175170"	5	6	12	10	7	9	14	3	8	6	15	12	9	14	9	13	4	8	13	1	10	13	15	9	4
"NM_175171.1"	13	16	3	13	7	13	11	3	1	3	11	12	15	8	15	14	2	9	10	13	3	13	11	7	9
"NM_175183"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_175193.1"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_175215"	15	9	14	5	2	6	4	10	15	8	7	3	1	11	13	8	8	12	7	6	12	2	13	15	5
"NM_175238"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_175245"	2	11	6	16	14	9	14	9	3	10	15	10	8	1	16	12	10	6	8	7	9	11	12	5	10
"NM_175266.1"	6	11	15	11	14	2	14	9	14	6	3	10	3	4	16	13	7	6	4	1	9	5	4	9	10
"NM_175271.1"	7	10	8	14	3	11	15	5	11	9	2	13	16	15	6	3	11	13	9	8	16	6	16	4	11
"NM_175277"	1	16	4	4	7	14	15	3	4	3	10	4	6	8	10	14	14	15	14	12	11	3	11	7	11
"NM_175283"	11	9	8	5	16	6	4	5	6	14	16	15	14	12	2	10	11	4	9	4	16	15	13	8	8
"NM_175300.2"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	5	8	12	7	6	12	2	13	15	13
"NM_175303.1"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_175309"	15	3	14	8	2	15	9	1	9	8	7	3	1	11	13	8	16	12	7	6	8	10	1	16	5
"NM_175313"	11	1	13	10	16	3	13	12	6	6	16	6	2	12	16	2	12	4	16	3	10	9	6	9	2
"NM_175314"	2	13	6	16	5	5	11	2	3	10	8	5	8	1	15	12	10	2	8	7	9	11	12	5	10
"NM_175329"	4	3	14	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_175333"	13	16	3	16	7	14	11	3	11	3	11	11	8	13	15	14	2	15	10	13	3	3	11	6	9
"NM_175353"	2	11	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	6	8	7	9	11	12	5	10
"NM_175353.1"	1	8	4	4	11	14	12	7	4	4	10	4	6	13	3	7	14	7	14	12	11	3	9	2	7
"NM_175380.1"	2	13	9	16	5	5	16	2	3	5	8	5	8	1	4	12	3	2	8	7	9	11	12	6	10
"NM_175386.5"	7	10	8	14	15	11	15	11	11	9	2	15	16	15	2	3	11	13	9	8	16	6	16	4	11
"NM_175393"	9	7	6	9	14	10	14	13	12	7	1	2	3	4	1	11	7	6	4	1	1	5	4	5	6
"NM_175423"	13	16	3	16	7	5	11	3	1	3	11	5	8	8	15	14	2	9	10	13	3	13	11	6	9
"NM_175445"	12	13	6	16	10	5	13	2	3	5	3	5	2	1	15	2	10	14	8	7	9	11	12	6	1
"NM_175451"	3	2	9	11	11	2	13	7	5	5	3	8	2	6	4	2	7	7	6	3	5	1	7	10	7
"NM_175454"	7	12	8	1	6	16	3	5	10	2	2	13	13	15	8	4	9	16	11	8	6	14	8	8	8
"NM_175466.1"	11	9	13	14	16	16	1	12	6	14	2	15	14	12	2	10	11	4	9	4	16	15	16	11	2
"NM_175484"	5	16	6	16	7	14	11	3	1	3	15	12	8	13	15	14	10	15	10	7	2	13	11	7	9
"NM_175494.1"	11	16	3	15	16	12	1	12	6	14	16	15	2	12	12	2	12	4	16	3	5	15	16	11	2
"NM_175522"	4	3	5	8	2	15	9	1	9	8	7	3	12	9	13	8	16	10	7	14	8	10	1	16	5
"NM_175525"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_175538.2"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_175561.1"	2	1	9	15	5	3	13	15	5	5	16	6	2	7	10	2	12	3	16	3	5	9	6	6	1
"NM_175632"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_175651"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_175662"	13	16	3	15	5	5	11	3	5	5	16	5	8	1	10	2	12	15	16	3	5	4	12	6	1
"NM_175667"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_175668"	5	16	12	13	7	13	11	3	1	3	11	12	15	8	15	14	4	9	10	13	2	13	11	7	9
"NM_175678.1"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_175681"	6	11	15	10	14	9	14	9	14	6	15	10	3	4	16	13	7	6	4	1	10	5	4	9	4
"NM_175681.1"	5	16	6	16	5	9	11	2	3	3	15	12	8	1	15	12	10	6	10	7	9	13	12	5	10
"NM_175688"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"NM_175692.2"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"NM_175692.3"	11	9	14	5	15	6	4	10	15	16	14	15	14	11	2	10	11	12	9	4	16	2	13	15	13
"NM_175749"	5	16	6	16	7	5	11	3	1	3	11	12	8	8	15	14	10	9	10	13	2	13	11	7	9
"NM_175770.2"	6	5	15	11	11	2	5	7	7	6	3	8	4	14	11	13	7	7	4	1	10	5	15	9	7
"NM_175935"	7	10	3	14	3	11	15	11	11	9	2	11	16	15	6	3	2	13	12	8	3	6	16	4	11
"NM_176828.1"	7	10	8	14	3	11	15	11	11	9	2	11	16	15	6	3	9	13	12	8	6	6	16	4	11
"NM_176829"	1	8	4	4	4	14	12	6	4	4	10	4	6	11	3	7	14	15	14	12	12	3	9	2	3
"NM_176833.1"	15	9	8	5	15	6	4	10	10	16	14	15	1	11	2	5	9	16	9	6	16	2	13	8	13
"NM_176839"	4	9	5	5	2	15	9	1	9	8	7	3	12	3	2	8	16	10	7	2	8	10	1	16	5
"NM_176841"	5	1	13	10	16	12	4	7	6	6	16	12	14	6	16	13	4	4	16	1	10	13	15	9	4
"NM_176843"	5	16	6	16	7	5	11	3	3	3	11	5	8	1	15	14	10	9	10	7	9	13	11	6	9
"NM_176849"	8	15	7	2	15	8	2	4	13	1	16	9	14	5	7	6	11	4	9	5	4	16	10	13	12
"NM_176963"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_176966.1"	4	9	14	5	2	6	4	1	15	8	7	3	12	3	13	8	8	10	7	14	12	10	13	15	5
"NM_176972.2"	3	2	10	11	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"NM_177013"	11	1	13	15	16	12	13	12	6	14	16	6	14	12	11	2	12	4	16	4	5	9	6	11	2
"NM_177016"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_177025.1"	7	16	12	13	7	13	15	3	1	14	11	15	15	8	12	14	11	9	9	13	2	15	11	7	9
"NM_177028"	2	13	2	16	5	4	16	2	3	10	8	5	7	1	5	12	3	2	8	7	9	11	12	5	10
"NM_177030.2"	7	10	3	14	3	11	15	11	11	9	11	11	16	8	6	3	2	13	12	13	3	6	16	4	11
"NM_177049"	13	16	3	14	7	11	1	3	11	3	11	11	15	8	12	14	2	9	10	13	3	13	11	7	9
"NM_177076"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	2	4	9	16	11	2	6	14	8	8	8
"NM_177084.1"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"NM_177086"	14	9	5	8	2	15	9	1	9	2	6	3	13	9	2	4	16	10	7	2	8	10	1	16	5
"NM_177086.1"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_177090"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_177091"	5	6	6	10	7	9	14	9	14	6	15	12	14	14	16	13	4	4	4	1	10	13	11	9	4
"NM_177093.3"	2	16	6	16	5	5	11	2	3	3	8	5	8	1	15	12	10	2	10	7	9	11	12	6	1
"NM_177101.1"	14	9	14	5	15	6	4	5	10	2	6	13	13	9	2	4	8	12	11	2	12	14	13	8	8
"NM_177115"	2	11	6	16	14	5	11	2	3	10	15	5	8	1	5	12	10	6	8	7	9	11	12	5	10
"NM_177128"	15	9	14	5	15	6	4	10	15	16	14	1	1	11	2	5	8	12	7	6	12	2	13	15	13
"NM_177161"	2	13	2	7	13	4	16	8	2	12	8	7	7	10	5	9	3	2	8	15	7	12	5	12	14
"NM_177214"	7	12	8	1	6	16	15	5	10	9	2	13	16	15	8	5	9	16	11	8	6	6	8	8	8
"NM_177215"	11	9	13	5	16	6	4	12	6	14	16	15	14	12	2	10	11	4	9	4	16	15	13	11	2
"NM_177215.1"	5	6	12	16	7	9	11	3	1	3	15	12	8	8	15	14	4	9	10	13	2	13	11	7	9
"NM_177224.1"	2	13	6	16	5	5	11	2	3	10	8	5	8	1	15	12	10	2	8	7	9	11	12	6	10
"NM_177224.2"	5	6	6	10	14	9	14	9	14	6	15	10	3	4	16	13	4	6	4	1	10	13	15	9	4
"NM_177231"	7	16	12	13	7	13	6	3	1	3	11	12	15	8	6	14	2	9	10	13	2	6	11	7	9
"NM_177235"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_177248"	5	9	12	13	15	14	4	12	1	4	10	15	14	12	2	10	11	4	14	12	2	3	11	7	3
"NM_177259"	15	9	14	5	15	6	4	1	15	8	14	15	14	11	2	10	8	12	9	6	12	2	13	15	13
"NM_177261"	3	2	15	11	11	2	5	7	7	6	3	8	4	6	11	1	7	7	4	1	10	5	4	10	7
"NM_177266"	2	11	6	16	5	5	13	2	5	5	15	5	8	1	15	12	10	6	8	7	9	5	12	5	1
"NM_177267"	5	6	12	13	7	13	6	3	1	3	14	12	15	8	9	5	4	9	13	6	2	13	11	7	9
"NM_177271"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"NM_177304"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_177310.1"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	10	1	15	10	7
"NM_177311"	7	12	8	1	3	11	3	5	10	9	2	13	16	15	8	3	9	13	11	8	6	6	8	4	8
"NM_177322.1"	7	10	12	13	6	13	6	10	1	16	2	13	1	15	8	5	9	9	13	8	16	6	8	8	13
"NM_177328.1"	2	13	9	16	5	5	11	2	5	5	8	5	8	1	15	2	12	2	8	3	9	11	12	6	1
"NM_177344"	14	9	8	5	15	16	4	5	10	2	6	15	14	9	2	10	11	16	9	2	16	14	13	8	8
"NM_177352.1"	7	10	1	14	3	11	10	14	8	9	13	16	16	8	6	3	5	13	5	16	16	6	16	4	11
"NM_177353"	6	2	15	11	11	2	14	7	14	6	15	10	4	6	16	13	7	7	4	1	10	5	15	9	7
"NM_177356.2"	15	3	14	8	12	15	9	1	15	8	7	1	12	3	13	8	8	10	7	14	8	10	1	15	5
"NM_177362"	1	8	4	4	4	11	15	6	11	4	2	4	6	13	3	7	14	13	14	12	11	3	9	4	11
"NM_177368.1"	14	9	5	8	2	16	3	1	9	2	6	3	13	9	8	4	16	16	7	2	8	14	1	16	5
"NM_177369"	11	9	8	1	15	16	4	5	10	14	2	15	14	12	2	10	11	4	9	4	16	15	8	8	8
"NM_177372"	5	16	6	15	7	3	11	3	5	3	16	5	2	1	15	2	12	7	16	3	5	13	11	6	1
"NM_177385"	1	8	4	4	15	14	12	6	4	4	10	4	6	13	3	10	14	4	14	12	11	3	9	2	3
"NM_177390"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	8	8	12	7	6	12	2	13	15	13
"NM_177394"	13	16	3	16	7	5	11	3	1	3	11	11	8	8	15	14	2	9	10	13	3	13	11	7	9
"NM_177429"	11	2	13	12	16	12	1	12	6	14	5	15	14	12	12	10	11	4	9	4	16	15	7	11	2
"NM_177445.1"	2	16	6	16	5	5	11	3	5	3	15	5	8	1	15	2	10	2	10	7	9	13	12	6	1
"NM_177474.1"	2	11	6	16	14	9	14	9	5	10	15	10	8	1	16	12	10	6	8	7	9	11	12	9	10
"NM_177561"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	2	4	9	16	11	2	6	14	8	8	8
"NM_177562"	14	9	8	5	6	6	4	5	10	2	6	13	13	9	2	4	9	16	11	2	12	14	13	8	12
"NM_177566"	14	9	5	1	2	16	3	1	10	2	6	3	13	9	2	4	16	16	11	2	8	14	13	8	8
"NM_177577"	11	9	8	1	6	16	3	5	10	14	2	15	14	15	2	10	11	16	9	4	16	15	8	8	8
"NM_177578"	11	9	14	5	15	6	4	10	15	16	14	15	14	11	2	5	8	12	13	6	16	2	13	15	13
"NM_177586.1"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_177595"	2	11	6	16	14	9	14	9	3	10	15	10	3	4	5	12	10	6	8	7	9	11	12	5	10
"NM_177614"	15	9	14	5	15	6	4	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"NM_177624"	4	3	5	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_177625"	10	16	1	3	7	1	10	3	8	3	13	16	10	8	10	14	5	8	10	13	15	13	11	3	9
"NM_177629"	4	3	14	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_177630"	7	10	8	14	3	11	15	11	11	9	2	11	16	15	6	3	2	13	12	8	16	6	16	4	11
"NM_177632"	11	9	8	1	15	16	4	5	10	14	2	15	14	12	2	10	11	16	9	4	16	15	8	8	8
"NM_177647"	7	10	3	14	3	11	15	11	11	14	2	15	16	12	6	3	11	13	12	8	16	15	16	4	11
"NM_177651"	2	13	9	16	5	5	11	2	3	5	8	5	8	1	15	12	10	2	8	7	9	11	12	6	1
"NM_177652.4"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	2	4	9	16	11	2	6	14	8	8	8
"NM_177660.1"	4	9	5	8	2	15	9	1	9	2	6	3	13	9	13	8	16	10	7	2	8	10	13	16	5
"NM_177660.2"	5	6	6	16	7	9	11	3	3	3	15	12	8	4	15	12	4	6	10	7	9	13	11	9	9
"NM_177663"	3	2	10	11	11	2	5	7	7	13	3	8	4	6	11	1	15	7	4	9	13	1	7	10	7
"NM_177677"	12	4	16	2	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	4	8	10	14	15
"NM_177687"	15	9	14	5	15	6	4	1	15	8	7	3	12	3	2	8	8	10	7	14	12	10	13	15	5
"NM_177691"	2	13	9	16	5	5	16	2	3	10	8	5	8	1	4	12	10	2	8	7	9	11	12	6	10
"NM_177700"	6	2	15	11	11	2	13	7	5	5	3	10	2	6	16	2	12	7	4	3	5	5	4	9	7
"NM_177700.1"	14	9	14	5	15	6	4	5	10	2	6	3	13	9	2	4	8	16	9	2	12	14	13	15	8
"NM_177702"	4	3	5	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_177706"	8	15	7	2	1	8	2	4	15	1	9	9	9	5	7	6	13	1	1	5	12	16	10	13	12
"NM_177709"	5	6	12	13	7	13	6	10	1	16	11	12	15	8	9	5	4	9	13	13	2	13	11	7	9
"NM_177718.1"	5	6	12	13	7	13	6	10	1	16	14	12	15	11	9	5	4	9	13	6	2	13	11	7	13
"NM_177726"	13	16	3	16	4	5	11	2	3	5	10	5	8	13	15	7	2	15	10	12	3	11	12	6	3
"NM_177736.1"	5	6	12	13	7	13	6	3	1	3	11	12	15	8	9	14	4	9	10	13	2	13	11	7	9
"NM_177747.1"	15	9	14	5	15	6	4	10	15	16	14	1	1	11	2	5	8	12	7	6	12	2	13	15	13
"NM_177749"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_177752"	2	13	9	7	5	5	16	2	2	5	8	7	7	1	4	9	3	2	2	15	7	12	12	6	14
"NM_177756.1"	4	3	5	8	2	15	9	1	9	8	7	3	12	9	13	8	16	10	7	2	8	10	1	16	5
"NM_177763.1"	5	1	13	15	16	3	13	15	5	14	16	6	2	7	16	2	12	3	16	3	5	9	6	11	1
"NM_177769"	7	9	8	1	6	16	3	5	10	14	2	15	14	15	2	10	11	13	9	8	16	15	8	8	8
"NM_177771.1"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_177781"	12	4	16	6	10	7	7	2	3	5	12	5	11	1	14	16	6	14	3	3	14	11	12	14	15
"NM_177784"	15	9	8	1	6	16	6	10	10	16	14	13	1	11	2	5	9	12	13	6	6	2	13	8	13
"NM_177788"	7	10	3	14	3	11	15	11	11	9	2	11	16	8	6	3	2	13	12	8	3	6	16	4	11
"NM_177794"	3	13	9	15	11	3	13	7	5	5	3	5	2	6	4	2	12	7	16	3	5	1	12	6	1
"NM_177805.2"	11	2	10	12	11	12	5	12	6	13	5	15	14	12	11	10	15	4	6	4	13	1	7	10	2
"NM_177808"	1	9	4	4	15	14	4	12	4	4	10	15	14	12	2	10	14	4	14	12	11	3	9	2	3
"NM_177809"	2	13	9	15	5	5	13	2	5	5	8	5	8	1	4	2	12	2	8	3	9	11	12	6	1
"NM_177814"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"NM_177815"	6	11	6	10	14	9	14	9	14	6	15	10	3	4	16	13	10	6	4	1	10	5	4	9	4
"NM_177822"	2	11	6	16	14	9	14	9	3	10	15	10	3	4	5	12	10	6	8	7	9	12	5	5	10
"NM_177852"	11	9	14	5	15	6	4	12	15	14	14	15	14	12	2	10	11	4	9	4	16	2	13	15	13
"NM_177860"	5	16	1	16	7	1	11	3	8	3	13	12	8	12	15	14	4	8	10	13	15	13	11	11	9
"NM_177867"	12	4	16	2	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	4	8	2	14	15
"NM_177868.1"	11	5	1	5	15	6	4	12	8	14	13	15	14	14	2	10	11	4	9	16	16	4	14	8	16
"NM_177869.1"	5	16	6	16	5	5	11	3	3	3	15	12	8	1	15	12	10	2	10	7	9	13	12	6	1
"NM_177912"	5	11	6	16	7	9	11	3	14	3	15	12	8	16	15	12	10	6	4	7	9	13	11	5	10
"NM_177923"	6	4	15	11	10	2	7	16	12	6	3	10	5	2	14	16	7	14	4	1	14	5	4	9	15
"NM_177993"	2	13	9	16	5	5	16	2	3	10	8	5	8	1	4	12	10	2	8	7	9	11	12	6	10
"NM_177994"	7	16	12	13	7	13	6	3	1	9	11	11	16	8	6	3	2	9	12	13	2	6	11	7	11
"NM_178020.4"	5	6	12	13	15	13	6	10	1	16	14	12	1	11	9	5	4	12	13	6	2	13	11	7	13
"NM_178020.6"	5	6	12	13	7	13	6	10	1	16	14	12	15	11	9	5	4	12	13	6	2	13	11	7	13
"NM_178027"	15	12	8	1	6	16	6	10	10	16	14	13	1	11	8	5	9	16	13	6	6	2	8	8	13
"NM_178045"	7	12	12	13	3	11	15	5	10	9	2	13	16	15	6	3	9	13	13	8	6	6	16	4	11
"NM_178045.2"	16	14	2	7	13	4	16	8	2	12	4	7	7	10	5	9	3	5	8	15	7	12	5	12	10
"NM_178065"	9	7	11	9	8	10	8	13	12	7	1	2	3	16	1	11	1	11	15	10	1	7	3	1	6
"NM_178069"	16	11	15	11	13	2	16	2	3	10	3	10	3	1	5	12	7	6	8	7	9	5	4	5	10
"NM_178076.2"	15	9	14	5	15	6	4	10	15	16	14	1	1	11	2	5	8	12	9	6	12	2	13	15	13
"NM_178080"	2	11	6	16	14	5	11	2	3	10	15	5	8	1	15	12	10	6	8	7	9	11	12	5	10
"NM_178113"	11	1	13	15	16	12	13	12	6	14	16	15	14	12	12	10	11	4	16	4	16	15	6	11	2
"NM_178118"	4	3	5	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_178141"	6	11	15	11	10	2	13	2	5	5	3	10	8	1	15	12	7	14	4	7	9	5	12	5	10
"NM_178194"	7	9	8	1	6	16	3	5	10	2	2	13	13	9	2	4	9	16	9	8	16	14	8	8	8
"NM_178204"	9	7	6	9	14	10	8	13	12	10	15	2	3	16	1	12	10	6	15	7	9	7	3	5	10
"NM_178216"	9	7	11	9	14	10	8	13	12	7	1	2	3	16	1	11	1	6	15	10	1	7	3	5	6
"NM_178246"	2	16	6	16	5	5	11	2	3	3	15	5	8	1	15	12	10	2	10	7	9	11	12	6	10
"NM_178253"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_178254"	2	11	6	16	5	5	16	2	3	10	15	5	8	1	15	12	10	6	8	7	9	11	12	5	10
"NM_178259.1"	5	16	6	15	14	3	11	15	5	3	15	12	2	7	16	2	12	6	10	3	5	13	6	9	1
"NM_178309.1"	9	7	11	11	8	10	8	13	12	7	3	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_178357"	12	4	6	16	10	3	11	2	5	5	15	5	8	1	15	2	10	14	10	7	9	13	12	5	1
"NM_178365"	16	14	6	16	13	4	16	2	3	10	4	5	7	1	5	12	3	5	8	7	9	12	5	5	10
"NM_178374"	6	11	15	15	10	2	13	15	5	6	16	10	2	7	16	13	7	14	4	3	10	5	15	9	1
"NM_178387.1"	14	3	5	8	2	15	9	1	9	8	7	3	13	9	13	4	16	10	7	2	8	10	1	16	5
"NM_178390.1"	5	16	12	13	7	13	11	3	1	3	11	12	15	8	15	14	4	9	10	13	2	13	11	7	9
"NM_178391"	7	12	12	13	6	13	6	10	10	16	14	13	1	15	9	5	9	12	13	6	6	6	8	8	13
"NM_178396"	3	2	10	11	11	9	5	7	7	13	3	8	4	6	11	1	15	7	4	1	13	1	7	10	7
"NM_178420"	2	13	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	2	8	7	9	11	12	5	10
"NM_178421"	5	6	12	10	7	9	10	3	8	3	15	12	14	12	9	13	4	4	13	16	2	13	11	7	4
"NM_178421.1"	15	6	14	5	15	6	4	10	15	16	14	1	14	11	9	5	8	12	13	6	12	2	13	15	13
"NM_178444"	15	9	14	5	15	6	6	10	15	16	14	1	1	11	2	5	8	12	9	6	16	2	13	15	13
"NM_178606"	6	11	15	11	8	2	8	13	12	10	3	10	3	16	1	12	7	6	4	7	9	5	4	5	10
"NM_178607.1"	2	11	6	16	14	5	16	2	3	10	15	5	8	1	5	12	10	6	8	7	9	11	12	5	10
"NM_178608"	11	9	8	1	15	16	4	5	10	14	2	15	14	9	2	10	11	16	9	4	16	15	8	8	8
"NM_178612"	1	16	4	4	7	14	15	3	4	4	16	4	6	13	10	2	14	15	14	12	11	6	9	4	11
