"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"AK030562"	17	17	16	9	3	12	4	13	10	12	3	8	5	13	3	1	19	7	14	14	9	17	5	15	14
"AK030583"	17	14	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	10	14
"AK030587"	8	3	7	14	7	18	18	14	19	18	16	7	5	14	9	15	19	3	16	12	15	14	14	10	19
"AK030594"	13	12	14	5	13	4	12	11	15	13	8	11	6	12	16	13	11	11	12	15	2	8	10	11	8
"AK030614"	17	14	9	14	3	12	4	19	10	12	3	8	5	13	7	1	19	7	14	12	9	17	18	10	14
"AK030621"	11	11	4	12	16	9	6	18	3	6	15	16	3	1	2	14	4	4	13	19	19	19	8	9	4
"AK030723"	3	3	14	16	7	3	6	9	19	2	16	1	7	14	6	15	1	7	16	6	16	14	14	10	16
"AK030930"	14	19	1	11	6	17	17	1	8	16	6	2	3	6	2	5	3	16	2	11	7	5	13	7	4
"AK031053"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK031113"	10	18	15	7	9	11	8	4	5	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	13
"AK031225"	17	6	16	15	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	10	9	17	18	4	3
"AK031263"	2	19	5	16	12	9	6	12	13	2	15	1	3	6	2	5	1	16	15	11	7	5	17	9	4
"AK031365"	17	6	16	15	3	12	4	19	10	12	3	8	11	13	7	1	19	7	14	4	9	17	18	4	14
"AK031392"	15	9	5	1	11	6	10	8	13	14	13	14	13	3	11	11	8	18	15	15	2	1	11	2	9
"AK031485"	19	3	3	14	7	18	14	14	19	18	16	7	5	14	4	15	6	3	16	3	16	14	14	10	1
"AK031495"	17	17	16	9	3	2	15	13	4	12	18	8	17	9	3	2	18	14	14	14	9	7	5	14	13
"AK031507"	5	1	12	13	4	1	9	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"AK031634.1"	17	6	16	15	3	12	4	19	10	12	3	8	14	13	7	3	19	14	14	7	9	17	18	16	3
"AK031639"	5	14	17	10	15	8	9	5	7	3	5	1	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK031823"	16	16	18	15	18	19	18	19	10	9	2	15	11	15	7	9	9	9	9	10	5	4	1	4	3
"AK031876"	1	17	7	14	19	2	15	13	4	12	18	7	5	9	3	2	7	14	8	14	14	7	5	14	19
"AK031889"	17	6	7	15	9	19	18	19	10	12	2	8	11	15	7	3	19	9	14	12	13	4	1	4	3
"AK031914"	2	19	14	16	12	17	10	9	6	2	13	11	10	6	19	5	1	13	15	11	7	5	11	2	16
"AK031919"	3	12	14	5	13	4	12	9	15	13	8	11	6	12	6	13	11	13	16	16	2	14	14	11	8
"AK032087"	19	3	3	14	7	12	4	19	10	12	16	7	5	13	7	15	19	3	14	12	15	14	14	10	1
"AK032159"	2	3	11	16	7	17	13	9	19	2	13	1	7	6	4	15	1	13	16	16	16	14	14	1	16
"AK032273"	3	12	14	16	11	4	10	9	15	13	13	11	7	12	6	15	1	13	16	16	2	14	14	11	8
"AK032322"	3	3	14	16	7	9	6	9	19	2	16	1	7	14	6	15	1	13	16	16	16	14	14	10	4
"AK032444"	8	3	9	14	7	18	2	14	18	12	16	7	5	14	9	6	19	3	16	12	15	14	14	10	19
"AK032448"	18	5	19	17	14	13	1	15	6	4	3	10	8	19	5	1	5	7	19	4	18	17	15	6	6
"AK032574"	2	1	3	2	4	1	10	9	12	2	11	3	9	17	4	10	6	2	7	3	16	3	4	1	16
"AK032685"	8	6	18	15	9	19	2	19	18	9	2	15	19	15	9	6	9	9	14	10	5	13	1	4	3
"AK032707"	13	13	2	3	10	7	5	8	11	8	4	17	13	2	16	7	10	18	5	8	17	1	17	17	18
"AK032739"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"AK032932"	12	11	4	12	17	16	11	17	17	6	3	12	4	13	1	8	4	8	11	4	19	18	6	8	12
"AK032990"	8	3	7	14	7	18	2	14	19	18	16	7	5	14	9	6	7	3	4	16	15	13	14	10	19
"AK032998"	1	1	9	18	19	2	6	2	17	1	19	1	19	9	3	2	6	2	4	9	14	13	5	14	1
"AK033078"	16	16	18	15	18	19	18	19	10	9	2	15	11	15	7	9	2	9	9	12	5	4	1	4	5
"AK033152"	8	3	7	14	7	18	2	14	18	18	16	7	5	14	9	6	19	3	16	12	15	14	14	10	19
"AK033165"	8	16	7	14	7	18	2	14	18	18	16	7	5	14	9	6	2	3	9	12	15	4	1	10	19
"AK033256"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK033274"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"AK033340"	13	13	2	3	13	7	5	8	11	8	4	17	13	2	16	7	10	18	12	13	1	8	17	17	18
"AK033346"	3	12	14	5	13	4	12	11	15	13	8	11	6	19	6	13	11	11	19	13	18	9	10	11	8
"AK033348"	2	3	14	14	7	12	10	9	19	2	16	7	7	14	4	15	1	3	16	16	16	14	14	10	16
"AK033357"	12	15	9	8	17	16	11	19	10	15	7	12	4	18	7	8	12	8	14	5	8	18	6	4	12
"AK033408"	2	19	14	16	12	17	10	12	13	2	13	1	10	6	19	5	1	16	15	11	7	5	11	2	16
"AK033436"	2	3	14	16	16	9	6	9	13	2	13	1	3	1	2	14	1	13	13	19	16	19	8	9	4
"AK033485"	10	18	15	7	9	11	8	4	5	17	17	13	14	7	18	3	18	14	6	7	13	11	7	16	13
"AK033629"	10	18	6	15	9	11	8	19	2	11	17	19	11	7	18	3	14	6	6	7	13	4	1	4	3
"AK033698"	16	16	18	15	18	19	18	19	18	9	2	15	11	15	9	9	2	9	9	12	5	4	1	4	5
"AK033702"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	9	7	14	10	9	17	18	15	3
"AK033780"	18	6	19	17	3	12	4	15	6	10	3	6	18	13	5	1	19	7	14	4	18	17	18	6	14
"AK033800"	16	16	18	15	8	19	18	19	16	9	2	19	11	4	7	9	14	1	10	1	3	10	1	4	17
"AK033926"	12	11	4	12	17	16	6	18	17	6	7	12	4	13	1	8	4	19	14	5	19	19	8	8	12
"AK033933"	17	6	7	14	3	12	4	19	10	12	3	8	5	13	7	1	19	3	14	12	15	17	1	4	14
"AK033959"	16	12	18	15	3	12	18	19	10	9	3	15	11	13	9	1	19	8	14	12	5	17	14	10	12
"AK033971"	14	19	1	11	12	17	17	12	13	2	6	14	10	6	19	5	3	16	15	11	7	5	13	7	15
"AK034051"	2	9	5	16	11	6	10	9	13	2	13	3	6	3	11	11	1	13	15	11	2	5	11	2	9
"AK034064"	2	19	5	16	11	6	10	9	13	2	13	3	10	6	19	11	1	13	15	11	7	5	11	2	16
"AK034081"	12	15	10	5	13	16	11	17	9	15	3	12	4	18	1	13	12	8	11	13	1	18	10	11	12
"AK034162"	1	7	16	18	19	2	15	13	4	1	19	6	19	9	4	2	7	10	4	6	14	13	18	14	14
"AK034299"	19	1	9	14	4	1	4	2	10	10	11	6	5	17	12	10	19	2	14	9	11	17	4	12	1
"AK034313"	8	3	14	14	7	1	14	9	19	18	16	7	7	14	4	15	6	3	16	16	16	14	14	10	1
"AK034320"	3	6	19	17	3	12	4	15	10	4	3	10	18	13	7	1	19	7	14	4	18	17	18	15	14
"AK034459"	3	3	14	14	7	12	6	9	19	2	3	1	18	13	6	15	19	7	16	4	16	14	14	10	14
"AK034546"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK034574"	17	6	7	15	3	12	4	19	10	12	3	8	5	13	7	1	19	9	14	12	15	17	1	4	19
"AK034595"	17	6	16	9	3	12	4	2	10	12	3	8	18	13	7	1	19	7	14	10	9	17	18	14	14
"AK034698"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"AK034708"	6	4	12	19	2	10	16	7	3	19	14	16	12	8	2	16	13	4	1	17	10	2	12	3	7
"AK034763"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	11	6
"AK034785"	13	12	14	5	13	4	12	11	15	13	8	11	6	12	6	13	11	11	12	15	1	8	10	11	8
"AK034805"	16	15	18	15	17	16	18	17	10	15	2	15	11	11	7	8	9	8	11	5	5	18	6	4	12
"AK034807"	4	3	11	9	7	3	13	13	19	1	16	7	5	14	14	15	17	3	3	16	12	14	14	10	19
"AK034923"	17	6	16	15	9	2	2	19	10	12	18	8	19	13	7	3	9	14	14	10	14	13	1	16	3
"AK034984"	2	3	14	16	7	4	10	9	19	2	13	7	7	14	4	15	1	13	16	16	16	14	14	10	16
"AK034986"	11	11	4	12	16	9	6	18	17	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"AK034997"	3	12	14	5	13	4	12	11	15	13	8	11	6	12	6	13	11	11	16	4	2	8	10	11	8
"AK035020"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	1	16	15	17	2	6	15	2	18	2
"AK035116"	2	9	5	16	11	4	10	11	15	2	13	11	6	12	6	11	11	13	15	15	2	1	11	2	9
"AK035117"	14	19	1	11	6	15	17	1	8	16	6	2	10	6	8	5	3	16	2	11	7	12	13	7	15
"AK035173"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK035249"	3	3	14	9	3	12	6	9	17	6	3	1	18	13	4	15	19	7	16	4	16	14	14	10	14
"AK035327"	2	12	14	16	11	4	10	9	13	2	13	16	3	1	6	14	1	13	16	19	16	14	11	2	4
"AK035370"	16	16	18	15	18	19	18	19	18	9	2	15	11	15	9	9	2	9	9	12	5	4	1	4	5
"AK035394"	17	6	16	9	3	12	4	19	10	12	3	8	11	13	7	1	19	7	14	4	9	17	18	4	14
"AK035459"	7	2	6	4	8	5	3	3	16	11	1	19	16	4	17	9	14	1	10	1	3	10	19	13	5
"AK035704"	16	6	18	15	3	12	4	19	10	12	3	8	11	13	7	1	19	7	14	4	5	17	18	4	14
"AK035727"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	7	19	4	18	9	15	6	6
"AK035730"	2	9	5	16	11	4	10	11	15	13	8	11	6	12	11	11	11	11	15	15	2	8	11	2	9
"AK035753"	17	6	16	9	3	12	4	13	4	12	3	8	18	13	3	1	17	7	14	4	9	17	18	15	14
"AK035837"	18	5	19	17	3	12	4	15	6	4	3	10	18	13	5	1	19	7	14	4	18	17	18	6	14
"AK035845"	16	6	18	15	9	11	8	19	10	12	17	8	11	13	7	3	9	6	14	7	13	11	7	4	3
"AK035943"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK035950"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK036024"	3	12	14	5	13	4	12	11	15	13	8	11	6	12	6	13	11	11	16	15	2	8	10	11	8
"AK036030"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"AK036096"	11	11	4	12	16	9	6	18	17	6	15	16	18	1	1	14	4	19	13	19	19	19	8	10	4
"AK036225"	6	19	12	2	1	17	10	12	13	2	13	3	10	16	19	5	1	16	15	11	7	5	11	1	16
"AK036246"	3	3	14	14	7	12	4	9	19	12	16	7	18	14	6	15	19	7	16	4	16	14	14	10	14
"AK036400"	2	3	11	18	7	3	13	9	19	18	16	1	7	14	4	15	1	13	16	16	16	14	14	10	16
"AK036708"	13	13	2	3	10	7	5	8	11	8	4	17	13	2	16	7	10	18	12	8	1	1	17	17	18
"AK036733"	14	19	1	11	12	17	17	12	13	2	6	3	10	6	19	5	1	16	15	11	7	5	13	7	15
"AK036981"	12	11	4	12	17	9	6	18	17	6	15	16	18	1	1	14	4	19	13	19	19	19	8	8	4
"AK037068"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK037075"	3	12	14	5	13	4	12	11	15	13	8	11	6	11	6	13	19	7	16	4	6	8	10	11	8
"AK037363"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK037375"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK037426"	8	3	7	14	7	18	6	14	18	12	16	7	5	14	9	6	19	3	16	12	15	14	14	10	19
"AK037440"	2	9	5	16	11	7	10	9	13	2	13	3	13	2	16	7	1	13	16	3	2	8	17	2	16
"AK037465"	2	3	5	16	7	4	10	9	19	2	13	3	7	14	4	15	1	13	16	16	16	14	14	10	16
"AK037553"	18	5	19	17	14	13	1	15	11	8	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK037554"	10	18	15	7	9	11	8	4	2	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	13
"AK037559"	8	3	7	14	7	18	18	14	19	12	16	7	5	14	9	15	19	3	14	12	15	14	14	10	19
"AK037633"	13	9	2	3	13	4	12	8	15	13	4	11	13	12	11	7	11	18	12	15	2	8	17	17	9
"AK037794"	18	5	19	17	14	13	1	15	11	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK037905"	3	12	14	5	13	4	12	11	15	13	8	11	6	12	6	13	11	13	16	16	2	14	10	11	8
"AK037956"	17	6	16	9	3	12	4	5	7	3	3	8	18	13	6	1	17	7	14	4	9	17	18	15	14
"AK037994"	2	11	4	12	16	9	10	18	13	6	15	16	3	1	2	14	1	13	13	19	19	19	8	9	4
"AK037999"	13	12	14	5	13	4	6	9	15	8	4	17	8	2	16	13	4	13	16	13	1	8	10	11	8
"AK038054"	3	12	14	14	7	12	6	9	17	13	16	7	7	14	6	15	19	3	16	16	16	14	14	10	8
"AK038137"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK038147"	3	12	14	14	7	12	18	19	10	12	16	7	11	14	6	13	19	3	16	13	15	14	14	10	19
"AK038183"	17	6	16	9	3	12	4	15	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"AK038232"	3	11	4	5	16	4	12	11	15	6	15	16	3	12	2	14	11	13	13	19	2	19	8	11	4
"AK038241"	10	18	6	7	9	11	8	3	2	11	17	19	14	7	18	3	14	6	6	7	13	11	7	16	17
"AK038247"	2	12	14	5	11	4	12	11	15	13	8	11	6	12	6	13	11	13	15	15	2	8	10	2	8
"AK038250"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	4	18	9	15	6	6
"AK038251"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK038285"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK038363"	11	11	4	12	16	9	6	18	17	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"AK038463"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK038517"	16	2	6	15	8	19	18	19	10	11	1	19	11	4	7	17	14	1	10	1	3	10	1	4	17
"AK038647"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK038653"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"AK038710"	13	13	2	3	14	7	5	8	11	8	4	17	8	2	16	7	10	18	12	13	1	9	15	17	18
"AK038743"	18	5	19	17	3	12	4	15	6	4	3	10	18	13	5	1	19	7	14	4	18	17	18	6	14
"AK038762"	11	11	4	12	16	9	6	18	17	6	15	16	18	1	2	14	4	19	13	19	19	19	8	9	4
"AK038819"	6	19	12	2	12	17	16	7	13	5	6	3	3	6	19	5	13	16	1	11	7	5	12	3	7
"AK038885"	3	12	14	5	13	12	12	11	15	13	8	11	4	13	6	13	19	8	16	12	1	8	10	11	8
"AK038901"	16	6	18	15	18	19	18	19	10	9	2	15	11	13	7	9	19	9	14	4	5	17	1	4	5
"AK039098"	16	6	18	15	18	19	18	19	10	9	2	15	11	13	7	9	2	9	14	10	5	4	1	4	5
"AK039177"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK039242"	8	6	7	14	7	18	2	14	18	12	16	7	19	15	9	6	9	9	14	10	15	13	1	10	19
"AK039291"	17	18	15	7	9	11	15	4	5	12	18	8	14	7	7	3	18	14	14	7	9	7	7	16	13
"AK039475"	3	6	9	14	3	12	4	19	10	12	16	7	5	15	9	15	19	3	14	12	15	17	14	10	19
"AK039594"	16	16	18	15	8	19	18	19	10	9	2	19	11	4	7	9	14	9	10	1	3	10	1	4	17
"AK039674"	8	3	14	14	7	18	14	14	19	18	16	7	5	14	9	15	19	3	16	3	16	14	14	10	1
"AK039886"	2	3	14	16	11	4	10	9	13	2	13	3	7	6	4	15	1	13	16	16	16	14	11	2	16
"AK039890"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	7	19	13	18	9	15	6	6
"AK039908"	2	3	14	14	7	13	10	9	19	2	13	7	7	19	6	15	19	3	16	16	16	14	14	10	6
"AK040026"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"AK040094"	2	19	5	16	11	6	10	12	13	2	13	14	10	3	19	11	1	13	15	11	7	5	11	2	15
"AK040124"	13	12	14	5	13	4	12	11	15	13	8	16	6	12	6	13	11	13	16	19	1	8	10	11	8
"AK040147"	17	6	16	15	3	12	4	19	10	12	3	8	11	13	7	3	19	6	14	12	9	17	1	4	13
"AK040157"	17	6	19	17	3	12	4	15	10	4	3	10	18	13	7	1	19	7	14	4	18	17	18	15	14
"AK040209"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK040215"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	4	18	9	15	6	6
"AK040228"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK040384"	2	19	5	16	12	7	10	9	13	2	13	3	10	6	16	5	1	13	15	11	7	1	17	2	18
"AK040433"	11	11	4	12	16	9	6	18	3	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"AK040447"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	6	9	17	18	15	14
"AK040480"	2	19	5	16	12	17	10	9	13	2	13	3	7	6	4	5	1	13	15	16	16	5	11	1	16
"AK040485"	3	5	19	17	14	12	1	15	6	4	12	10	18	19	5	19	19	7	19	4	18	9	15	6	14
"AK040606"	10	18	15	7	9	11	8	4	2	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	13
"AK040662"	9	19	8	11	5	6	7	16	13	14	10	14	10	3	8	11	15	16	15	11	7	5	16	19	15
"AK040668"	1	7	11	9	19	3	13	13	4	1	18	9	17	9	14	2	17	10	8	14	12	6	5	14	10
"AK040677"	13	13	2	3	16	7	5	8	11	6	4	16	13	2	10	7	10	18	12	19	1	8	17	17	18
"AK040680"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK040832"	19	3	3	14	7	1	14	6	19	10	16	7	9	14	4	15	19	3	16	3	16	3	14	10	1
"AK040876"	13	13	2	3	13	7	5	8	11	2	4	3	13	2	16	7	10	18	12	2	1	8	17	17	18
"AK040942"	2	19	5	16	12	17	10	12	13	2	13	3	10	6	19	5	1	13	15	11	7	5	11	2	15
"AK040970"	13	12	19	5	13	10	12	11	15	13	8	16	18	8	16	13	11	4	12	19	1	8	10	11	8
"AK041002"	1	17	16	9	19	2	15	13	5	12	3	8	17	9	3	1	7	7	8	14	9	17	5	14	14
"AK041025"	3	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	4	18	9	15	11	6
"AK041055"	17	6	16	14	3	12	4	19	10	12	3	8	5	13	7	1	19	7	14	12	9	17	18	10	14
"AK041224"	19	1	3	2	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"AK041322"	14	19	1	11	6	17	17	1	8	16	6	16	3	6	2	5	3	16	2	19	7	5	13	7	4
"AK041425"	13	13	2	3	16	9	6	9	11	2	15	16	3	2	2	14	10	13	13	19	1	15	17	9	4
"AK041481"	14	19	1	11	6	15	17	1	8	16	6	2	10	6	2	5	3	16	2	11	7	12	13	7	15
"AK041701"	8	12	14	14	7	18	2	14	18	13	8	7	19	15	9	13	9	3	16	10	15	14	14	10	8
"AK041721"	16	6	4	12	3	12	6	19	17	12	3	8	11	13	7	1	4	19	14	4	19	17	18	4	14
"AK041736"	17	17	16	9	3	12	4	13	4	12	18	8	17	13	3	2	7	14	14	14	9	17	5	14	14
"AK041801"	9	9	8	6	5	6	7	16	13	14	10	14	10	3	19	11	15	13	15	11	7	5	16	19	15
"AK041802"	6	4	12	2	2	10	16	7	3	5	11	6	12	17	10	16	13	4	1	17	10	2	12	12	7
"AK041830"	8	3	7	14	7	18	2	14	19	18	16	7	5	14	9	15	7	3	16	12	15	14	14	10	19
"AK041831"	2	9	14	5	11	4	12	11	15	13	13	11	6	12	6	13	1	13	15	15	2	8	10	2	4
"AK041872"	8	16	7	15	18	19	2	19	18	9	2	15	11	15	9	6	2	9	9	12	15	4	1	4	19
"AK041888"	17	6	16	9	3	12	4	15	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"AK042012"	8	3	7	14	7	18	2	14	18	18	16	7	5	14	9	6	7	3	16	12	15	14	14	10	19
"AK042094"	5	14	9	9	3	8	9	2	7	12	7	5	2	13	7	18	16	15	14	2	9	13	2	15	14
"AK042129"	5	14	17	9	3	12	9	5	7	3	3	5	18	13	13	1	16	7	14	4	6	17	18	15	14
"AK042132"	3	12	19	5	13	12	12	11	6	4	12	16	18	19	6	13	19	5	19	4	18	9	10	11	8
"AK042162"	3	12	14	14	7	12	4	14	19	12	16	7	5	14	6	15	19	3	16	4	15	14	14	10	19
"AK042218"	13	13	2	3	13	7	5	8	11	8	4	17	8	2	16	7	10	5	12	13	1	8	15	17	18
"AK042230"	3	3	4	9	7	12	6	14	19	12	3	7	5	13	6	15	19	7	16	4	9	14	14	10	14
"AK042273"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"AK042308"	14	19	1	11	12	9	17	12	13	2	15	16	3	6	2	5	3	16	13	19	7	19	8	9	4
"AK042317"	17	6	16	9	3	12	4	19	10	12	3	8	5	13	7	1	19	7	14	12	9	17	18	15	14
"AK042318"	19	1	3	2	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"AK042419"	11	11	4	12	16	9	6	18	6	6	15	16	3	1	2	14	4	19	13	19	19	19	8	6	4
"AK042485"	2	3	14	16	7	4	10	9	19	2	13	7	7	14	4	15	1	13	16	16	16	14	14	10	16
"AK042489"	2	19	5	16	11	17	10	9	13	2	13	16	3	6	19	14	1	13	15	11	7	5	11	2	4
"AK042501"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK042563"	8	6	7	14	3	2	2	14	18	12	18	8	19	13	9	6	9	14	14	10	14	13	5	10	19
"AK042631"	18	6	19	17	3	12	4	15	10	4	3	10	18	13	7	1	19	7	14	4	18	17	18	6	14
"AK042673"	19	3	3	16	4	1	14	9	12	2	11	3	7	17	4	15	6	13	16	3	16	14	14	12	16
"AK042740"	2	9	5	16	11	4	12	11	15	13	8	11	6	12	11	11	11	11	15	15	2	8	11	2	9
"AK042793"	17	6	16	7	9	2	15	19	5	12	18	8	19	13	7	3	9	14	14	10	9	7	5	16	3
"AK042801"	17	6	16	9	3	12	4	15	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"AK042830"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK042905"	2	19	5	16	12	9	10	12	13	2	15	16	3	6	2	14	1	16	13	19	7	19	17	9	4
"AK042951"	17	17	7	7	9	11	15	4	5	12	18	13	14	7	3	3	18	14	6	7	14	7	7	16	13
"AK042973"	2	19	5	16	12	17	10	12	13	2	13	1	10	6	19	5	1	13	15	11	7	5	11	2	16
"AK042993"	5	14	17	18	19	2	9	5	7	3	5	5	2	9	13	18	7	15	17	2	14	13	2	14	10
"AK043001"	18	14	14	17	3	12	4	15	7	4	3	1	18	11	5	1	19	7	16	6	18	17	18	15	14
"AK043005"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK043066"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK043086"	10	18	15	7	9	11	8	4	2	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	13
"AK043317"	7	2	6	4	8	5	3	3	2	11	1	19	16	4	17	17	14	1	10	1	3	10	19	13	17
"AK043323"	18	5	19	17	3	12	6	15	6	4	3	10	18	19	5	1	19	7	16	4	18	17	18	15	14
"AK043334"	13	9	2	3	13	9	12	11	11	2	15	17	3	2	2	14	10	13	15	19	2	1	17	17	18
"AK043633"	12	15	10	8	17	16	11	17	9	15	3	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"AK043703"	2	12	14	16	7	4	10	9	15	13	13	7	7	14	4	15	1	13	16	16	2	14	14	10	8
"AK043724"	11	11	4	12	16	9	6	18	11	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"AK043736"	18	5	19	17	3	12	4	15	6	4	3	10	18	13	5	1	19	7	14	4	18	17	18	6	14
"AK043793"	2	19	5	16	11	17	10	9	13	2	13	3	10	6	19	11	1	13	15	11	7	5	11	2	16
"AK043899"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"AK043950"	11	11	4	12	16	9	6	18	17	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"AK044003"	11	11	4	12	16	9	6	18	17	6	15	1	3	1	2	14	4	7	13	19	19	19	8	9	4
"AK044044"	3	11	4	12	3	12	4	18	6	6	3	16	18	13	6	14	19	7	14	4	19	17	18	15	14
"AK044108"	19	1	3	2	4	1	16	6	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"AK044191"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"AK044198"	18	5	19	17	3	12	1	15	6	4	3	10	18	19	5	1	19	7	19	4	18	17	18	6	14
"AK044293"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"AK044539"	18	5	19	17	3	12	4	15	6	4	3	10	18	19	5	1	19	7	19	4	18	17	18	15	14
"AK044606"	2	3	14	12	3	9	6	9	17	6	15	1	18	1	4	14	4	7	16	19	16	14	14	9	4
"AK044643"	11	11	4	12	3	12	6	18	7	6	3	16	18	13	2	1	4	7	14	4	19	17	18	11	14
"AK044681"	2	9	5	16	11	4	10	9	15	13	13	11	6	12	11	11	11	13	15	15	2	14	11	2	9
"AK044704"	2	3	14	14	7	12	4	9	19	18	16	7	7	14	4	15	19	7	16	6	16	14	14	10	14
"AK044724"	12	15	9	8	17	16	11	2	12	10	7	12	4	18	1	8	12	8	7	5	8	3	6	8	12
"AK044887"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
