"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_015734.1"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	8	8
"NM_015740.1"	7	4	2	4	1	4	4	2	6	2	8	3	2	1	7	3	2	1	5	4	3	7	2	8	6
"NM_015741"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_015760.1"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_015771.2"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	1	6
"NM_015774.1"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_015786"	7	3	5	4	5	4	4	3	2	2	4	1	1	1	8	3	4	6	1	4	3	1	6	1	6
"NM_015792"	5	4	2	3	1	2	4	2	6	3	8	3	2	7	7	4	2	1	8	8	1	7	2	5	7
"NM_015795"	2	7	8	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_015801.1"	7	8	8	4	2	4	7	6	5	2	4	1	3	4	8	7	4	6	5	4	4	1	6	1	6
"NM_015820"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_015821"	7	3	5	4	5	4	8	3	2	2	4	1	1	1	8	3	4	6	5	4	3	1	6	8	6
"NM_015827"	1	1	1	6	5	4	2	3	5	6	5	5	1	1	3	3	7	5	1	7	8	6	4	8	8
"NM_015830"	7	3	5	4	2	8	8	6	2	2	4	1	6	1	8	7	4	6	5	4	3	1	6	1	6
"NM_016660"	1	5	1	2	8	5	3	4	3	4	5	2	5	3	5	5	1	5	6	7	8	4	7	3	5
"NM_016668"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_016674"	2	8	8	4	2	8	7	6	2	2	6	1	6	7	4	7	4	6	5	6	4	5	6	1	6
"NM_016683"	7	3	5	4	2	4	8	6	5	2	4	1	6	1	8	7	4	6	5	4	3	1	6	1	6
"NM_016684.1"	8	8	8	8	7	6	7	6	7	1	6	7	7	5	4	6	3	7	7	6	5	5	1	6	7
"NM_016689"	1	1	3	6	5	4	2	3	5	6	5	5	1	3	3	3	7	8	1	2	6	6	4	8	8
"NM_016690.2"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	7	8	6	2	8	6	4	3	8
"NM_016692"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_016693"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_016705"	8	8	8	4	2	6	7	6	2	1	6	1	6	4	4	7	3	7	5	6	4	5	1	6	7
"NM_016707.1"	8	8	8	4	2	8	7	6	2	1	6	6	6	7	4	7	4	7	5	6	4	5	1	1	7
"NM_016710"	2	7	4	5	4	7	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_016718"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_016765"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_016767"	1	1	1	2	8	5	3	4	3	4	5	2	5	3	3	5	1	5	6	7	8	4	7	3	5
"NM_016779"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	8	8
"NM_016782"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_016786"	7	3	5	6	5	4	2	3	5	2	4	5	1	1	3	3	7	3	1	4	3	6	4	8	8
"NM_016789"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_016794.1"	2	7	7	5	4	1	6	7	7	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_016810"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_016844.1"	2	7	4	5	4	7	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	7	4
"NM_016846.1"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_016852"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	8	7	4	7	5	6	4	5	1	1	6
"NM_016856"	6	2	1	1	6	7	1	5	1	8	3	8	8	8	2	1	5	3	2	5	2	8	5	4	1
"NM_016859"	1	1	3	6	8	5	2	4	3	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"NM_016868.1"	1	1	1	2	8	5	2	4	3	6	5	5	5	3	3	5	7	5	6	7	8	6	4	3	5
"NM_016873"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_016878.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	1	3	7	6	1	4	3	3	6	8	6
"NM_016888"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	7	5	2	7	2	4	7	4	5
"NM_016891"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	8	7	4	6	5	6	4	1	6	1	6
"NM_016893"	2	6	7	5	4	1	5	1	7	7	7	6	7	7	1	8	6	4	3	3	7	3	8	2	4
"NM_016894.1"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_016898.1"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_016900.3"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_016900.4"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_016900.6"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_016900.8"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_016910"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	4	6	1	4	3	1	6	8	6
"NM_016916.1"	2	8	8	5	7	1	7	6	7	1	7	6	7	7	4	8	3	7	7	6	7	5	1	2	7
"NM_016918.1"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_016920.1"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_016924"	1	1	3	6	8	5	2	4	5	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"NM_016926"	7	3	5	4	2	8	8	3	2	2	4	1	6	1	8	7	4	6	5	4	3	1	6	1	6
"NM_016966"	1	1	3	6	8	5	2	4	3	6	5	5	5	3	3	5	8	8	6	2	8	6	4	8	8
"NM_016967"	7	3	6	6	5	4	4	3	5	8	4	5	1	1	2	3	7	3	1	4	3	8	5	8	1
"NM_016980"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_017366"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_017367.1"	2	8	8	5	4	1	7	1	7	7	7	6	3	7	1	8	6	7	3	6	7	3	8	2	4
"NM_017374"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_017396"	7	3	5	6	5	4	2	3	5	6	4	5	1	1	3	3	7	1	1	4	3	7	4	8	8
"NM_017407.1"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_017462"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_017463.1"	8	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_017466"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_017477.1"	2	6	7	5	7	1	5	1	7	5	7	6	7	7	1	8	3	2	7	3	5	2	3	2	3
"NM_017478"	2	7	2	5	4	1	4	7	6	7	7	6	3	7	1	8	2	4	3	1	7	3	8	2	4
"NM_017479"	8	8	8	8	2	6	7	6	7	1	6	7	6	5	4	7	3	7	7	6	4	5	1	6	7
"NM_018729"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_018729.1"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_018731"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_018745"	2	8	8	4	2	1	7	6	2	1	6	6	6	7	4	8	4	7	5	6	7	5	1	2	7
"NM_018747"	8	8	8	4	2	6	7	6	2	1	6	1	6	4	4	7	3	7	5	6	4	5	1	6	7
"NM_018748.2"	2	6	7	5	4	1	5	1	7	5	7	6	7	7	1	8	3	2	7	3	7	3	3	2	4
"NM_018751"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_018768"	6	7	4	6	5	4	1	7	5	8	7	5	1	1	1	3	7	3	1	5	7	3	8	8	1
"NM_018773"	4	1	1	7	6	3	3	8	8	4	5	4	8	3	3	5	1	5	2	7	8	4	7	3	5
"NM_018775"	2	7	8	5	4	1	7	6	7	7	7	6	3	7	1	8	6	4	3	6	7	3	8	2	4
"NM_018776"	7	3	6	6	5	4	8	3	5	2	4	5	1	1	2	3	7	3	1	4	3	8	6	8	1
"NM_018781"	6	1	3	6	5	4	2	3	5	6	5	5	1	8	3	3	7	8	1	2	8	6	4	8	8
"NM_018782.1"	3	8	8	8	7	6	7	1	7	1	6	7	7	5	4	6	3	7	7	6	5	5	1	6	7
"NM_018785"	1	1	3	2	8	5	2	4	3	4	5	2	5	3	3	5	1	5	6	2	8	6	4	3	8
"NM_018790"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_018799"	7	3	5	6	5	4	2	3	5	2	4	5	1	1	3	3	7	6	1	4	3	1	6	8	6
"NM_018800"	2	7	7	5	4	1	6	7	7	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_018803.1"	8	8	8	4	2	8	7	6	2	1	6	1	3	4	4	7	4	7	5	6	4	5	1	1	7
"NM_018810.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_018811.1"	1	1	1	2	8	5	2	4	3	4	5	2	5	3	3	5	1	5	6	7	8	6	7	3	5
"NM_018817.1"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_018822.1"	8	8	8	8	7	6	7	6	7	1	6	7	7	5	4	6	3	7	7	6	4	5	1	6	7
"NM_018824"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_018825"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	7	3	7	6	1	4	3	1	6	8	6
"NM_018831"	7	3	5	6	5	4	8	3	5	2	4	1	1	1	8	3	4	6	1	4	3	1	6	1	6
"NM_018855"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_018860"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_018861"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_018861.1"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_018868"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_018872"	4	5	1	6	5	4	3	3	5	4	4	5	1	1	5	3	7	5	1	4	3	4	7	8	5
"NM_019388"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_019403.1"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_019405.1"	2	7	8	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_019411.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_019419"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_019427"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_019438.1"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_019442.1"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_019465"	1	1	3	2	8	5	2	4	3	4	5	2	5	3	3	5	1	5	6	7	8	6	7	3	5
"NM_019468"	4	5	1	6	5	5	2	8	5	4	5	5	1	3	3	5	7	5	1	7	2	4	7	8	5
"NM_019478"	7	3	5	4	5	4	8	3	5	2	4	1	1	1	8	3	4	6	1	4	3	1	6	1	6
"NM_019486"	5	4	2	3	1	2	4	2	6	3	8	5	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_019501"	1	1	3	2	8	5	3	4	3	4	5	2	5	3	3	5	1	5	6	7	8	6	7	3	5
"NM_019507"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_019508"	7	3	5	6	5	4	8	3	5	2	4	1	1	1	8	3	4	6	1	4	3	1	6	1	6
"NM_019511"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_019551"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_019553"	1	1	1	6	5	4	2	4	5	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"NM_019553.2"	1	1	1	2	8	5	3	4	3	4	5	2	5	3	3	5	1	5	6	7	8	6	7	3	5
"NM_019563.1"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	7	5	2	7	2	4	7	4	5
"NM_019570.1"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_019571"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_019578"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	4	6	3	2	7	3	5	2	3	6	3
"NM_019583"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	7	3	7	1	1	4	3	7	2	8	2
"NM_019626"	5	4	2	3	1	2	4	2	6	3	8	3	2	1	7	4	2	1	8	8	3	7	2	5	2
"NM_019631"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_019632"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_019636"	1	1	1	2	8	5	3	4	3	6	5	2	5	3	3	5	1	5	6	7	8	6	7	3	5
"NM_019643.1"	8	8	8	4	2	8	7	6	2	2	4	1	6	4	8	7	4	6	5	6	4	1	6	1	6
"NM_019645"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_019648.2"	1	1	3	6	5	4	2	3	5	6	5	5	1	1	3	3	7	8	1	2	3	6	4	8	8
"NM_019648.3"	1	1	3	6	5	4	2	4	5	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"NM_019656"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_019657"	4	5	1	6	5	4	2	3	5	4	5	5	1	1	3	3	7	5	1	7	3	4	7	8	8
"NM_019661.1"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_019662"	7	3	5	4	5	4	8	3	2	2	4	1	6	1	8	3	4	6	1	4	3	1	6	1	6
"NM_019664"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_019665.1"	6	2	6	6	5	4	1	3	5	8	4	5	1	1	2	3	7	3	1	5	3	8	5	8	1
"NM_019676"	6	2	6	6	5	4	1	3	5	8	4	5	1	1	2	3	7	3	1	5	3	8	5	8	1
"NM_019680"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_019689.2"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"NM_019691"	6	2	6	1	3	7	6	5	1	8	7	8	3	8	1	1	5	3	4	5	7	3	8	7	1
"NM_019693"	7	3	5	4	2	8	8	3	2	2	4	1	6	4	8	3	4	6	5	4	3	1	6	1	6
"NM_019700.1"	1	1	3	6	8	5	2	4	3	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"NM_019704"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_019708.1"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_019710.1"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_019712.1"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_019717.1"	6	2	6	6	5	7	4	5	5	8	4	5	1	1	2	3	7	3	1	5	3	8	5	7	1
"NM_019718"	8	8	8	8	2	6	7	6	7	1	6	7	7	4	4	7	3	7	7	6	4	5	1	6	7
"NM_019725"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_019727"	6	2	6	1	3	7	4	5	1	8	3	8	4	8	1	1	5	3	4	5	6	3	5	7	1
"NM_019740"	4	5	1	6	5	4	3	3	5	4	1	5	1	1	3	3	7	5	1	7	3	4	7	8	5
"NM_019756"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_019757.1"	7	3	5	4	2	8	8	3	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_019758.1"	7	3	2	6	5	4	4	3	5	3	4	5	1	1	7	3	7	1	1	4	3	7	2	8	2
"NM_019769.2"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	1
"NM_019770"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_019770.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_019771"	2	6	7	8	7	1	5	1	7	5	2	7	7	7	6	6	3	2	7	3	5	2	3	2	3
"NM_019773"	2	6	7	5	4	1	7	1	7	7	7	6	7	7	1	8	6	4	3	3	7	3	8	2	4
"NM_019774.1"	6	2	6	1	5	7	1	5	5	8	3	5	1	8	2	1	7	3	1	5	3	8	5	7	1
"NM_019800"	3	6	7	8	7	6	7	1	7	1	2	7	7	5	4	6	3	7	7	3	5	5	1	6	7
"NM_019806"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"NM_019811.1"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_019812"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	8	7	4	7	5	6	4	5	1	1	6
"NM_019827"	7	1	3	6	5	4	2	3	5	6	5	5	1	1	3	3	7	8	1	2	3	6	4	8	8
"NM_019831"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_019861"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_019866"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	7
"NM_019868"	6	2	6	1	3	7	8	5	1	8	4	8	4	1	2	1	5	3	4	5	3	8	5	7	1
"NM_019874.2"	7	3	5	4	2	8	8	3	2	2	4	1	6	1	8	3	4	6	5	4	3	1	6	1	6
"NM_019880.1"	8	8	8	8	2	6	7	6	7	1	6	7	6	4	4	7	3	7	7	6	4	5	1	6	7
"NM_019883.1"	8	8	5	4	2	8	7	6	2	2	4	1	6	1	8	7	4	6	5	4	3	1	6	1	6
"NM_019912.1"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_019918"	7	4	2	6	5	4	4	3	5	3	4	5	1	1	7	3	7	1	1	4	3	7	2	8	2
"NM_019923"	7	7	4	4	3	4	7	7	4	7	3	8	3	8	1	8	6	4	3	1	6	3	8	7	6
"NM_019934"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_019934.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_019936.1"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_019938"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_019939"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_019972.3"	3	6	8	8	7	6	7	1	7	1	2	7	7	5	4	6	3	7	7	6	5	5	1	6	7
"NM_019978.3"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_020006"	4	5	1	6	5	3	3	8	5	4	1	5	1	1	5	3	7	5	1	7	2	4	7	4	5
"NM_020006.1"	4	5	1	6	5	4	3	3	5	4	4	5	1	1	5	3	7	5	1	7	3	4	7	8	5
"NM_020010"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_020014"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"NM_020022"	7	3	3	6	5	4	2	3	5	6	4	5	1	1	3	3	7	8	1	4	3	6	4	8	8
"NM_020033"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	7	5	2	7	2	4	7	4	5
"NM_020036"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_020042.1"	7	3	1	6	5	4	4	3	5	2	4	5	1	1	5	3	7	1	1	4	3	4	7	8	5
"NM_020044.1"	1	1	1	2	8	5	3	4	3	4	5	2	5	3	3	5	1	5	6	7	8	6	7	3	5
"NM_020049"	6	7	4	1	6	7	1	7	4	8	1	4	8	8	5	1	7	3	2	5	2	3	5	4	1
"NM_020049.1"	7	3	5	6	5	4	3	3	5	2	4	5	1	1	5	3	7	6	1	4	3	1	6	8	1
"NM_020252.2"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	4	6	3	2	7	3	5	2	3	6	3
"NM_020263.3"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_020268"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_020275.2"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_020278"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_020290"	6	2	6	1	3	7	4	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_020486"	8	8	8	8	7	6	7	6	7	1	6	7	7	5	4	6	3	7	7	6	5	5	1	6	7
"NM_020490"	7	4	2	6	5	4	4	3	6	3	4	5	2	1	7	3	2	1	1	4	3	7	2	8	2
"NM_020506"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_020509.1"	5	4	2	3	1	2	4	2	6	3	8	3	2	8	7	4	2	1	8	8	1	7	2	5	2
"NM_020517.1"	8	8	5	4	2	8	8	6	2	2	6	1	6	4	8	7	4	6	5	6	4	1	6	1	6
"NM_020520"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	7	5	6	2	8	6	4	3	8
"NM_020557"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_020558.1"	4	5	1	6	5	4	2	8	5	4	5	5	1	3	3	3	7	5	1	7	2	4	7	8	5
"NM_020566"	8	8	5	4	2	8	7	6	2	2	6	1	6	4	8	7	4	6	5	6	4	5	6	1	6
"NM_020570.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_020574"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_020584"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_020590.1"	2	8	8	8	7	1	7	6	7	1	6	6	7	7	4	8	3	7	7	6	7	5	1	6	7
"NM_020611.1"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_020614"	1	1	3	6	8	5	2	4	5	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"NM_020616.1"	8	8	8	8	7	6	7	6	7	1	6	7	7	7	4	6	3	7	7	6	4	5	1	6	7
"NM_021028"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"NM_021050.5"	2	6	7	5	7	1	5	1	7	5	7	6	7	7	1	8	3	2	7	3	7	2	3	2	4
"NM_021274"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_021284.12"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_021284.9"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_021297.2"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	1	7	5	2	5	2	4	7	4	5
"NM_021301"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_021308"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	1	5	6	2	8	6	4	3	8
"NM_021309"	5	4	2	3	5	2	4	3	6	3	8	5	1	1	7	3	2	1	1	8	3	7	2	8	2
"NM_021315"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	1	8	6	2	8	6	4	3	8
"NM_021319"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_021326"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_021346"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_021350"	6	2	6	1	3	7	7	5	2	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_021356"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_021359"	6	2	6	1	6	7	1	5	1	8	3	8	8	8	2	1	5	3	2	5	2	8	5	4	1
