"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NM_009867.2"	2	4	4	2	1	1	2	4	3	4	1	4	1	1	3	3	3	4	3	3
"NM_009875.6"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_009877.5"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_009879"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_009881.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_009884"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_009884.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_009888.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_009909"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_009913"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_009924"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_009928.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_009932"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_009939.1"	4	3	1	1	2	4	4	1	2	3	2	3	2	2	1	1	1	2	4	2
"NM_009940.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_009947"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_009950"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_009952.11"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	3	1	2	4	2
"NM_009952.7"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	3	1	2	4	2
"NM_009962"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_009965"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_009967"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_009969.3"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_009969.5"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_009980.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_009983"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010000"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010004"	1	1	2	1	4	1	4	4	4	3	3	1	2	1	4	1	1	2	2	4
"NM_010004.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010005.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010007"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010010"	3	2	3	3	3	3	3	2	2	2	2	2	2	3	2	2	2	3	1	1
"NM_010023"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010045.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010046"	3	2	3	3	1	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010048.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010049"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010049.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010050"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010056"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010059"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010071"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010072.1"	1	1	4	4	4	2	2	4	4	1	3	1	3	1	4	3	3	4	3	3
"NM_010092.1"	2	4	4	1	1	1	2	3	3	4	1	4	2	1	3	1	3	2	3	3
"NM_010093.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010093.2"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010096.1"	3	2	3	3	2	3	3	2	2	2	2	2	4	3	2	2	2	3	1	1
"NM_010097.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010103"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010109"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010113.3"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010113.8"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010118.3"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010118.4"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010118.5"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010118.7"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010120.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010125"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010142.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010143"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010156"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010169"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010171"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010172"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010177.10"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010194"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010200"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010207.8"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010220.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010227.2"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010228"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010229"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	2	3	3
"NM_010230.1"	3	3	1	3	2	3	4	2	2	2	2	2	2	2	2	2	1	2	4	2
"NM_010232"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010233.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010234.4"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010247"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010255.7"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010255.8"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010281.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010288"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010288.2"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010292"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010292.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010296.8"	1	1	4	4	4	1	2	4	4	1	3	1	1	1	4	4	4	4	3	4
"NM_010305.3"	4	3	1	2	2	1	4	3	1	4	2	3	1	2	3	3	1	2	4	3
"NM_010311.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010329"	3	3	1	3	2	3	3	2	2	2	2	3	2	2	2	2	1	2	4	2
"NM_010333"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010346"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010361"	1	4	4	4	4	1	2	4	4	4	3	1	1	1	3	3	3	4	3	3
"NM_010367"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010368"	3	3	1	1	2	3	4	2	2	2	2	3	2	2	2	2	1	2	4	2
"NM_010368.2"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	3	3	1	2	4	2
"NM_010368.4"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010369"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010378"	4	3	1	1	2	1	4	1	1	3	2	3	2	2	3	3	1	2	4	2
"NM_010380.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010387.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010391.2"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010392.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010394"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010394.3"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010413"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010421"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010423"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010434.2"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010436"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010438.3"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010446.6"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010446.8"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010452.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010456"	2	4	4	2	1	1	2	4	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010485"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010494"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010495.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010498.2"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010500"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010509"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010512.9"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010544"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010544.3"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010544.8"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010546"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010548.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010548.8"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010573"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010578.10"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010579"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010585.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010587.2"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010588"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010591.2"	4	3	1	1	2	4	2	1	1	3	2	3	1	1	1	3	1	2	3	3
"NM_010591.3"	4	3	1	1	2	4	2	1	1	3	2	3	1	1	1	3	1	2	3	3
"NM_010602"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010606"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010612"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010612.4"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010617.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010620.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010629.2"	1	1	2	4	4	2	1	4	1	1	3	1	3	4	4	4	4	1	2	4
"NM_010648.2"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010655.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010658"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010673"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010678.2"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010680"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010680.1"	2	4	4	1	1	1	2	3	3	4	2	4	2	1	3	1	3	2	3	3
"NM_010681.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010693"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010700"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010700.4"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010704.4"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010704.8"	1	1	2	4	4	2	2	4	4	1	3	1	3	1	4	4	4	4	2	4
"NM_010706"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010712"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010718.1"	4	3	1	1	2	4	4	1	1	3	3	3	2	2	1	1	1	2	4	2
"NM_010734"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010735.8"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010736"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	2	1	2	4	2
"NM_010751"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010751.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010753"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010757"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010758"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010759.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010762"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010762.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010768"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010777.10"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010777.2"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010777.5"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010777.6"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010780"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010783.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	3	3	3
"NM_010786.7"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010801"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010811"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010825"	4	3	1	1	2	1	4	1	1	4	2	3	1	1	1	3	1	2	4	3
"NM_010835"	2	4	4	1	1	1	2	3	3	4	1	4	2	1	3	3	3	2	3	3
"NM_010840"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010840.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010848.5"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010863"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010865"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010866.3"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010875.3"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010875.9"	2	2	1	1	2	3	4	2	2	2	2	3	2	2	3	3	1	2	4	2
"NM_010876"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010878"	4	3	1	1	2	4	4	1	1	3	2	3	3	4	1	1	1	2	4	2
"NM_010883"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010889.4"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010890.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010898.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010902"	1	1	2	4	4	4	1	1	1	3	3	3	3	4	1	4	1	1	2	4
"NM_010929"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010933"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010937"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010938.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_010947"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_010951"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010957"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010959"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_010997"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_010999"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011001.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011010"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011022"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011022.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011030"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011035"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011035.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011037.6"	3	2	3	1	2	3	4	2	2	2	2	2	2	2	2	2	1	2	4	2
"NM_011042.1"	2	2	3	2	1	3	3	2	2	2	1	4	4	3	3	3	3	3	1	1
"NM_011045.3"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011048.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011052.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011054.2"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	2	3	3
"NM_011056.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011058.2"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011058.3"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011058.5"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011058.6"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011062"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011062.2"	1	3	1	2	2	4	2	1	1	1	3	3	1	1	1	3	3	4	3	3
"NM_011068.5"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011077"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011089"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011095"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011118.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011123.1"	4	3	1	2	2	4	2	1	1	3	2	3	1	1	1	3	1	2	3	3
"NM_011125"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011134"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011144.4"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011145"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011146.6"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011147"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011151.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011157"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011159.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011169.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011170"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011179.1"	3	2	3	3	2	3	3	2	2	2	2	2	4	2	2	2	2	3	1	1
"NM_011180.1"	2	4	3	2	1	1	2	3	2	4	1	4	1	3	3	3	3	3	3	3
"NM_011184"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011198.4"	3	3	1	3	2	3	3	2	2	2	2	3	4	2	2	2	1	3	4	2
"NM_011204"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011210.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011210.9"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011213.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011213.2"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011243"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011256.3"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011259"	4	3	1	1	2	3	4	2	2	2	2	3	2	2	1	2	1	2	4	2
"NM_011263"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011270"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011277.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011278.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011281"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011283"	1	4	4	4	4	2	2	4	4	1	1	1	1	1	3	3	3	4	3	3
"NM_011285"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011294"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NM_011296"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011308"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011315"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011317.2"	3	3	1	3	2	3	3	2	2	2	2	3	4	2	2	2	1	3	4	1
"NM_011330"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011333.5"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011333.7"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011337"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011340.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011342"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011345"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011358.2"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	3	1	2	4	2
"NM_011363"	1	1	4	4	4	2	2	4	4	1	3	1	1	1	4	4	3	4	3	3
"NM_011365.1"	4	3	1	2	2	4	2	1	1	3	2	3	1	1	1	3	1	4	4	3
"NM_011369"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011375"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NM_011376"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011401"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011406"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NM_011426"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NM_011430"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
