"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NM_011611.2"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_011611.9"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_011613.1"	4	7	4	2	5	4	1	6	1	7	4	2	2	4	6	1	2	5	7	7
"NM_011622.1"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_011630"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_011636.2"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	2	7	3
"NM_011638"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_011638.4"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_011638.8"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_011639"	1	4	7	7	3	6	3	1	7	4	7	3	6	6	2	7	4	7	3	5
"NM_011643"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_011658"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_011661.2"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_011662"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_011668"	5	7	3	1	6	1	4	6	7	2	5	6	3	4	3	7	5	3	6	4
"NM_011668.1"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	2	6	6	6	6
"NM_011670"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_011672.1"	4	2	5	2	2	5	5	4	5	6	4	6	4	3	7	6	3	2	5	3
"NM_011675"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_011692"	3	3	1	1	1	3	7	2	3	5	2	6	3	3	4	3	1	4	5	2
"NM_011699"	4	5	5	2	5	4	1	4	1	7	4	5	2	2	6	1	3	5	7	3
"NM_011700"	4	7	4	4	5	4	1	6	1	7	7	2	2	4	6	1	2	5	7	7
"NM_011704"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	2	6	6	6	6
"NM_011706"	5	2	3	1	6	4	1	7	6	2	7	6	2	4	6	4	2	3	7	4
"NM_011708"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_011714"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_011721.1"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_011741.1"	4	7	4	2	5	4	1	6	5	7	7	5	2	4	6	6	2	2	7	3
"NM_011749.1"	5	1	6	3	6	1	4	3	6	2	3	1	3	7	3	4	5	6	6	6
"NM_011751"	1	7	4	4	5	4	1	6	7	7	7	7	2	4	6	7	2	4	7	2
"NM_011772"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_011777"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	7	7	5
"NM_011778"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_011783"	2	1	2	7	4	6	6	3	2	1	1	4	7	1	5	5	4	1	1	6
"NM_011791.1"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_011794.1"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	6	2
"NM_011800.1"	7	1	6	3	4	7	6	3	2	3	3	1	7	7	1	5	6	6	1	6
"NM_011803.1"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	2	7	3
"NM_011806.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_011810"	4	5	5	2	5	4	1	4	1	7	4	5	2	2	7	1	3	5	2	7
"NM_011823"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_011824"	4	7	4	2	5	4	1	6	1	7	4	2	2	4	6	1	2	5	2	7
"NM_011828"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_011830"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	7	7	5
"NM_011841"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_011844"	2	6	2	6	7	2	2	5	2	1	6	4	1	1	5	5	7	1	1	1
"NM_011846"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	7	7	5
"NM_011848"	2	6	7	7	7	6	2	1	2	1	1	4	1	6	2	5	4	1	3	1
"NM_011854"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_011865"	3	3	1	3	1	3	7	2	3	5	3	7	5	5	1	3	6	6	4	2
"NM_011868"	7	1	6	3	4	7	6	3	2	4	1	3	7	7	2	7	4	6	3	6
"NM_011878"	4	7	4	2	5	4	1	6	7	7	4	2	2	4	6	1	2	5	7	3
"NM_011884"	7	1	6	3	4	7	6	3	4	1	3	4	7	7	5	2	7	6	1	6
"NM_011884.1"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	2	2	3
"NM_011895"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_011905.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	3	7	6	3	2	5	3
"NM_011907"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_011908"	1	4	7	7	3	6	3	1	2	4	1	3	6	6	2	7	4	7	3	5
"NM_011921"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_011946.1"	4	5	5	2	5	5	1	4	1	7	4	2	2	2	7	1	3	5	2	7
"NM_011949.10"	7	1	6	3	4	7	6	3	4	3	3	1	7	7	5	2	6	6	1	6
"NM_011949.3"	7	1	6	3	4	7	6	3	4	1	3	4	7	7	5	2	7	6	1	6
"NM_011949.9"	7	1	6	3	4	7	6	3	4	3	3	1	7	7	5	2	6	6	1	6
"NM_011951.4"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_011952.3"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_011952.9"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	1
"NM_011958.1"	3	3	3	1	6	1	4	2	3	2	2	6	3	3	4	3	1	4	6	4
"NM_011966"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_011966.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_011973.1"	2	6	2	6	7	2	2	5	2	1	6	4	1	1	5	2	7	1	1	1
"NM_011975"	7	1	6	3	4	7	6	3	2	3	3	1	7	7	5	5	7	6	1	6
"NM_011978"	2	6	2	6	7	2	2	5	2	1	6	4	1	1	5	2	7	1	1	1
"NM_011979"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_011983"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_011984"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_011987"	5	7	4	4	6	1	4	6	6	2	7	6	3	4	3	4	2	3	6	4
"NM_012001"	5	2	3	3	6	1	4	7	6	2	3	6	3	3	1	4	6	6	6	4
"NM_012003"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_012006"	7	1	6	3	4	7	6	3	4	1	3	1	7	7	5	2	6	6	1	6
"NM_012014"	3	3	1	7	4	3	7	2	3	5	2	7	7	5	4	5	4	4	3	6
"NM_012015"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_012018.2"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_012019.1"	7	2	6	3	6	7	4	7	6	3	3	1	3	7	1	4	6	6	6	2
"NM_012023"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_012037"	2	6	2	7	7	6	2	5	2	1	1	4	1	1	2	5	4	1	3	1
"NM_012042.2"	7	1	7	7	3	6	3	1	2	4	1	3	6	6	2	7	4	7	3	5
"NM_012043"	4	7	4	2	5	4	1	6	1	7	7	5	2	4	6	1	2	5	7	7
"NM_012058.1"	4	5	5	2	5	4	1	6	1	7	4	5	2	2	6	1	3	5	7	7
"NM_012061"	3	2	4	1	5	4	1	6	7	7	7	6	2	4	6	7	2	3	7	4
"NM_013456"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_013463"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	2	3
"NM_013464.4"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_013464.5"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_013475"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	1	2	5	7	7
"NM_013482"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_013486"	1	7	4	4	1	3	7	2	7	5	7	7	6	4	4	7	2	4	7	5
"NM_013488.8"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_013494.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013495"	1	7	4	4	5	4	1	6	7	2	7	6	2	4	6	7	2	3	7	4
"NM_013495.9"	1	2	4	1	6	4	1	7	7	2	7	6	3	4	6	7	2	3	7	4
"NM_013498.2"	4	2	3	1	2	1	5	7	5	2	5	6	3	3	7	6	3	2	5	4
"NM_013500"	1	7	4	4	6	4	1	6	7	4	7	3	3	4	6	4	2	7	6	5
"NM_013501"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013513.1"	7	1	6	3	3	6	3	1	2	3	3	1	7	7	2	7	4	7	3	6
"NM_013516"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_013518"	4	5	5	2	2	4	5	4	5	6	4	5	4	2	6	6	3	2	5	3
"NM_013520"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013520.1"	2	1	7	7	4	6	6	3	2	1	1	4	7	1	2	5	4	1	1	6
"NM_013529"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_013531.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_013535"	2	6	7	7	7	6	2	1	2	1	1	4	1	6	2	5	4	1	3	1
"NM_013539"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_013542"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	2	2	3
"NM_013546"	2	6	2	6	7	2	2	5	2	1	6	4	1	1	5	5	7	1	1	1
"NM_013551"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_013551.3"	1	7	4	4	5	4	1	6	7	7	7	7	2	4	6	7	2	4	7	7
"NM_013551.7"	1	7	4	4	5	4	1	6	7	7	7	7	2	4	6	7	2	4	7	7
"NM_013551.8"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	3	7	7
"NM_013556.1"	1	7	4	4	6	1	4	6	7	2	7	7	3	4	3	7	2	4	6	2
"NM_013556.4"	1	7	4	4	6	1	4	2	7	2	7	7	3	4	3	7	2	4	6	4
"NM_013556.5"	1	3	4	4	6	3	4	2	7	5	7	7	3	4	3	7	1	4	6	5
"NM_013556.9"	5	7	3	4	6	1	4	2	6	2	7	7	3	4	3	4	5	4	6	4
"NM_013557.1"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_013569"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013587"	7	1	6	3	4	7	6	3	2	1	3	4	7	7	2	5	4	6	3	6
"NM_013599.1"	1	7	4	4	5	4	1	6	7	7	7	5	2	4	6	7	2	5	7	3
"NM_013599.2"	1	7	4	4	5	4	1	6	7	7	7	5	2	4	6	7	2	5	7	3
"NM_013599.4"	1	7	4	4	5	4	1	6	7	7	7	5	2	4	6	7	2	5	7	3
"NM_013601.2"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_013610"	4	5	5	2	5	5	1	4	1	7	4	2	2	2	7	1	3	5	2	7
"NM_013612"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	2	2	3
"NM_013627.7"	4	5	5	2	2	4	1	4	5	6	4	5	2	2	6	6	3	2	5	3
"NM_013629"	2	4	7	7	7	6	2	1	2	1	1	4	1	6	2	5	4	1	3	1
"NM_013632.2"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_013637.2"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_013649"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013649.1"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	2	4	4	6	6	6
"NM_013654"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_013660.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_013662"	4	5	5	2	5	5	5	4	1	6	4	5	2	2	7	1	3	5	2	3
"NM_013669"	2	4	7	7	3	6	2	1	2	1	1	3	6	6	2	5	4	7	3	1
"NM_013671"	4	5	5	2	2	5	5	4	5	6	4	6	4	3	7	6	3	2	5	3
"NM_013675.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013685"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	5	7	7
"NM_013687"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_013691"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_013703.1"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_013723.1"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_013733"	1	7	4	4	5	4	1	6	1	7	7	2	2	4	6	1	2	5	7	7
"NM_013736"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_013747"	5	2	3	1	6	1	4	7	6	3	3	1	3	3	1	4	6	3	6	4
"NM_013751.2"	1	4	7	7	3	6	3	1	7	4	7	3	6	6	2	7	4	7	3	5
"NM_013754"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	2	2	3
"NM_013755"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013758.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	4	4	7	6	5
"NM_013760.1"	7	1	6	3	4	7	6	3	4	1	3	4	7	7	5	2	7	6	1	6
"NM_013761"	3	7	4	4	5	4	1	6	7	7	7	2	2	4	6	1	2	5	7	7
"NM_013761.2"	2	1	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013769"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_013781"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_013784"	4	5	5	2	5	5	5	4	1	6	4	5	2	2	7	1	3	5	2	3
"NM_013791.1"	5	1	6	3	6	1	4	3	6	2	3	1	3	7	3	4	5	6	6	6
"NM_013792"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_013835.1"	2	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_013835.2"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013842"	1	2	4	1	5	4	1	6	7	7	7	6	2	4	6	7	2	3	7	4
"NM_013846"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_013848"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	3	7	4
"NM_013860"	3	3	6	3	4	7	7	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_013865.1"	2	1	7	7	3	6	6	1	2	4	1	3	7	6	2	5	4	7	3	5
"NM_013871"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_013878"	7	1	6	6	4	2	6	3	4	1	6	4	7	1	5	2	7	1	1	6
"NM_013880"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	2	2	3
"NM_013885"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_013890.1"	1	1	4	1	3	4	1	7	7	2	7	6	6	4	6	7	2	3	7	4
"NM_013895.1"	2	4	7	7	3	6	6	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013906"	2	1	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_013918"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_013918.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_013923"	5	2	3	1	6	1	4	7	5	2	5	6	3	3	3	6	5	3	5	4
"NM_013923.1"	7	1	6	3	4	7	6	3	2	1	1	4	7	7	5	2	4	1	1	6
"NM_013929"	7	1	6	3	4	7	6	3	4	1	3	4	7	7	5	2	7	6	1	6
"NM_013932.1"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_015732"	7	1	2	6	4	2	6	3	4	1	6	4	7	1	5	2	7	1	1	6
"NM_015734.1"	4	7	4	4	5	4	1	6	1	7	7	2	2	4	6	1	2	5	7	7
"NM_015740.1"	3	3	1	7	3	3	7	2	3	5	7	7	6	6	4	7	1	4	4	2
"NM_015741"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_015760.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_015771.2"	1	4	7	7	3	6	3	1	7	4	7	3	6	6	2	7	4	7	3	5
"NM_015774.1"	4	5	5	2	5	5	5	4	1	6	4	5	4	2	7	1	3	5	2	7
"NM_015786"	1	4	4	4	3	6	3	1	7	4	7	3	6	6	2	7	2	7	3	5
"NM_015792"	3	3	1	7	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_015795"	7	1	6	3	4	7	6	3	2	3	3	1	7	7	1	5	6	6	6	6
"NM_015801.1"	2	4	6	7	3	6	3	1	2	3	1	3	6	6	2	5	4	7	3	5
"NM_015820"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_015821"	1	4	4	4	3	6	3	6	7	4	7	3	6	6	2	7	2	7	7	5
"NM_015827"	4	7	4	2	5	4	1	6	7	7	7	5	2	4	6	1	2	5	7	7
"NM_015830"	1	4	7	7	3	6	3	1	2	4	1	3	6	6	2	7	4	7	3	5
"NM_016660"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	2	2	3
"NM_016668"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_016674"	2	1	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_016683"	1	4	7	7	3	6	3	1	2	4	1	3	6	6	2	7	4	7	3	5
"NM_016684.1"	2	6	2	6	7	2	2	5	2	1	6	4	1	1	5	2	7	1	1	1
"NM_016689"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	1	2	5	7	7
"NM_016690.2"	4	5	5	2	5	5	5	4	1	6	4	5	2	2	7	1	3	5	2	3
"NM_016692"	4	7	4	2	5	4	1	6	1	7	4	2	2	4	6	1	2	5	2	7
"NM_016693"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_016705"	2	6	7	7	7	6	2	1	2	1	1	4	1	6	2	5	4	1	3	1
"NM_016707.1"	2	1	7	7	3	6	6	3	2	4	1	3	7	7	2	5	4	7	3	6
"NM_016710"	7	1	6	3	4	7	4	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_016718"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_016765"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_016767"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	2	2	3
"NM_016779"	4	7	4	4	5	4	1	6	1	7	7	2	2	4	6	1	2	5	7	7
"NM_016782"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_016786"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	5	7	7
"NM_016789"	1	7	4	4	3	4	1	6	7	7	7	6	6	4	6	7	2	3	7	5
"NM_016794.1"	7	1	6	3	4	7	6	3	4	3	3	1	7	7	5	2	6	6	1	6
"NM_016810"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_016844.1"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_016846.1"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_016852"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_016856"	5	2	3	1	6	1	4	7	5	2	5	6	3	3	3	6	5	3	5	4
"NM_016859"	4	5	4	2	5	4	1	6	1	7	4	5	2	2	6	1	3	5	7	7
"NM_016868.1"	4	5	5	2	5	5	1	4	1	6	4	5	2	2	7	1	3	5	2	3
"NM_016873"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_016878.1"	1	1	4	3	4	4	1	3	7	3	7	6	7	4	6	7	2	6	7	6
"NM_016888"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_016891"	2	4	7	7	3	6	3	1	2	4	1	3	7	6	2	5	4	7	3	5
"NM_016893"	7	1	6	3	4	7	6	3	4	1	3	4	7	7	5	2	7	6	1	6
"NM_016894.1"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_016898.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_016900.3"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_016900.4"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_016900.6"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_016900.8"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_016910"	1	7	4	4	3	4	3	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_016916.1"	7	1	6	3	4	2	6	3	2	1	1	4	7	7	5	2	7	6	1	6
"NM_016918.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_016920.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_016924"	4	5	4	2	5	4	1	6	1	7	4	5	2	4	6	1	2	5	7	7
"NM_016926"	1	4	7	4	3	6	3	1	7	4	7	3	6	6	2	7	2	7	3	5
"NM_016966"	4	7	4	4	5	4	1	6	1	7	7	2	2	4	6	1	2	5	7	7
"NM_016967"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	3	7	4
"NM_016980"	2	4	7	7	3	6	2	1	2	1	1	4	6	6	2	5	4	7	3	1
"NM_017366"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_017367.1"	7	1	6	3	4	7	6	3	2	1	6	4	7	7	5	2	7	6	1	6
"NM_017374"	1	4	7	7	3	6	3	1	2	4	7	3	6	6	2	7	4	7	3	5
"NM_017396"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_017407.1"	4	5	5	2	5	4	1	6	1	7	4	2	2	2	7	1	3	5	2	7
"NM_017462"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_017463.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	7	4	7	3	5
"NM_017466"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_017477.1"	7	1	2	6	4	2	6	5	4	1	6	4	7	1	5	2	7	1	1	6
"NM_017478"	7	3	6	3	4	7	6	2	3	3	3	7	7	7	1	7	1	4	4	6
"NM_017479"	2	6	7	7	7	2	2	5	2	1	1	4	1	1	2	5	4	1	3	1
"NM_018729"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_018729.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_018731"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_018745"	2	1	7	7	4	6	6	3	2	1	1	3	7	7	2	5	4	7	3	6
"NM_018747"	2	6	7	7	7	6	2	1	2	1	1	4	1	1	2	5	4	1	3	1
"NM_018748.2"	7	1	6	3	4	7	6	3	4	1	6	4	7	7	5	2	7	1	1	6
"NM_018751"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_018768"	5	2	6	1	6	1	4	7	6	2	3	6	3	3	1	4	6	3	6	4
"NM_018773"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	2	3
"NM_018775"	7	1	6	3	4	7	6	3	2	3	3	1	7	7	5	2	4	6	1	6
"NM_018776"	1	7	4	4	6	4	1	6	7	7	7	6	3	4	6	7	2	3	7	4
"NM_018781"	4	7	4	4	5	4	1	6	7	7	7	2	2	4	6	1	2	5	7	7
"NM_018782.1"	2	6	2	6	7	2	2	5	2	1	6	4	1	1	5	2	7	1	1	1
"NM_018785"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_018790"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_018799"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_018800"	7	1	6	3	4	7	6	3	4	1	3	1	7	7	5	2	6	6	1	6
"NM_018803.1"	2	4	7	7	3	6	3	1	2	3	1	1	6	7	2	5	4	7	3	6
"NM_018810.1"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	3	7	4
"NM_018811.1"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_018817.1"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_018822.1"	2	1	2	7	7	2	2	5	2	1	1	4	1	1	5	5	4	1	1	1
"NM_018824"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_018825"	1	7	4	4	1	4	1	6	7	5	7	7	2	4	6	7	2	4	7	2
"NM_018831"	1	4	4	4	3	6	3	1	7	4	7	3	6	4	2	7	2	7	3	5
"NM_018855"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_018860"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_018861"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
