"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"ENSMUST00000044527"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"ENSMUST00000047715"	3	7	10	3	8	3	2	10	2	9	4	4	10	1	3	10	3	9	9	10
"ENSMUST00000047891"	5	6	3	9	1	8	7	6	4	2	3	10	3	2	4	4	1	3	7	3
"ENSMUST00000048965"	7	2	5	1	2	5	4	9	6	2	8	2	5	5	7	6	1	8	2	5
"ENSMUST00000050671"	7	2	1	1	10	5	5	9	5	1	8	2	1	4	6	6	5	8	10	4
"ENSMUST00000051043"	1	8	9	8	3	10	10	5	7	8	6	8	8	9	9	3	10	6	3	1
"ENSMUST00000052403"	4	3	2	10	9	2	3	8	10	3	5	9	8	7	5	8	2	2	8	7
"ENSMUST00000052624"	8	4	3	9	8	6	7	10	2	9	4	6	10	8	1	10	3	9	7	2
"ENSMUST00000054333"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"ENSMUST00000055261"	10	10	4	7	3	10	10	6	7	10	6	8	4	9	10	1	8	6	6	6
"ENSMUST00000056756"	7	2	5	6	2	9	4	9	6	7	10	5	5	5	7	6	5	7	2	5
"ENSMUST00000056955"	1	8	9	8	4	10	10	3	7	8	9	8	6	9	9	3	10	1	3	1
"ENSMUST00000058358"	6	7	2	6	2	9	6	4	6	7	10	5	5	5	5	7	7	7	2	5
"ENSMUST00000058444"	3	7	10	9	1	3	7	6	9	10	3	4	4	1	3	1	8	3	9	10
"ENSMUST00000058713"	5	6	3	9	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"ENSMUST00000059329"	5	6	3	7	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"ENSMUST00000059428"	5	6	3	9	7	4	9	2	8	4	1	3	3	10	4	4	4	5	7	3
"ENSMUST00000059507"	7	2	5	1	10	5	5	9	5	1	8	2	1	4	7	6	5	8	2	4
"ENSMUST00000059651"	1	8	3	8	3	8	7	6	7	10	3	10	4	2	9	1	8	3	3	1
"ENSMUST00000060283"	6	1	2	6	2	9	6	4	4	2	10	4	5	5	5	7	7	7	4	5
"ENSMUST00000061273"	6	1	2	6	2	9	4	4	6	2	10	5	5	5	5	7	7	7	4	5
"ENSMUST00000061569"	8	4	8	3	8	2	2	8	10	9	5	9	8	8	1	10	3	9	5	2
"ENSMUST00000061823"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"ENSMUST00000062283"	7	2	1	1	10	5	5	9	5	1	8	2	1	4	6	6	5	8	10	4
"ENSMUST00000062902"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"ENSMUST00000063656"	10	10	4	3	3	2	3	8	7	3	5	9	8	7	10	8	9	6	6	6
"ENSMUST00000063955"	9	5	1	5	7	4	9	2	8	4	1	3	7	10	6	5	4	5	10	9
"ENSMUST00000063975"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"ENSMUST00000065049"	4	3	6	4	9	1	8	7	10	6	2	7	2	7	8	9	2	10	8	7
"ENSMUST00000066005"	7	2	1	1	10	5	5	9	5	1	8	2	1	4	7	6	5	8	10	4
"ENSMUST00000066533"	3	7	2	3	9	2	6	5	10	9	5	9	8	7	5	8	7	7	9	10
"ENSMUST00000066813"	10	10	4	10	3	10	10	5	7	3	6	9	8	7	10	8	9	6	6	1
"ENSMUST00000067049"	6	1	2	6	2	9	4	4	6	7	10	5	5	5	5	7	7	7	4	5
"ENSMUST00000067972"	5	6	3	9	1	8	7	9	5	2	8	10	3	2	4	4	1	3	7	3
"ENSMUST00000068397"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"ENSMUST00000068438"	1	8	9	10	4	10	10	3	4	8	9	9	6	9	5	3	10	1	6	1
"ENSMUST00000068927"	8	4	10	3	8	6	2	10	2	9	4	6	10	8	3	10	3	9	6	10
"ENSMUST00000069543"	6	7	2	6	4	2	6	8	4	2	5	9	6	1	5	8	1	1	4	10
"ENSMUST00000069654"	5	6	3	9	1	8	7	6	9	2	3	10	3	2	4	1	1	3	7	3
"ENSMUST00000069918"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"ENSMUST00000069955"	2	9	6	10	9	2	3	8	10	3	5	9	8	7	2	8	9	2	8	6
"ENSMUST00000070021"	5	6	3	9	1	8	7	2	8	4	1	3	3	10	4	4	1	5	7	3
"ENSMUST00000070085"	3	7	10	6	1	3	6	6	9	10	3	4	4	1	3	1	8	3	9	10
"ENSMUST00000070119"	10	9	4	10	9	2	3	8	10	3	5	9	8	7	2	8	9	2	6	6
"ENSMUST00000071067"	7	2	5	1	10	5	5	9	5	1	8	2	1	4	7	6	5	8	2	4
"ENSMUST00000071248"	1	8	4	10	3	2	3	8	7	8	5	9	8	7	10	8	10	6	6	1
"ENSMUST00000071473"	4	3	2	10	9	2	3	8	10	3	5	9	8	7	5	8	2	10	4	7
"ENSMUST00000071680"	4	3	2	10	9	2	3	8	10	3	5	9	8	7	5	8	2	10	8	7
"ENSMUST00000072612"	1	8	9	8	3	10	10	5	7	8	6	8	8	9	9	3	10	6	3	1
"ENSMUST00000074808"	4	3	2	10	9	2	3	8	10	3	5	9	8	7	5	8	9	2	8	7
"ENSMUST00000074862"	7	2	5	1	4	5	4	3	4	7	9	8	6	5	7	3	10	1	2	5
"ENSMUST00000075869.1"	3	7	10	6	9	3	6	5	10	3	5	4	8	7	3	8	7	10	9	10
"ENSMUST00000077662.6"	10	10	7	2	6	7	1	1	3	5	7	1	9	6	10	2	6	4	1	6
"ENSMUST00000077662.8"	10	10	7	2	6	7	1	1	3	5	7	1	9	6	2	2	6	4	1	6
"ENSMUST00000077662.9"	10	10	7	2	6	7	1	1	3	5	7	1	9	6	2	2	6	4	1	6
"ENSMUST00000082405"	9	5	1	5	4	4	5	2	4	4	9	3	7	10	6	5	4	1	10	9
"ENSMUST00000084200"	10	10	4	10	8	6	2	10	2	9	4	6	10	8	10	10	3	9	6	6
"ENSMUST00000085418"	6	1	2	10	4	2	3	8	10	2	5	9	8	7	5	8	10	1	4	5
"ENSMUST00000086399.3"	5	6	3	9	1	8	7	6	9	10	3	10	3	2	4	1	8	3	7	3
"ENSMUST00000086399.5"	5	6	3	9	1	8	7	6	9	10	3	10	3	2	4	4	8	3	7	3
"ENSMUST00000087235"	1	8	9	8	3	10	10	5	7	8	6	8	6	9	9	3	10	6	3	1
"ENSMUST00000087871"	10	10	4	2	6	2	3	1	3	5	5	9	9	6	10	2	6	4	6	6
"ENSMUST00000088333"	5	6	3	9	1	8	7	9	5	2	3	10	3	2	4	4	1	3	7	3
"ENSMUST00000090277"	9	5	1	5	7	4	9	2	8	4	1	3	7	10	6	5	4	5	10	9
"ENSMUST00000090409"	1	8	9	8	4	10	10	3	7	8	9	8	6	9	9	3	10	1	3	1
"ENSMUST00000090457"	7	2	5	1	10	5	5	9	5	1	8	2	1	4	7	6	5	8	2	4
"ENSMUST00000091218"	7	1	5	6	2	9	4	4	6	7	10	5	5	5	7	7	1	7	2	5
"ENSMUST00000091807"	8	4	8	3	8	2	3	8	10	9	5	9	10	8	1	8	3	9	5	2
"ENSMUST00000092597"	4	3	6	10	9	2	3	8	10	3	5	9	8	7	8	8	9	2	8	7
"ENSMUST00000092720.1"	5	6	3	7	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"ENSMUST00000093178"	6	1	2	6	2	2	3	8	6	2	5	9	8	5	5	7	1	7	4	5
"ENSMUST00000093967"	7	2	5	1	10	5	5	9	5	1	8	2	1	4	7	6	1	8	2	4
"ENSMUST00000094977"	3	7	10	10	9	3	6	5	10	3	5	4	8	1	3	8	3	10	9	10
"ENSMUST00000095183"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"ENSMUST00000095222"	3	7	10	6	1	3	6	6	9	2	10	4	3	1	3	1	7	3	9	10
"ENSMUST00000095408"	7	2	5	1	2	5	4	9	6	2	8	2	5	4	7	6	1	8	2	4
"ENSMUST00000095448"	2	9	6	10	9	2	8	7	1	3	7	1	8	3	2	8	9	2	8	8
"ENSMUST00000097350"	8	4	10	3	8	6	2	10	2	9	4	6	10	8	1	10	3	9	5	2
"ENSMUST00000099416"	6	1	2	8	4	9	10	3	4	8	9	8	6	5	5	3	10	1	4	5
"ENSMUST00000099923"	3	7	10	3	8	3	6	5	10	7	4	4	10	1	1	10	7	9	9	10
"ENSMUST00000101465"	8	4	10	3	8	3	2	10	2	10	3	4	10	1	1	1	8	9	5	2
"ENSMUST00000102939"	5	6	3	9	1	8	7	9	5	1	3	10	3	2	4	4	1	3	7	3
"ENSMUST00000103299"	4	3	6	4	5	1	8	7	1	6	2	7	2	3	8	9	2	10	8	7
"ENSMUST00000103330"	7	7	5	6	2	5	4	9	6	7	10	5	5	5	7	7	7	7	2	5
"ENSMUST00000103347"	3	7	10	6	2	9	6	4	6	7	10	5	5	5	3	7	7	7	9	10
"ENSMUST00000103355"	1	8	9	8	3	10	10	6	7	10	6	8	4	9	9	1	8	6	3	1
"ENSMUST00000103397"	7	2	5	1	10	5	5	9	5	7	8	2	1	4	7	6	5	8	2	4
"ENSMUST00000103398"	7	2	5	1	10	5	5	9	5	7	8	2	1	4	7	6	5	8	2	4
"ENSMUST00000103424"	9	5	1	1	10	4	5	2	5	1	1	2	7	4	6	5	4	8	10	4
"ENSMUST00000105693.1"	4	9	6	10	9	1	8	7	10	6	7	1	2	3	8	9	2	10	8	8
"ENSMUST00000105793"	5	6	3	9	1	8	7	6	4	2	3	10	3	2	4	4	1	3	7	3
"ENSMUST00000106437"	3	3	4	3	9	2	3	8	10	3	5	9	8	7	1	8	9	2	6	10
"ENSMUST00000106657"	5	6	3	9	1	8	7	9	5	2	8	2	3	2	4	4	1	8	7	3
"ENSMUST00000106746.1"	7	7	10	1	10	5	5	9	5	1	8	2	1	1	3	6	5	8	2	4
"ENSMUST00000106924"	10	10	4	10	9	2	3	8	10	2	5	9	8	7	5	8	9	2	6	6
"ENSMUST00000107026"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"ENSMUST00000107563"	8	4	8	3	8	6	2	10	2	9	4	6	10	8	1	10	3	9	5	2
"ENSMUST00000107693.1"	9	5	1	5	10	4	5	2	5	4	1	2	7	10	6	5	4	5	10	9
"ENSMUST00000107835"	8	4	8	3	8	6	2	10	2	9	4	6	10	8	1	10	3	9	5	2
"ENSMUST00000107892"	7	2	5	6	2	9	4	9	4	7	9	5	5	5	7	6	1	7	2	5
"ENSMUST00000107980"	6	1	2	6	2	2	4	8	6	2	5	9	5	5	5	7	1	7	4	5
"ENSMUST00000108056"	8	4	8	3	8	6	3	8	2	9	4	6	10	8	1	10	3	9	5	2
"ENSMUST00000108212"	7	2	5	6	2	9	4	9	6	2	10	5	5	5	7	6	1	7	2	5
"ENSMUST00000108241"	4	3	6	10	9	2	8	8	10	3	5	9	8	7	8	8	2	10	8	7
"ENSMUST00000109104"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"ENSMUST00000109162"	6	1	2	6	2	9	4	4	6	2	10	5	5	5	5	7	7	7	4	5
"ENSMUST00000109262"	8	4	8	3	8	6	2	10	2	9	4	6	10	7	1	10	3	9	5	2
"ENSMUST00000109558"	5	6	3	9	1	8	7	9	5	2	3	10	3	2	4	4	1	3	7	3
"ENSMUST00000110120"	4	3	2	10	9	2	6	8	10	3	5	9	8	7	5	8	9	10	9	10
"ENSMUST00000110529"	10	9	4	10	9	2	3	8	10	3	5	9	8	7	10	8	9	2	6	6
"ENSMUST00000110553"	7	2	5	6	2	5	4	4	6	7	10	5	5	5	7	6	5	7	2	4
"ENSMUST00000111089"	6	1	2	3	2	2	3	8	10	2	5	9	10	7	5	10	3	9	4	5
"ENSMUST00000111263.1"	9	2	1	1	10	5	5	9	5	1	8	2	1	4	6	6	5	8	10	4
"ENSMUST00000111263.2"	7	2	3	1	10	5	5	9	5	1	8	2	1	4	4	6	5	8	7	4
"ENSMUST00000111476"	4	3	6	10	9	1	8	7	10	3	2	7	8	7	8	9	2	10	8	7
"ENSMUST00000111524"	4	3	6	10	9	1	8	7	10	3	2	7	8	7	8	9	2	10	8	7
"ENSMUST00000111720"	4	3	6	4	9	1	8	7	10	3	2	7	8	7	8	9	2	10	8	7
"ENSMUST00000111749"	7	2	5	1	2	5	4	9	6	2	8	2	5	5	7	6	1	8	2	5
"ENSMUST00000111773"	9	5	1	5	10	4	5	2	5	4	1	3	7	4	6	5	4	5	10	4
"ENSMUST00000111790"	8	4	4	3	3	6	2	5	10	9	4	6	10	7	10	10	9	9	6	2
"ENSMUST00000111820"	3	7	2	6	2	3	6	9	6	2	10	4	5	1	3	7	1	7	9	10
"ENSMUST00000111949.1"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"ENSMUST00000111997"	7	2	5	1	10	5	5	9	5	7	8	2	1	4	7	6	5	8	2	4
"ENSMUST00000112433"	8	4	8	3	8	6	2	10	2	9	4	6	10	8	1	10	3	9	5	2
"ENSMUST00000112597"	3	7	10	10	9	2	6	5	10	3	5	9	8	7	3	8	9	10	9	10
"ENSMUST00000112797"	2	9	7	10	6	2	3	8	3	5	7	9	9	6	2	8	6	2	1	6
"ENSMUST00000113047"	6	1	2	6	2	9	4	4	6	7	10	5	5	5	1	7	7	7	2	5
"ENSMUST00000113532"	6	1	2	6	9	2	6	4	10	3	5	9	8	7	5	7	7	7	4	5
"ENSMUST00000113617"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	6	3	1
"ENSMUST00000113829"	7	2	1	1	10	5	5	9	5	1	8	2	1	4	7	4	5	8	10	4
"ENSMUST00000114065"	6	1	2	6	9	2	6	8	10	3	5	9	8	7	5	8	7	7	4	10
"ENSMUST00000114066"	4	3	6	10	9	1	8	5	10	6	2	7	8	7	8	9	2	10	8	7
"ENSMUST00000114197"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"ENSMUST00000114270"	4	3	6	10	9	2	3	8	10	3	5	9	8	7	8	8	2	10	8	7
"ENSMUST00000114428"	5	6	3	9	1	8	7	6	9	2	3	10	3	2	4	1	1	3	7	3
"ENSMUST00000115360"	5	6	3	9	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"ENSMUST00000115643"	10	10	4	3	3	6	3	8	2	9	5	9	10	8	10	8	3	9	6	6
"ENSMUST00000115868"	9	5	1	1	10	5	5	9	5	1	8	2	1	4	6	5	5	8	10	4
"ENSMUST00000116375"	7	2	5	6	2	9	4	4	6	7	10	5	5	5	7	7	5	7	2	5
"ENSMUST00000117355"	4	3	6	10	9	1	8	7	10	6	2	7	8	7	8	9	2	10	8	7
"ENSMUST00000117537"	7	2	5	1	10	5	5	9	5	7	8	2	1	4	7	6	1	8	2	4
"ENSMUST00000118113"	9	5	1	1	10	5	5	9	5	1	8	2	3	4	6	5	4	8	10	4
"ENSMUST00000119025"	4	3	4	10	9	2	3	8	10	3	5	9	8	7	8	8	9	10	6	7
"ENSMUST00000119792"	3	6	3	9	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"ENSMUST00000120381.1"	5	6	3	9	1	8	7	6	8	4	3	10	3	2	4	4	1	3	7	3
"ENSMUST00000120450"	8	4	4	3	8	6	2	5	2	9	4	6	10	8	1	10	3	9	5	2
"ENSMUST00000120664"	7	2	5	1	10	5	5	9	5	1	8	2	1	4	7	6	5	8	2	4
"ENSMUST00000120818"	10	10	4	3	3	6	2	5	7	9	6	6	10	8	10	10	3	6	6	6
"ENSMUST00000121746"	5	6	3	9	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"J05020"	2	9	7	2	6	7	1	1	3	5	7	1	9	6	2	2	6	4	1	8
"K02899"	4	3	6	10	9	1	8	5	10	3	5	9	8	7	8	9	2	10	8	7
"L23423"	6	7	2	10	4	2	3	8	4	2	5	9	8	1	5	8	1	1	4	10
"L38281"	10	10	7	2	6	7	1	1	3	5	7	1	9	6	10	2	6	4	1	6
"L78788"	10	10	4	2	6	2	3	8	3	5	5	9	9	6	10	8	6	4	6	6
"M19413"	7	2	3	1	4	5	5	3	4	7	9	2	6	4	7	6	5	1	7	4
"M22012.1"	3	7	2	6	2	3	6	4	6	7	10	5	5	5	5	7	7	7	2	10
"M28382"	1	8	9	8	3	10	10	5	7	8	6	8	6	9	9	3	10	6	3	1
"M28998.5"	6	3	2	10	9	2	3	8	10	3	5	9	8	7	5	8	2	10	4	7
"M29244"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"M29475.2"	6	1	2	3	2	9	4	4	6	2	5	5	5	5	5	7	7	7	4	5
"M57999.2"	10	10	4	3	3	6	2	10	2	9	4	6	10	8	10	10	3	9	6	6
"M63554"	6	1	2	6	2	9	4	4	6	2	10	5	5	5	5	7	1	7	4	5
"M77747"	2	9	7	2	6	7	1	1	3	5	7	1	9	6	2	2	6	4	1	8
"M89800"	1	8	9	8	3	10	10	5	7	8	6	8	8	9	9	3	10	6	3	1
"NAP000001.074"	6	1	2	10	9	2	3	8	10	2	5	9	8	7	5	8	1	7	4	5
"NAP000003.005"	10	10	4	10	3	2	6	5	10	3	6	9	8	7	10	8	9	6	6	1
"NAP004513.003"	7	2	5	1	2	5	4	9	6	7	8	2	5	4	7	6	5	8	2	4
"NAP005818.001"	6	1	2	10	9	2	3	8	10	3	5	9	8	7	5	8	7	7	4	5
"NAP012030.001"	6	1	2	6	2	9	6	4	6	2	10	9	5	5	5	7	7	7	4	5
"NAP014312.001"	7	7	3	1	1	5	7	9	5	1	3	2	4	4	4	6	5	3	2	4
"NAP017019.001"	4	3	6	4	5	1	8	5	1	6	2	7	2	3	8	9	2	10	8	7
"NAP017066.001"	2	9	7	2	5	7	8	7	1	6	7	1	2	3	2	9	6	4	8	8
"NAP018089.001"	10	10	4	9	1	2	3	8	4	2	5	9	4	2	10	3	10	1	6	3
"NAP019640.001"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"NAP020861.001"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"NAP023145.001"	4	3	6	4	5	1	8	5	1	6	2	7	2	3	8	9	2	10	8	7
"NAP025218.001"	10	10	4	10	9	2	3	8	10	2	5	9	8	7	5	8	9	2	6	6
"NAP025478.001"	1	8	9	8	3	10	10	3	7	8	6	8	4	9	9	3	10	6	3	1
"NAP025894.1"	3	7	10	3	3	3	6	5	10	3	5	4	8	7	3	8	9	6	9	10
"NAP026680.1"	1	8	4	7	3	10	10	5	7	10	6	8	4	9	3	1	8	6	9	1
"NAP026710.1"	1	8	9	8	3	10	10	6	7	10	3	8	4	9	9	1	8	3	3	1
"NAP027441.1"	1	8	9	8	3	10	10	3	7	8	9	8	4	9	9	3	10	1	3	1
"NAP027600.1"	10	10	4	10	6	2	3	8	3	5	5	9	8	7	10	8	9	2	6	6
"NAP027677.1"	1	8	9	10	3	2	3	8	7	8	5	9	8	9	9	8	10	6	6	1
"NAP027946.1"	5	6	3	9	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"NAP028689.1"	5	6	3	7	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"NAP029197.1"	4	3	6	10	9	2	8	5	10	3	2	9	8	7	8	9	2	10	8	7
"NAP029503.1"	6	1	2	10	9	2	3	8	10	2	5	9	8	7	5	8	7	7	4	5
"NAP029896.1"	7	2	5	1	10	5	5	9	5	1	8	2	1	4	7	6	5	8	2	4
"NAP030542.1"	2	9	7	2	6	7	1	1	3	5	7	1	9	6	2	2	6	4	1	8
"NAP030614.1"	4	3	6	10	9	1	8	7	10	3	2	7	8	7	8	9	2	10	8	7
"NAP030809.1"	4	3	6	10	9	1	8	5	10	3	2	7	8	7	8	9	2	10	8	7
"NAP030846.1"	4	3	6	4	9	1	8	5	10	6	2	7	2	3	8	9	2	10	8	7
"NAP030857.1"	1	8	9	8	3	10	10	3	7	8	6	8	4	9	9	3	10	6	3	1
"NAP030988.1"	3	7	10	3	3	3	6	5	10	9	5	4	10	1	3	1	7	9	9	10
"NAP031332.1"	8	4	8	3	8	6	2	10	2	9	4	6	10	8	1	10	3	9	5	2
"NAP031654.1"	6	1	2	6	2	2	3	8	10	2	5	9	8	5	5	8	1	7	4	5
"NAP032490.1"	4	9	6	4	5	1	8	7	1	6	2	7	2	3	8	9	2	10	8	7
"NAP032847.1"	6	1	5	1	2	5	4	9	6	2	8	2	3	5	7	4	1	8	2	5
"NAP032866.1"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"NAP033010.1"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"NAP035135.1"	7	6	3	1	10	5	7	9	5	1	8	2	3	4	4	4	1	8	7	4
"NAP035242.1"	5	6	3	9	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"NAP035629.1"	8	4	8	3	8	6	2	10	2	9	4	6	10	8	1	10	3	9	5	2
"NAP036887.1"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"NAP037294.1"	5	6	3	9	1	8	7	6	4	10	3	10	4	2	4	1	8	3	7	3
"NAP037408.1"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"NAP037463.1"	10	10	4	10	9	2	3	8	10	3	5	9	8	7	10	8	9	2	6	6
"NAP037824.1"	1	8	9	8	3	10	6	5	10	8	6	8	8	7	5	3	10	6	3	1
"NAP038043.1"	10	10	8	3	8	6	2	5	2	9	4	6	10	7	10	10	3	9	6	6
"NAP038609.1"	8	4	8	3	8	6	2	10	2	9	4	6	10	8	1	10	3	9	5	2
"NAP039455.1"	4	3	6	4	3	1	8	5	1	6	6	7	2	3	8	9	2	10	8	7
"NAP040394.1"	5	6	3	9	1	8	7	6	9	10	3	10	3	2	4	4	8	3	7	3
"NAP040551.1"	4	3	6	4	9	1	8	7	10	3	2	7	8	7	8	9	2	10	8	7
"NAP040555.1"	5	6	3	9	1	8	7	8	2	2	3	10	3	2	4	4	1	3	7	3
"NAP041383.1"	9	5	1	5	7	4	9	2	8	4	1	3	7	10	6	5	4	5	10	9
"NAP042147.1"	4	3	8	3	9	1	2	5	10	3	2	7	8	7	1	10	2	10	5	7
"NAP042820.1"	3	7	10	6	1	3	6	6	9	2	10	4	4	1	3	1	7	7	9	10
"NAP043344.1"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"NAP043477.1"	5	6	3	9	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"NAP044523.1"	5	8	3	9	1	8	7	6	7	10	3	10	4	2	4	1	8	3	7	3
"NAP045186.1"	4	3	6	3	9	1	2	5	10	3	2	7	8	7	8	9	2	10	8	7
"NAP045477.1"	8	4	2	3	8	6	2	10	2	9	4	6	10	8	5	10	3	1	4	2
"NAP045499.1"	1	8	9	7	3	10	10	6	7	10	6	8	4	9	3	1	8	3	9	1
"NAP045863.1"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"NAP046039.1"	6	1	2	6	4	9	6	4	4	8	9	5	6	5	5	7	7	7	4	5
"NAP046242.1"	8	4	5	3	2	9	4	4	6	7	10	5	5	5	1	10	7	7	2	2
"NAP046244.1"	10	10	9	8	3	10	10	3	7	8	6	8	6	9	10	3	10	1	6	1
"NAP046356.1"	7	2	5	1	10	5	4	9	6	7	8	2	5	4	7	6	5	8	2	4
"NAP048198.1"	7	2	5	1	2	5	4	9	6	7	10	5	5	5	7	6	5	7	2	4
"NAP048817.1"	5	6	3	9	1	8	7	2	8	4	3	10	3	2	4	4	4	3	7	3
"NAP048841.1"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"NAP049315.1"	10	10	4	2	3	2	1	5	7	5	6	1	9	6	10	2	9	6	6	6
"NAP049544.1"	5	6	3	9	1	8	7	9	5	1	3	10	3	2	4	4	1	3	7	3
"NAP049824.1"	10	10	4	8	3	10	10	5	7	8	6	8	8	9	10	3	10	6	6	1
"NAP050049.1"	1	8	9	8	3	10	10	5	7	8	6	8	6	9	9	3	10	6	3	1
"NAP050653.1"	7	2	5	1	10	5	5	9	5	1	8	2	1	4	7	6	5	8	2	4
"NAP050965.1"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"NAP051522.1"	6	1	2	6	4	9	10	3	4	8	9	8	6	5	5	3	10	1	4	5
"NAP052266.1"	6	1	2	6	2	9	6	4	6	2	10	5	5	5	5	7	7	7	4	5
"NAP052385.1"	8	2	5	1	8	5	2	9	2	7	4	6	10	8	1	10	3	9	2	2
"NAP052751.1"	4	3	6	4	9	1	6	5	10	6	2	7	8	7	8	9	2	10	8	7
"NAP053264.1"	2	3	6	10	9	2	3	8	10	3	5	9	8	7	5	8	9	2	8	6
"NAP053909.1"	10	10	4	3	3	6	2	8	2	9	5	9	10	2	10	10	3	9	6	2
"NAP054413.1"	1	8	2	6	4	10	6	5	10	8	9	8	6	9	5	3	10	7	4	10
"NAP054603.1"	5	6	3	9	4	8	7	3	4	9	9	10	6	2	4	10	10	1	7	3
"NAP055464.1"	3	7	10	6	2	9	6	4	4	7	10	4	5	1	3	7	7	7	2	5
"NAP056322.1"	10	10	4	10	8	6	2	5	2	9	5	6	10	7	10	8	3	9	6	6
"NAP056404.1"	7	2	5	1	10	5	5	9	5	1	8	2	1	4	7	6	5	8	2	4
"NAP056547.1"	7	2	5	1	10	5	7	9	5	2	8	2	3	4	7	4	1	8	7	4
"NAP056724.1"	10	10	2	10	9	2	3	8	10	2	5	9	8	7	5	8	9	2	6	6
"NAP056816.1"	8	4	8	3	8	6	2	10	2	9	4	6	10	8	1	10	3	9	5	2
"NAP057024.1"	1	8	9	8	4	10	10	3	4	8	9	8	4	9	9	3	10	1	9	1
"NAP057026.1"	6	1	2	6	2	9	4	4	6	2	10	5	5	5	5	7	1	7	4	5
"NAP057029.1"	8	4	8	3	8	6	2	10	2	9	4	6	10	8	1	10	3	9	5	2
"NAP057037.1"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"NAP057049.1"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"NAP057065.1"	10	10	4	10	3	2	3	5	10	3	5	9	8	7	10	8	9	6	6	6
"NAP057112.1"	1	8	9	8	3	10	10	5	7	8	6	8	6	9	9	3	10	6	3	1
"NAP057148.1"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"NAP057251.1"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"NAP057282.1"	1	8	9	8	3	10	10	5	7	8	6	8	6	9	9	3	10	6	3	1
"NAP057397.1"	10	10	4	2	6	2	1	8	3	5	5	9	9	6	10	2	6	4	6	6
"NAP057461.1"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
"NAP057600.1"	1	8	9	8	3	10	10	3	7	8	6	8	6	9	9	3	10	6	3	1
"NAP058254.1"	5	6	3	7	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"NAP058291.1"	5	6	3	9	1	8	7	6	9	10	3	10	4	2	4	1	8	3	7	3
"NAP058373.1"	1	1	2	6	3	9	10	4	7	8	6	8	6	5	5	3	10	7	4	5
"NAP058594.1"	1	8	9	8	4	10	10	3	4	8	9	8	6	9	9	3	10	1	3	1
