"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"ENSMUST00000095448"	10	8	13	9	3	7	1	9	11	3	1	3	6	2	12	3	11	4	8	1
"ENSMUST00000097350"	2	7	10	6	4	1	10	6	12	5	5	9	12	12	4	10	3	2	9	11
"ENSMUST00000099416"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	9	5	9	3	8
"ENSMUST00000099923"	4	12	8	4	12	6	10	5	6	2	7	10	12	12	7	7	3	10	9	3
"ENSMUST00000101465"	1	12	10	6	4	11	10	5	1	2	5	4	12	12	7	7	9	11	10	3
"ENSMUST00000102939"	13	10	2	1	2	3	2	13	8	8	2	11	2	9	8	5	2	1	5	5
"ENSMUST00000103299"	4	8	12	4	6	7	1	10	11	12	1	3	6	2	12	13	6	4	4	12
"ENSMUST00000103330"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	3	3	9	13
"ENSMUST00000103347"	1	11	3	2	12	2	9	1	13	2	10	1	11	13	6	4	3	3	9	8
"ENSMUST00000103355"	9	6	1	13	10	11	3	8	9	4	13	13	9	10	9	1	9	12	11	6
"ENSMUST00000103397"	5	11	9	10	9	4	8	3	7	10	11	8	7	5	2	8	10	6	6	10
"ENSMUST00000103398"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"ENSMUST00000103424"	11	4	9	10	9	12	8	4	10	1	8	12	8	5	11	12	13	6	2	4
"ENSMUST00000105693.1"	4	8	13	4	6	13	1	9	11	12	4	3	6	2	12	3	6	4	8	1
"ENSMUST00000105793"	13	13	2	1	5	3	2	13	8	7	3	1	9	9	9	5	2	1	5	8
"ENSMUST00000106437"	10	2	8	3	3	8	7	2	5	3	9	5	10	4	1	2	7	5	12	7
"ENSMUST00000106657"	13	13	2	1	2	3	2	13	8	8	2	11	2	9	8	5	2	1	13	5
"ENSMUST00000106746.1"	1	12	10	5	12	4	4	5	7	2	7	8	11	1	7	8	3	11	6	10
"ENSMUST00000106924"	10	13	2	3	3	8	7	2	6	3	9	5	10	8	3	9	7	5	12	7
"ENSMUST00000107026"	8	6	5	11	13	9	3	7	4	6	12	2	5	10	13	1	8	7	11	9
"ENSMUST00000107563"	2	7	6	6	4	1	10	6	12	5	5	9	12	12	4	10	4	2	7	11
"ENSMUST00000107693.1"	11	4	4	7	8	12	8	4	10	1	8	12	8	6	8	12	13	6	2	4
"ENSMUST00000107835"	2	7	6	6	4	1	10	6	12	5	5	9	12	12	4	10	4	2	7	11
"ENSMUST00000107892"	12	11	9	12	11	10	2	3	13	7	10	1	13	13	6	4	10	3	9	13
"ENSMUST00000107980"	12	13	2	3	11	10	2	1	8	9	10	5	10	9	3	9	7	5	13	13
"ENSMUST00000108056"	2	7	8	6	4	8	10	2	6	5	9	5	12	12	1	10	4	2	12	7
"ENSMUST00000108212"	12	13	2	2	11	10	2	1	8	9	10	7	13	9	6	4	10	3	9	13
"ENSMUST00000108241"	10	8	13	3	3	13	7	10	3	12	4	5	10	4	3	13	6	4	4	12
"ENSMUST00000109104"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"ENSMUST00000109162"	12	13	2	2	11	10	2	1	8	9	10	7	13	9	3	9	7	5	13	13
"ENSMUST00000109262"	4	7	8	4	4	1	10	6	12	5	5	10	12	12	4	10	7	10	7	11
"ENSMUST00000109558"	13	13	2	1	2	3	2	13	8	8	2	11	2	9	8	5	2	1	5	5
"ENSMUST00000110120"	4	2	8	3	3	13	7	10	3	12	4	10	10	4	3	9	7	5	4	3
"ENSMUST00000110529"	10	5	13	3	3	8	6	2	5	3	9	5	1	4	1	2	12	5	12	7
"ENSMUST00000110553"	5	11	3	2	11	4	9	3	13	10	10	8	13	13	6	4	10	3	9	10
"ENSMUST00000111089"	4	13	8	4	3	10	10	1	6	5	10	10	10	9	3	9	7	10	13	13
"ENSMUST00000111263.1"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"ENSMUST00000111263.2"	5	4	9	10	9	4	8	13	7	10	11	8	7	5	2	8	2	6	6	10
"ENSMUST00000111476"	4	8	13	4	3	13	7	10	3	12	4	3	10	4	3	13	6	4	4	12
"ENSMUST00000111524"	4	2	12	9	3	13	7	10	3	12	4	3	10	4	12	13	6	4	4	12
"ENSMUST00000111720"	4	2	12	4	6	13	7	10	3	12	4	3	10	4	3	13	6	10	4	12
"ENSMUST00000111749"	12	11	2	1	11	10	2	1	8	9	10	7	13	9	6	4	10	1	13	13
"ENSMUST00000111773"	11	4	9	7	9	12	8	4	10	1	8	12	8	5	11	12	13	8	2	4
"ENSMUST00000111790"	4	9	8	4	4	8	3	2	6	5	9	10	12	12	1	2	12	10	12	7
"ENSMUST00000111820"	1	13	2	5	12	10	2	5	8	2	7	4	11	9	7	7	3	11	13	13
"ENSMUST00000111949.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"ENSMUST00000111997"	5	11	9	10	12	4	8	3	13	10	7	8	7	5	2	8	3	3	6	10
"ENSMUST00000112433"	2	7	6	6	4	1	10	6	12	5	5	9	12	12	4	10	4	2	7	11
"ENSMUST00000112597"	4	12	8	4	3	13	7	10	6	2	4	10	10	4	3	13	7	10	10	3
"ENSMUST00000112797"	10	5	7	3	3	5	6	12	2	11	6	5	1	7	10	11	11	13	1	2
"ENSMUST00000113047"	12	11	3	2	11	10	10	1	13	9	10	7	13	13	6	4	10	3	9	13
"ENSMUST00000113532"	4	2	8	4	3	13	7	10	3	12	4	10	10	4	3	9	7	10	4	13
"ENSMUST00000113617"	3	6	11	12	5	2	12	11	4	7	3	1	5	3	13	6	8	9	3	8
"ENSMUST00000113829"	5	4	9	1	9	4	8	13	8	8	11	8	7	5	8	8	2	1	6	10
"ENSMUST00000114065"	4	2	8	3	3	13	7	10	3	2	4	5	10	4	3	9	7	5	4	13
"ENSMUST00000114066"	4	2	12	4	6	13	7	10	3	12	4	3	10	4	3	13	6	4	4	12
"ENSMUST00000114197"	3	6	11	12	5	9	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"ENSMUST00000114270"	10	2	12	3	3	13	7	10	3	12	4	5	10	4	3	13	6	4	4	12
"ENSMUST00000114428"	1	13	2	1	12	11	2	13	1	2	7	4	11	9	7	5	3	11	5	6
"ENSMUST00000115360"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	9	12	5	6
"ENSMUST00000115643"	2	13	6	6	4	8	5	2	6	5	9	5	3	8	1	2	12	5	12	7
"ENSMUST00000115868"	5	4	9	10	9	4	8	4	7	10	11	8	7	5	2	8	13	6	6	10
"ENSMUST00000116375"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	10	3	13	13
"ENSMUST00000117355"	4	2	12	9	6	13	7	10	3	12	4	3	10	4	12	13	6	4	4	12
"ENSMUST00000117537"	5	13	9	1	9	4	8	3	8	10	11	8	7	5	2	8	2	1	9	10
"ENSMUST00000118113"	11	4	9	7	9	3	8	13	7	1	11	11	8	5	8	8	2	1	2	5
"ENSMUST00000119025"	4	2	8	4	3	13	7	10	3	3	4	10	10	4	3	13	7	10	4	12
"ENSMUST00000119792"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	7	9	12	5	6
"ENSMUST00000120381.1"	13	10	2	1	2	3	11	13	8	8	2	11	2	11	8	5	2	1	5	5
"ENSMUST00000120450"	2	9	8	6	4	11	10	6	6	5	5	9	3	8	1	2	12	2	7	11
"ENSMUST00000120664"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"ENSMUST00000120818"	8	9	5	11	4	9	3	7	6	6	12	2	3	8	5	1	12	2	11	9
"ENSMUST00000121746"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	9	12	5	6
"J05020"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"K02899"	4	2	8	4	6	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"L23423"	1	13	2	3	3	8	2	11	1	7	3	5	11	9	3	9	7	5	13	8
"L38281"	7	5	7	8	7	5	5	12	2	11	6	6	1	8	10	11	12	13	1	2
"L78788"	7	9	7	3	7	8	5	2	6	11	6	5	3	8	1	2	12	5	12	2
"M19413"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"M22012.1"	12	11	3	2	12	10	9	5	13	2	7	7	13	13	6	4	3	3	9	13
"M28382"	8	6	5	4	13	9	3	7	6	6	12	2	5	10	5	1	8	10	11	9
"M28998.5"	4	2	8	3	3	13	7	10	3	12	4	5	10	4	3	9	7	5	4	12
"M29244"	8	6	5	11	13	9	3	7	4	6	12	2	5	10	13	1	8	7	11	9
"M29475.2"	12	2	2	3	11	10	10	1	3	9	10	7	10	12	3	9	7	5	9	13
"M57999.2"	2	9	6	6	4	8	5	2	6	5	13	9	3	8	1	2	12	2	12	7
"M63554"	12	13	2	1	11	10	2	1	8	9	10	7	13	9	6	4	7	1	13	13
"M77747"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"M89800"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	8	7	11	9
"NAP000001.074"	12	13	2	3	3	8	2	2	5	3	10	5	10	9	3	9	7	5	13	7
"NAP000003.005"	4	6	5	4	3	9	3	7	6	6	12	10	10	4	5	1	12	10	11	9
"NAP004513.003"	5	11	9	2	9	4	9	3	13	10	11	8	13	13	6	4	10	3	9	10
"NAP005818.001"	4	2	8	3	3	13	7	10	3	12	4	5	10	4	3	9	7	5	4	13
"NAP012030.001"	12	13	3	3	11	10	2	1	3	9	10	7	10	9	3	9	7	5	13	13
"NAP014312.001"	5	10	9	10	9	11	11	5	7	10	7	8	9	11	9	8	3	12	6	6
"NAP017019.001"	4	8	12	4	6	13	1	10	11	12	4	3	6	2	12	13	6	10	4	12
"NAP017066.001"	6	8	7	9	1	7	1	9	11	13	1	3	1	2	12	3	11	4	8	1
"NAP018089.001"	3	13	2	3	5	11	2	11	6	7	3	5	3	8	1	2	12	5	12	6
"NAP019640.001"	8	6	5	11	13	9	3	7	4	6	12	2	5	10	13	1	8	7	11	9
"NAP020861.001"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP023145.001"	4	8	12	4	6	13	3	7	11	12	4	2	6	2	5	13	6	4	8	9
"NAP025218.001"	10	13	2	3	3	8	2	2	5	3	9	5	10	9	1	2	7	5	12	7
"NAP025478.001"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	9	1	8	7	11	9
"NAP025894.1"	4	12	8	4	12	6	3	5	6	2	12	10	11	4	5	7	7	10	10	3
"NAP026680.1"	8	6	5	13	13	11	3	7	6	4	13	13	9	10	9	1	9	12	11	6
"NAP026710.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	1	9	12	11	6
"NAP027441.1"	3	3	11	12	5	11	12	11	4	7	3	1	4	3	13	1	9	9	3	6
"NAP027600.1"	10	5	7	3	3	8	5	2	5	3	9	5	10	8	1	2	12	5	12	7
"NAP027677.1"	8	6	5	3	3	9	3	7	6	6	12	5	10	8	3	1	12	5	11	9
"NAP027946.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	2	12	9	6
"NAP028689.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	9	12	5	6
"NAP029197.1"	4	2	12	3	3	13	7	10	3	12	4	2	10	4	3	13	6	10	4	9
"NAP029503.1"	4	2	8	3	3	13	7	10	3	3	4	5	10	4	3	9	7	5	4	7
"NAP029896.1"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NAP030542.1"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NAP030614.1"	4	2	12	4	3	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"NAP030809.1"	4	2	12	4	6	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"NAP030846.1"	4	2	12	4	6	13	7	10	3	12	4	3	6	4	3	13	6	4	4	12
"NAP030857.1"	8	6	5	11	13	11	3	8	6	4	13	13	9	10	9	1	9	12	11	6
"NAP030988.1"	1	12	8	5	12	6	4	5	1	2	7	10	11	1	7	7	3	11	10	3
"NAP031332.1"	2	7	6	6	4	1	10	6	12	5	5	9	12	12	4	10	4	2	7	11
"NAP031654.1"	12	13	2	3	11	10	2	1	8	9	10	5	10	9	3	9	7	5	13	13
"NAP032490.1"	6	8	12	9	1	7	1	9	11	13	1	3	6	2	12	3	6	4	8	1
"NAP032847.1"	13	13	2	1	2	10	2	13	8	8	2	11	2	9	8	5	2	1	13	13
"NAP032866.1"	8	6	5	11	13	9	3	7	4	6	12	1	5	10	13	1	8	7	11	9
"NAP033010.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP035135.1"	13	4	9	1	2	3	8	13	8	8	2	11	2	5	8	5	2	1	6	5
"NAP035242.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	9	12	5	6
"NAP035629.1"	2	7	6	6	4	1	10	6	12	5	3	9	12	12	4	10	4	2	7	11
"NAP036887.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP037294.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	6	9	12	5	6
"NAP037408.1"	8	6	5	11	13	9	3	7	4	6	12	2	5	10	13	1	8	7	11	9
"NAP037463.1"	10	5	13	3	3	8	5	2	5	3	9	5	1	8	1	2	12	13	12	7
"NAP037824.1"	8	6	8	4	13	9	3	7	6	6	12	10	10	10	5	1	7	10	11	9
"NAP038043.1"	2	7	6	4	4	1	5	6	6	5	5	9	12	8	4	10	4	10	7	11
"NAP038609.1"	2	7	6	6	4	1	10	6	12	5	5	9	12	12	4	10	4	2	7	11
"NAP039455.1"	4	8	5	4	6	9	3	7	6	12	12	2	6	10	5	13	6	10	8	9
"NAP040394.1"	13	10	1	1	2	3	11	13	9	4	2	11	2	11	9	5	2	12	5	5
"NAP040551.1"	6	8	12	9	3	13	7	10	11	3	1	3	6	4	12	13	6	4	4	12
"NAP040555.1"	13	13	2	1	2	3	2	13	8	8	2	11	2	9	7	5	2	5	5	5
"NAP041383.1"	11	1	4	7	8	12	13	4	10	1	8	12	8	6	11	12	1	8	2	4
"NAP042147.1"	4	2	8	4	6	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"NAP042820.1"	1	13	2	5	12	6	2	5	1	2	7	4	11	1	7	7	3	11	13	3
"NAP043344.1"	8	6	5	11	13	9	3	7	4	6	12	2	5	10	5	1	8	7	11	9
"NAP043477.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	9	12	5	6
"NAP044523.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	6	9	12	5	6
"NAP045186.1"	4	2	8	4	6	13	7	10	6	12	4	10	12	4	1	13	6	10	4	12
"NAP045477.1"	2	7	6	4	4	1	10	6	12	5	5	9	10	4	4	9	7	5	7	11
"NAP045499.1"	9	6	1	13	10	11	3	8	9	4	13	13	9	11	9	1	9	12	11	6
"NAP045863.1"	8	6	5	11	13	9	3	7	4	6	12	2	5	10	13	1	8	7	11	9
"NAP046039.1"	12	2	11	12	5	2	12	1	4	9	3	1	4	3	13	9	7	9	3	8
"NAP046242.1"	12	11	3	6	11	10	10	1	13	9	10	7	12	12	6	4	10	3	9	11
"NAP046244.1"	3	6	5	11	13	9	5	7	6	7	12	2	4	8	5	1	12	9	11	8
"NAP046356.1"	5	11	9	10	9	4	9	3	13	10	11	8	13	13	6	4	10	3	9	10
"NAP048198.1"	12	11	3	2	11	4	9	3	13	9	10	8	13	13	6	4	10	3	9	10
"NAP048817.1"	13	10	4	1	2	3	11	13	10	8	2	11	2	11	8	5	2	1	5	5
"NAP048841.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP049315.1"	8	9	5	11	13	8	3	7	6	6	12	2	3	8	5	2	12	7	12	9
"NAP049544.1"	13	10	1	1	2	3	11	13	8	8	2	11	2	11	8	5	2	1	5	5
"NAP049824.1"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	12	7	11	9
"NAP050049.1"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	8	7	11	9
"NAP050653.1"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NAP050965.1"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	8	7	11	9
"NAP051522.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP052266.1"	12	2	3	2	11	10	7	1	3	9	10	7	10	13	3	9	7	5	13	13
"NAP052385.1"	5	7	9	6	4	4	10	6	12	10	11	8	12	12	4	10	3	2	9	11
"NAP052751.1"	4	2	12	4	6	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"NAP053264.1"	10	2	13	3	3	13	7	2	3	3	4	5	10	4	3	9	7	5	4	7
"NAP053909.1"	2	13	8	6	4	8	3	2	6	5	12	5	3	8	1	2	12	5	12	7
"NAP054413.1"	4	2	8	4	5	2	12	7	6	7	4	10	10	3	5	9	7	10	3	9
"NAP054603.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP055464.1"	1	11	11	12	5	2	12	11	13	2	3	1	11	1	7	6	3	3	3	8
"NAP056322.1"	4	9	8	4	4	8	5	2	6	5	9	10	3	8	1	2	12	10	12	7
"NAP056404.1"	5	4	9	10	9	4	8	3	8	10	11	8	7	5	2	8	2	1	6	10
"NAP056547.1"	13	13	2	1	2	3	10	13	8	8	2	11	2	9	8	5	2	1	9	5
"NAP056724.1"	10	13	8	3	3	8	7	2	3	7	9	5	10	8	3	9	7	5	12	7
"NAP056816.1"	2	7	8	6	4	1	10	6	6	5	5	9	12	12	1	10	4	2	7	11
"NAP057024.1"	3	3	11	12	5	11	12	11	4	7	3	1	4	3	13	6	9	9	3	6
"NAP057026.1"	12	13	2	1	11	10	2	1	8	9	10	7	13	9	6	9	7	3	13	13
"NAP057029.1"	2	7	6	6	4	1	5	6	12	5	5	9	3	12	4	10	4	2	7	11
"NAP057037.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP057049.1"	8	6	5	11	13	9	3	7	6	6	12	2	3	10	5	1	12	10	11	9
"NAP057065.1"	4	6	8	4	3	8	3	2	6	6	9	10	10	4	5	2	12	10	12	7
"NAP057112.1"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	12	7	11	9
"NAP057148.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP057251.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP057282.1"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	8	10	11	9
"NAP057397.1"	8	5	7	3	7	8	5	7	6	11	6	5	3	8	10	2	12	5	12	2
"NAP057461.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP057600.1"	3	6	5	11	13	9	12	7	4	6	12	2	5	3	13	1	8	7	11	9
"NAP058254.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	9	12	5	6
"NAP058291.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	9	12	5	6
"NAP058373.1"	8	6	8	11	13	10	3	7	6	6	12	1	10	10	3	9	7	10	11	9
"NAP058594.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP059351.1"	3	3	11	11	13	9	12	11	4	7	3	2	4	3	13	1	5	9	3	8
"NAP060056.1"	4	9	8	4	13	9	3	7	6	6	12	10	3	8	5	1	12	10	10	9
"NAP061005.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP061234.1"	4	2	13	3	3	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"NAP061489.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP061805.1"	7	5	7	8	7	5	5	12	2	11	6	6	3	8	10	2	12	13	1	2
"NAP061954.1"	13	3	4	1	2	3	2	13	10	8	2	11	2	6	8	5	5	1	5	5
"NAP062061.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP066348.1"	10	9	13	3	3	8	5	2	2	11	9	5	3	8	1	2	12	5	12	7
"NAP067064.1"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	13	1	8	7	11	9
"NAP067089.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP067097.1"	8	6	5	11	13	9	3	7	6	6	12	2	10	10	5	1	8	7	11	9
"NAP067254.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	3	9	7	9	3	8
"NAP069079.1"	4	13	8	3	3	13	7	2	3	3	4	5	10	4	3	9	7	5	4	7
"NAP070880.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	6	9	12	11	6
"NAP070973.1"	4	2	12	4	6	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"NAP071310.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP071342.1"	8	6	5	11	13	11	3	7	6	6	12	2	5	10	9	1	8	7	11	6
"NAP071456.1"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	8	7	11	9
"NAP071486.1"	4	2	8	4	3	13	7	10	6	2	4	10	10	4	3	9	7	10	10	3
"NAP071826.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP093077.001"	6	2	12	9	6	13	7	10	3	12	4	3	6	4	12	13	6	4	4	12
"NAP093966.001"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	7	9	12	10	6
"NAP093999.001"	4	2	12	4	6	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"NAP094453.001"	11	1	4	7	8	12	13	4	10	1	8	12	8	6	11	12	1	8	2	4
"NAP100137.001"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	1	9	12	11	6
"NAP101564.1"	7	8	13	8	7	5	1	12	2	11	6	6	1	2	10	11	11	4	1	2
"NAP101637.1"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	10	3	13	13
"NAP101659.1"	10	2	8	3	3	13	7	10	3	12	4	5	10	4	3	9	7	5	4	12
"NAP101960.1"	9	9	1	13	10	11	11	8	9	4	13	13	3	8	9	2	9	12	12	6
"NAP102091.1"	8	6	10	11	13	11	3	7	6	6	12	2	9	3	13	1	9	11	11	6
"NAP102119.1"	10	8	12	9	3	13	7	9	3	12	4	3	6	4	12	3	6	4	8	1
"NAP102400.1"	7	5	7	8	7	8	5	2	2	11	6	6	3	8	1	2	12	13	12	2
"NAP102462.1"	10	5	13	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NAP103111.1"	13	13	2	1	2	10	2	13	8	8	2	11	2	9	8	8	2	1	13	13
"NAP103878.1"	4	2	12	4	6	13	7	10	3	12	4	3	10	4	3	13	6	10	4	12
"NAP105867.1"	4	2	13	3	3	13	7	10	3	12	4	5	10	4	3	9	7	5	4	12
"NAP106553.1"	4	6	5	4	13	9	3	7	6	6	12	2	10	10	5	1	8	7	11	9
"NAP106668.1"	12	13	2	2	11	10	2	1	13	9	10	7	13	9	6	9	7	3	13	13
"NAP106922.1"	5	10	1	12	9	4	11	3	7	10	3	8	9	11	9	8	3	12	9	6
"NAP107388.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP107779.1"	10	13	2	3	3	8	2	2	5	3	9	5	10	9	3	9	7	5	12	7
"NAP108202.1"	10	2	13	3	3	13	7	2	3	3	4	5	10	4	3	3	6	5	4	12
"NAP108362.1"	1	13	2	1	12	10	2	5	8	2	7	4	11	9	7	7	2	11	13	3
"NAP108417.1"	9	10	1	13	10	3	11	8	9	4	13	13	2	11	9	5	9	12	5	5
"NAP108437.1"	4	8	12	4	6	13	7	10	11	12	4	10	6	2	12	13	6	10	4	12
"NAP108451.1"	13	1	4	1	2	3	13	13	10	8	2	11	2	6	8	12	1	1	2	5
"NAP108459.1"	2	7	6	6	4	1	5	6	12	5	5	9	3	8	4	10	4	2	7	11
"NAP108516.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP108526.1"	9	6	5	11	10	11	3	8	9	4	13	13	9	10	9	1	9	12	11	6
"NAP108602.1"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	8	7	11	9
"NAP108679.1"	8	6	5	11	13	9	3	7	4	6	12	2	5	10	13	1	8	7	11	9
"NAP108708.1"	8	6	5	11	13	11	3	7	6	6	12	13	5	10	9	1	8	7	11	6
"NAP108723.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP112302.1"	8	6	5	11	13	9	3	7	6	6	12	2	3	8	5	1	12	7	11	9
"NAP113215.1"	8	6	5	11	13	11	3	7	9	6	12	13	9	10	9	1	9	7	11	6
"NAP113293.1"	6	8	12	9	1	7	1	9	11	12	1	3	6	2	12	3	6	4	8	1
"NAP114978.1"	4	2	12	4	3	13	7	10	3	12	4	3	10	4	3	13	6	4	4	12
"NAP115274.1"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NAP115296.1"	4	2	8	4	3	13	7	10	6	2	4	10	10	4	3	9	7	10	10	3
"NAP115318.1"	4	2	13	4	3	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"NAP115402.1"	4	2	8	3	3	13	7	7	3	12	4	5	10	4	3	9	7	10	4	9
"NAP122697.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP122972.1.1"	3	3	11	12	5	9	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NAP123216.1"	4	2	3	4	11	10	7	1	3	9	4	10	10	4	3	9	7	10	9	13
"NAP123300.1"	12	3	11	12	5	2	12	1	13	9	10	1	4	13	3	9	7	9	3	8
"NAP123493.1"	1	12	10	5	12	4	4	5	1	2	7	4	11	1	7	7	3	11	6	3
"NM_001001177"	2	7	6	6	4	1	5	6	12	5	5	9	12	12	4	10	4	5	7	11
"NM_001001179"	13	1	4	1	2	3	2	13	8	8	2	11	2	6	8	5	2	1	5	5
"NM_001001321.1"	6	8	12	9	1	7	1	9	11	13	1	3	6	2	12	3	6	4	8	1
"NM_001001326.1"	1	12	10	5	12	6	4	5	1	2	7	4	11	1	7	7	3	11	10	3
"NM_001001796"	8	6	5	11	13	9	3	7	4	6	12	2	5	10	13	1	8	7	11	9
"NM_001001884"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	10	3	13	13
"NM_001001892.1"	7	5	7	8	7	5	5	12	2	11	6	6	1	8	10	11	12	13	1	2
"NM_001001892.10"	7	5	7	8	7	5	5	12	2	11	6	6	1	8	10	11	12	13	1	2
"NM_001001892.9"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_001001983"	5	4	9	10	9	4	8	13	7	10	11	11	7	5	8	8	2	1	6	10
"NM_001001983.1"	5	13	9	1	12	4	8	5	8	2	7	8	7	1	6	8	2	1	9	10
"NM_001002004.2"	1	12	10	5	12	6	4	5	1	2	7	4	11	1	7	7	3	11	10	3
"NM_001002268.1"	5	4	9	10	9	4	8	13	7	10	11	8	7	5	2	8	2	6	6	10
"NM_001002764.1"	6	2	12	9	1	13	7	10	3	12	4	3	6	4	12	13	6	4	4	12
