"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NM_011285"	13	12	2	6	4	1	1	8	9	13	6	17	15	5	6	11	15	4	7	8
"NM_011294"	11	12	10	17	8	15	14	8	16	14	13	1	17	14	17	4	15	4	17	12
"NM_011296"	18	3	11	10	16	11	5	2	1	11	11	5	14	3	14	14	6	12	10	13
"NM_011308"	9	6	7	9	2	14	13	5	12	12	3	8	3	16	3	16	13	6	12	18
"NM_011315"	14	7	4	12	17	8	11	4	15	4	8	4	2	10	11	13	8	16	8	1
"NM_011317.2"	14	8	4	12	17	4	11	1	8	10	7	4	1	10	13	13	1	9	1	4
"NM_011330"	14	7	16	16	17	8	17	4	15	4	8	4	2	10	11	3	8	16	8	1
"NM_011333.5"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_011333.7"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_011337"	14	7	16	16	15	8	17	4	15	4	8	3	2	10	11	3	8	16	8	1
"NM_011340.1"	8	11	11	13	9	10	7	12	4	3	17	5	8	12	14	14	3	12	6	16
"NM_011342"	6	5	4	5	3	4	11	1	3	10	7	2	16	10	16	13	1	2	16	4
"NM_011345"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_011358.2"	4	8	13	15	18	4	18	9	1	5	11	11	1	11	7	15	4	9	10	14
"NM_011363"	8	14	11	8	14	10	10	12	4	15	17	5	12	15	14	14	3	11	5	16
"NM_011365.1"	6	3	7	18	3	15	13	5	1	5	11	2	14	5	3	5	5	13	12	14
"NM_011369"	1	18	1	7	7	7	16	17	6	16	10	14	6	1	1	2	17	15	3	2
"NM_011375"	5	17	9	5	11	4	9	2	7	17	14	10	16	18	18	10	12	10	13	15
"NM_011376"	6	8	14	11	18	16	18	15	18	1	18	6	18	10	2	18	1	9	16	3
"NM_011401"	4	15	13	15	18	17	6	9	1	6	15	16	11	11	7	15	4	9	2	5
"NM_011406"	8	11	11	13	9	10	7	12	4	3	17	5	8	12	4	14	3	12	6	9
"NM_011426"	15	16	17	7	7	6	15	18	11	7	10	14	6	6	5	8	17	1	3	2
"NM_011430"	17	4	1	1	6	7	6	17	10	6	15	18	11	8	1	2	7	15	2	7
"NM_011441"	18	3	6	13	16	10	5	5	4	5	4	16	14	13	14	14	13	3	10	14
"NM_011448"	15	8	14	1	18	16	15	15	18	6	18	18	1	6	2	18	18	15	1	5
"NM_011448.11"	15	8	14	1	18	16	15	15	18	6	18	18	1	6	2	18	18	9	1	5
"NM_011448.5"	3	1	12	3	12	4	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NM_011448.9"	15	8	14	1	18	16	15	15	18	6	18	18	1	6	2	18	18	15	1	5
"NM_011461"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_011468"	17	18	1	1	6	7	6	17	6	16	2	18	10	8	1	2	18	15	2	7
"NM_011479.2"	4	3	13	17	16	15	5	9	1	5	11	16	14	11	7	4	5	9	10	14
"NM_011482"	16	17	8	18	11	1	9	13	2	9	12	13	9	9	10	7	6	6	14	15
"NM_011484.2"	6	8	14	11	18	16	18	9	1	1	11	6	1	11	7	18	4	9	1	14
"NM_011488"	4	15	13	15	6	17	7	16	1	5	15	16	11	11	7	15	4	3	2	14
"NM_011489"	6	8	14	11	18	16	18	15	18	6	18	6	1	6	2	18	18	9	1	5
"NM_011497"	1	18	1	7	7	7	16	17	6	16	10	18	6	1	1	2	17	15	3	2
"NM_011505.1"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_011509"	5	13	1	10	6	4	6	2	10	11	15	10	11	3	1	15	12	15	2	13
"NM_011513"	11	2	10	18	14	1	14	6	16	14	13	1	12	5	17	4	6	7	17	12
"NM_011522"	12	10	18	4	13	5	3	7	17	8	1	15	7	7	15	1	9	5	4	11
"NM_011539"	17	18	1	1	6	7	6	17	18	6	18	18	11	6	1	2	18	15	2	5
"NM_011540"	18	11	6	13	9	10	13	5	4	3	4	8	3	13	3	14	13	12	6	10
"NM_011544"	16	2	8	5	11	13	9	13	2	9	12	13	16	9	10	5	14	13	14	15
"NM_011545"	8	14	6	8	14	12	10	12	4	3	9	17	12	15	14	14	13	11	5	16
"NM_011563"	5	13	9	10	10	11	8	2	7	11	14	10	13	3	18	10	6	10	13	13
"NM_011573.1"	8	13	11	14	1	11	8	2	7	11	17	5	13	3	18	14	6	10	13	15
"NM_011574.1"	6	8	14	11	18	16	18	15	18	6	18	6	1	6	2	18	1	9	1	5
"NM_011576.1"	17	18	1	1	6	7	15	15	18	6	18	18	18	6	1	2	18	15	2	5
"NM_011580.1"	6	8	14	1	18	16	15	15	18	6	18	4	1	6	2	18	18	9	1	5
"NM_011602"	4	3	13	15	16	11	5	9	1	5	11	16	14	11	7	15	4	9	10	14
"NM_011602.2"	8	11	11	13	9	10	7	16	4	3	17	5	8	12	4	14	3	12	6	9
"NM_011611"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_011611.1"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	1	1
"NM_011611.2"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	1	1
"NM_011611.9"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	1	1
"NM_011613.1"	17	18	1	1	6	7	15	17	18	6	18	18	6	6	1	2	18	15	2	5
"NM_011622.1"	6	8	14	11	18	16	18	15	18	6	18	6	18	6	2	18	4	9	1	5
"NM_011630"	8	3	11	10	16	11	13	12	4	11	17	5	14	3	14	14	13	12	10	13
"NM_011636.2"	6	8	14	11	18	16	18	15	1	1	18	6	1	11	2	18	4	9	1	5
"NM_011638"	13	12	2	6	4	3	14	8	9	14	6	7	15	2	17	11	15	4	17	12
"NM_011638.4"	13	12	2	6	8	3	14	8	9	14	6	7	17	2	17	11	15	4	17	12
"NM_011638.8"	13	12	2	6	8	3	14	8	9	14	6	7	17	2	17	11	15	4	17	12
"NM_011639"	4	3	13	15	16	17	5	9	1	5	11	16	14	11	7	15	4	3	10	14
"NM_011643"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NM_011658"	17	8	1	1	6	7	15	15	18	6	18	18	10	6	2	2	18	15	1	5
"NM_011661.2"	5	3	9	18	10	14	13	5	7	18	11	9	3	18	3	12	13	6	12	10
"NM_011662"	14	7	4	12	17	8	11	4	18	4	8	4	18	10	11	13	1	2	16	4
"NM_011668"	9	9	7	9	2	14	2	14	12	12	3	8	5	16	12	16	2	18	9	18
"NM_011668.1"	18	2	6	18	1	1	13	5	12	14	13	1	3	5	3	4	6	6	12	10
"NM_011670"	6	8	14	11	18	16	18	15	18	6	18	6	1	11	2	18	4	9	1	5
"NM_011672.1"	14	5	4	12	17	16	11	1	3	10	7	4	16	10	13	13	1	2	16	4
"NM_011675"	8	11	11	13	9	10	7	12	4	3	17	5	8	12	14	14	3	12	6	16
"NM_011692"	14	5	4	12	17	4	11	1	3	10	7	4	16	10	13	13	1	2	16	4
"NM_011699"	6	8	14	11	18	16	15	15	18	6	18	4	18	6	2	18	1	1	1	4
"NM_011700"	17	8	1	1	6	7	15	15	18	6	18	18	18	6	1	2	18	15	2	5
"NM_011704"	11	3	10	18	8	15	14	5	16	14	11	1	17	5	17	4	5	13	12	12
"NM_011706"	6	5	4	12	17	16	11	1	3	10	7	4	16	8	13	13	1	2	16	4
"NM_011708"	8	11	11	8	9	10	7	12	4	3	17	5	12	12	14	14	3	12	6	16
"NM_011714"	5	13	9	14	10	2	8	2	7	17	14	10	13	18	18	10	12	10	13	6
"NM_011721.1"	12	10	18	4	11	5	3	7	2	8	1	12	7	7	15	1	9	5	4	15
"NM_011741.1"	6	8	14	16	18	16	18	15	18	6	18	6	1	6	2	18	18	9	1	5
"NM_011749.1"	18	6	7	18	2	14	13	5	12	12	4	8	3	16	3	16	13	6	12	10
"NM_011751"	6	8	14	15	18	4	18	9	1	6	11	6	1	11	7	15	4	9	1	4
"NM_011772"	12	10	18	4	13	4	3	7	17	8	1	12	1	7	15	1	9	9	4	11
"NM_011777"	17	15	13	15	6	17	6	9	10	6	15	16	11	11	7	15	4	9	2	5
"NM_011778"	6	8	14	15	18	16	18	15	1	6	11	6	1	11	7	15	4	9	1	5
"NM_011783"	18	2	6	18	14	1	13	5	16	14	4	1	3	5	3	4	13	6	12	10
"NM_011791.1"	6	8	1	15	6	7	6	15	10	6	15	18	11	11	7	15	4	9	2	5
"NM_011794.1"	18	6	7	3	2	14	13	5	12	12	4	8	3	13	9	9	13	6	18	17
"NM_011800.1"	18	17	6	18	11	1	13	5	2	9	4	13	9	5	3	7	6	6	12	10
"NM_011803.1"	6	8	14	15	18	4	18	15	18	6	18	6	1	11	2	18	4	9	1	5
"NM_011806.1"	4	3	13	17	16	15	5	3	1	5	11	16	14	5	14	4	5	11	10	14
"NM_011810"	14	8	1	12	17	7	11	15	18	6	18	4	18	6	1	13	17	15	1	4
"NM_011823"	7	14	3	8	14	1	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_011824"	17	18	1	1	7	7	15	17	6	6	10	18	6	6	1	2	18	15	3	5
"NM_011828"	13	2	10	6	4	3	14	8	9	13	6	7	15	14	6	11	15	4	17	8
"NM_011830"	4	15	13	15	6	17	6	9	10	6	15	16	11	11	7	15	4	3	2	9
"NM_011841"	6	5	7	2	3	9	2	10	8	10	7	2	16	8	16	16	2	18	9	18
"NM_011844"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_011846"	4	15	13	15	6	17	6	9	10	6	15	16	11	11	7	15	4	9	2	5
"NM_011848"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_011854"	10	7	16	16	15	8	17	4	15	4	8	3	2	10	11	3	8	16	8	1
"NM_011865"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NM_011868"	18	3	6	18	16	11	5	5	1	5	11	8	14	5	3	4	5	6	18	14
"NM_011878"	17	8	14	1	18	16	15	15	18	6	18	18	1	6	2	18	18	15	1	5
"NM_011884"	11	2	10	17	8	15	14	5	16	14	13	1	17	5	17	4	5	13	17	12
"NM_011884.1"	15	16	14	12	17	16	15	15	18	7	18	4	18	6	5	8	1	1	16	4
"NM_011895"	18	3	6	13	9	10	5	12	4	3	4	5	3	5	14	14	13	11	18	10
"NM_011905.1"	14	7	4	16	17	8	11	4	15	4	7	3	2	10	11	3	1	2	16	1
"NM_011907"	3	1	12	3	12	18	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NM_011908"	4	3	13	15	16	17	5	12	4	5	17	16	14	12	7	14	3	12	10	14
"NM_011921"	13	12	2	6	4	3	1	8	9	13	6	7	15	14	6	11	15	4	7	8
"NM_011946.1"	15	16	17	1	7	6	15	18	18	6	18	18	18	6	5	8	17	1	3	5
"NM_011949.10"	11	2	10	18	8	1	14	5	16	14	13	1	17	5	3	4	6	13	17	12
"NM_011949.3"	11	2	10	18	8	15	14	5	16	14	13	1	17	2	17	4	15	13	17	12
"NM_011949.9"	11	2	10	18	8	1	14	5	16	14	13	1	17	5	3	4	6	13	17	12
"NM_011951.4"	8	11	6	13	9	10	7	12	4	3	4	5	12	13	14	14	13	12	6	10
"NM_011952.3"	8	14	11	8	14	12	10	12	14	15	17	5	12	15	14	14	3	7	5	16
"NM_011952.9"	8	14	3	8	14	12	10	12	14	15	17	5	12	15	14	14	16	7	5	16
"NM_011958.1"	14	5	18	4	13	4	3	7	17	10	2	12	16	10	13	13	1	2	9	11
"NM_011966"	14	7	4	12	17	8	11	4	15	10	8	4	18	10	11	13	1	2	8	4
"NM_011966.1"	14	7	16	12	17	8	11	4	18	4	8	4	18	17	11	3	8	16	8	4
"NM_011973.1"	13	14	3	18	14	1	10	6	14	14	9	17	12	5	14	17	13	7	5	10
"NM_011975"	7	14	3	18	1	1	10	5	14	15	9	17	12	5	8	17	6	7	5	16
"NM_011978"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_011979"	6	3	10	17	3	15	13	5	1	14	11	1	14	5	13	5	5	13	10	14
"NM_011983"	8	11	6	13	9	1	13	12	4	3	4	5	12	12	14	14	13	6	5	10
"NM_011984"	8	11	11	13	9	10	7	12	4	3	17	5	8	12	4	14	3	12	6	9
"NM_011987"	6	6	7	10	2	14	2	2	12	12	11	8	11	13	16	10	7	10	12	18
"NM_012001"	16	5	8	5	3	13	9	13	3	9	12	13	16	9	10	5	14	2	14	15
"NM_012003"	18	6	6	18	1	1	13	5	12	9	4	13	3	5	3	5	6	6	18	10
"NM_012006"	11	2	10	18	8	15	14	5	16	14	13	1	17	5	17	4	5	13	17	12
"NM_012014"	3	1	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NM_012015"	14	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_012018.2"	14	5	4	11	3	9	11	1	3	10	7	2	16	10	13	13	1	2	16	3
"NM_012019.1"	16	17	8	5	11	13	9	13	2	9	12	13	16	9	10	7	14	17	14	15
"NM_012023"	14	7	4	12	17	8	11	4	15	10	7	4	18	10	11	13	1	2	8	4
"NM_012037"	7	14	3	8	14	12	10	6	14	11	9	17	12	3	8	17	16	7	5	13
"NM_012042.2"	4	3	10	17	16	11	5	3	1	5	11	11	14	3	7	4	5	11	10	14
"NM_012043"	17	8	1	1	18	7	15	15	18	6	18	18	1	6	2	2	18	15	1	5
"NM_012058.1"	6	8	14	12	18	16	15	15	18	6	18	4	18	6	2	13	1	15	1	4
"NM_012061"	6	8	14	12	18	4	18	15	1	10	2	4	1	10	13	13	1	9	1	4
"NM_013456"	18	6	13	10	9	14	7	16	10	11	15	8	11	13	4	9	11	3	18	13
"NM_013463"	14	16	16	12	17	6	16	18	11	4	8	4	6	1	5	8	17	1	3	4
"NM_013464.4"	7	14	3	18	1	1	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_013464.5"	7	14	3	18	1	1	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_013475"	6	8	14	11	18	16	18	15	18	6	18	6	18	6	2	18	18	9	1	5
"NM_013482"	17	8	1	1	18	4	6	15	18	6	18	18	1	6	1	2	18	15	1	5
"NM_013486"	18	13	9	10	10	2	13	2	12	11	4	8	11	13	18	10	11	6	13	13
"NM_013488.8"	3	10	18	4	13	4	3	7	17	8	2	12	4	7	15	1	9	5	4	11
"NM_013494.1"	8	11	11	13	9	10	7	12	4	3	17	5	12	12	14	14	3	12	5	16
"NM_013495"	6	8	14	11	18	16	18	1	1	1	11	6	10	11	13	18	4	9	1	14
"NM_013495.9"	6	3	13	15	18	16	18	9	1	5	11	16	14	11	7	15	4	9	10	14
"NM_013498.2"	14	5	4	12	17	16	11	1	3	10	7	4	16	10	13	13	1	2	16	3
"NM_013500"	18	6	6	2	5	14	12	5	12	18	4	8	3	13	3	9	11	6	18	10
"NM_013501"	8	14	6	8	1	1	10	12	14	3	4	5	12	15	14	14	6	7	5	16
"NM_013513.1"	18	3	6	18	9	1	13	5	12	3	4	8	3	13	3	9	13	6	18	10
"NM_013516"	3	10	12	3	12	18	4	11	13	8	1	15	7	4	9	6	10	8	15	17
"NM_013518"	10	8	14	16	18	16	17	15	18	4	18	3	1	10	2	18	8	9	1	1
"NM_013520"	8	11	11	13	9	10	7	12	4	3	17	5	8	12	4	14	3	12	6	9
"NM_013520.1"	18	2	6	18	1	1	13	5	16	14	4	1	3	5	3	4	13	6	12	10
"NM_013529"	15	8	14	16	15	16	15	15	18	4	18	3	1	6	2	18	8	16	1	1
"NM_013531.1"	14	7	16	16	15	8	17	1	15	4	8	3	2	10	13	3	1	16	16	1
"NM_013535"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_013539"	6	5	4	11	3	16	11	10	3	10	16	6	16	10	13	5	1	2	16	3
"NM_013542"	10	16	17	7	7	6	16	18	11	7	8	14	6	1	5	8	17	1	3	2
"NM_013546"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_013551"	6	13	1	10	6	4	6	15	10	6	15	10	11	8	1	2	7	15	2	4
"NM_013551.3"	6	13	1	10	6	4	6	9	10	11	11	10	11	8	7	15	4	9	2	13
"NM_013551.7"	6	13	1	10	6	4	6	9	10	11	11	10	11	8	7	15	4	9	2	13
"NM_013551.8"	6	13	9	10	6	4	8	10	10	17	11	10	11	8	16	10	4	10	2	13
"NM_013556.1"	18	6	7	10	2	14	13	5	12	12	4	8	3	13	3	9	11	6	18	13
"NM_013556.4"	18	6	7	10	2	14	13	5	12	12	4	8	3	13	3	9	11	6	18	13
"NM_013556.5"	18	6	7	10	2	14	13	11	12	12	5	8	3	13	3	9	13	6	18	13
"NM_013556.9"	18	6	7	10	2	14	13	5	12	12	4	8	3	13	3	9	11	6	18	13
"NM_013557.1"	6	8	14	15	18	16	18	15	1	6	18	6	1	11	2	15	4	9	1	5
"NM_013569"	8	11	11	13	9	10	7	12	4	3	17	5	8	12	14	14	3	12	6	16
"NM_013587"	11	3	10	17	16	15	5	3	16	11	13	1	14	5	17	4	5	11	17	14
"NM_013599.1"	6	8	14	1	18	16	18	15	18	6	18	6	1	6	2	18	18	9	1	5
"NM_013599.2"	6	8	14	11	18	16	18	15	18	6	18	6	1	6	2	18	18	9	1	5
"NM_013599.4"	6	8	14	11	18	16	18	15	18	6	18	6	1	11	2	18	4	9	1	5
"NM_013601.2"	2	8	5	11	5	16	18	15	18	18	18	6	10	8	2	2	7	15	11	5
"NM_013610"	15	16	17	1	7	6	15	18	18	6	10	18	6	6	5	2	18	15	3	5
"NM_013612"	15	16	17	7	7	6	16	18	11	7	10	14	6	1	5	8	17	1	3	2
"NM_013627.7"	6	8	14	11	18	16	18	1	3	1	18	6	10	10	13	18	1	9	16	3
"NM_013629"	7	14	3	8	1	1	10	6	14	15	9	17	12	15	14	17	6	7	5	16
"NM_013632.2"	10	7	14	16	15	16	17	4	15	4	8	3	2	17	11	3	8	16	16	1
"NM_013637.2"	10	7	14	16	15	16	17	1	15	4	8	4	18	10	13	3	1	16	16	1
"NM_013649"	18	6	6	13	9	10	13	5	4	3	4	8	3	13	14	14	13	3	6	10
"NM_013649.1"	18	6	6	18	1	1	13	5	12	12	4	8	3	13	3	9	13	6	12	10
"NM_013654"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_013660.1"	14	7	16	12	17	8	11	4	15	4	8	4	2	17	11	13	8	16	8	4
"NM_013662"	15	16	17	1	7	6	15	18	11	7	10	14	6	6	5	8	17	1	3	2
"NM_013669"	18	2	6	18	9	1	13	5	4	3	4	17	3	5	3	14	13	6	12	10
"NM_013671"	14	7	14	16	17	16	18	1	15	4	7	4	2	10	13	18	1	2	16	1
"NM_013675.1"	8	11	11	13	9	10	7	12	4	3	17	5	8	12	14	14	3	12	6	10
"NM_013685"	6	8	14	1	18	16	18	15	18	6	18	6	18	6	2	18	18	9	1	5
"NM_013687"	13	12	2	6	4	3	1	8	9	13	6	7	15	14	6	11	15	4	7	8
"NM_013691"	13	12	2	6	4	3	1	8	9	13	6	7	15	14	6	11	15	4	7	8
"NM_013703.1"	7	12	2	6	4	12	1	6	9	13	9	17	15	14	8	17	16	7	7	8
"NM_013723.1"	4	15	13	15	6	17	7	9	1	11	11	16	11	11	7	15	4	3	10	14
"NM_013733"	17	18	1	1	6	7	6	17	6	16	10	18	11	6	1	2	18	15	2	5
"NM_013736"	15	16	14	7	7	6	15	15	18	7	18	4	18	6	5	8	17	1	1	4
"NM_013747"	6	5	5	11	3	16	12	1	3	1	16	6	16	10	13	5	1	14	16	3
"NM_013751.2"	4	11	13	15	9	17	7	16	4	3	4	16	8	13	4	15	11	3	6	9
"NM_013754"	10	16	17	7	7	6	16	18	11	7	8	14	6	1	5	8	17	1	3	2
"NM_013755"	18	6	6	18	9	1	13	5	12	3	4	8	3	13	3	9	13	6	12	10
"NM_013758.1"	18	6	6	18	9	14	13	5	12	12	4	8	3	13	3	9	13	6	12	10
"NM_013760.1"	11	3	10	17	8	15	14	3	16	14	13	1	17	2	17	4	5	13	17	12
"NM_013761"	17	18	1	1	6	7	6	17	18	6	2	18	10	6	1	2	18	15	2	5
"NM_013761.2"	4	3	13	17	16	11	5	3	1	11	11	16	14	3	14	14	5	11	10	14
"NM_013769"	13	12	2	6	8	3	1	8	9	13	6	7	17	2	6	11	15	4	7	8
"NM_013781"	4	3	13	15	16	17	5	9	1	5	11	16	14	11	7	15	4	9	10	14
"NM_013784"	15	8	14	1	18	16	15	15	18	6	18	14	18	6	2	18	17	1	1	5
"NM_013791.1"	9	6	7	18	2	14	13	5	12	12	3	8	3	16	3	16	13	6	12	18
"NM_013792"	4	15	13	10	6	17	7	16	10	11	15	11	11	4	4	15	3	12	2	9
"NM_013835.1"	7	14	3	18	1	1	10	5	14	15	9	17	12	5	8	17	16	7	5	16
"NM_013835.2"	18	6	6	18	1	1	13	5	12	3	4	8	3	13	3	14	13	6	18	10
"NM_013842"	6	8	14	11	18	16	18	1	1	1	11	6	14	10	13	18	4	9	16	3
"NM_013846"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NM_013848"	6	8	14	15	18	16	18	9	1	1	11	6	1	11	7	18	4	9	1	14
"NM_013860"	16	13	8	5	11	13	8	2	2	9	12	10	9	18	10	7	12	10	14	15
"NM_013865.1"	11	3	10	17	16	11	5	3	16	11	11	1	14	3	14	4	5	11	10	14
"NM_013871"	13	12	10	6	14	15	14	8	16	14	13	1	15	5	17	4	15	4	17	12
"NM_013878"	7	2	10	18	1	1	14	6	16	14	13	17	17	5	17	17	6	7	17	12
"NM_013880"	15	16	17	7	7	6	16	18	11	7	8	14	6	1	5	8	17	1	3	2
"NM_013885"	10	8	14	16	15	16	17	15	18	4	18	3	2	17	2	18	8	16	1	1
"NM_013890.1"	4	3	13	15	16	11	5	9	1	5	11	16	14	11	7	15	4	9	10	14
"NM_013895.1"	18	11	6	10	9	1	13	5	4	11	17	5	12	3	3	14	6	12	5	13
"NM_013906"	8	3	6	18	9	1	13	5	4	3	4	1	3	5	3	14	13	11	12	10
"NM_013918"	10	7	14	16	15	16	17	15	15	4	18	3	2	17	11	3	8	16	1	1
"NM_013918.1"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_013923"	14	5	4	12	17	16	11	1	8	10	7	4	18	10	13	13	1	2	16	4
"NM_013923.1"	11	3	10	17	8	15	5	3	16	14	13	1	17	5	17	4	5	13	17	12
"NM_013929"	7	2	10	18	1	1	14	5	14	14	13	17	17	5	3	17	6	6	17	13
"NM_013932.1"	6	3	5	11	3	9	18	9	3	1	11	6	16	11	13	5	5	9	18	14
"NM_015732"	13	2	10	18	8	1	13	5	9	14	13	1	17	5	3	4	13	6	17	10
"NM_015734.1"	17	18	1	1	6	7	6	17	6	16	10	18	6	6	1	2	18	15	2	5
"NM_015740.1"	3	13	12	3	12	18	4	11	13	11	5	11	4	4	9	6	3	12	15	17
"NM_015741"	12	17	18	4	11	5	3	7	2	8	1	12	7	7	15	1	9	5	4	15
"NM_015760.1"	8	3	6	18	16	11	5	12	4	5	17	5	14	5	14	14	13	11	10	14
"NM_015771.2"	4	3	13	15	16	17	5	9	1	5	11	16	14	11	7	15	4	3	10	14
"NM_015774.1"	15	18	17	7	7	6	16	18	11	7	10	14	6	1	5	8	17	1	3	2
"NM_015786"	18	6	6	10	9	14	13	2	12	3	4	8	11	13	3	9	11	12	13	13
"NM_015792"	3	1	12	3	12	18	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NM_015795"	18	6	6	18	1	1	13	5	12	11	4	8	3	13	3	10	6	6	12	10
"NM_015801.1"	8	13	11	10	1	11	8	2	7	11	17	5	13	3	18	14	3	10	13	6
"NM_015820"	12	10	18	4	13	5	3	7	17	8	1	15	7	7	15	1	9	5	4	11
"NM_015821"	4	15	13	10	9	17	7	16	10	3	15	16	11	13	4	15	3	12	6	9
"NM_015827"	6	5	4	11	17	16	11	15	18	10	18	4	18	8	13	13	1	2	16	4
"NM_015830"	4	3	13	15	16	11	5	9	1	5	11	16	14	11	7	15	4	11	10	14
"NM_016660"	15	16	17	7	7	6	16	18	11	7	8	14	6	1	5	8	17	1	3	4
"NM_016668"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NM_016674"	4	3	10	17	16	11	5	3	16	11	11	16	14	3	14	14	5	11	10	14
"NM_016683"	4	3	13	10	16	11	5	9	1	11	11	16	14	3	7	14	4	11	10	14
"NM_016684.1"	7	14	10	17	14	1	10	6	16	15	13	17	12	5	8	17	16	7	5	16
"NM_016689"	17	18	1	1	5	7	6	17	6	16	18	18	10	8	1	9	11	15	11	7
"NM_016690.2"	15	8	14	1	17	16	15	15	18	6	18	4	18	6	2	18	17	1	1	5
"NM_016692"	1	18	1	1	6	7	16	17	6	16	10	18	6	1	1	2	17	15	2	5
"NM_016693"	15	8	14	16	18	16	15	15	18	7	18	4	18	6	2	18	1	16	1	4
"NM_016705"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	14	17	16	7	5	16
"NM_016707.1"	18	6	6	18	9	1	13	5	12	3	4	8	3	5	3	14	13	6	12	10
"NM_016710"	16	17	8	5	3	13	9	13	3	9	12	13	16	9	10	5	14	6	14	15
"NM_016718"	12	10	18	4	13	5	3	7	17	8	2	12	7	7	15	1	9	5	4	11
"NM_016765"	13	12	2	6	4	3	1	8	9	13	6	7	15	14	6	11	15	4	7	8
"NM_016767"	15	16	17	7	7	6	16	18	11	7	8	14	6	1	5	8	17	1	3	4
"NM_016779"	17	18	1	1	6	7	15	17	18	6	18	18	1	6	1	2	18	15	2	5
"NM_016782"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NM_016786"	6	8	14	11	18	16	18	15	1	6	18	6	18	11	2	18	4	9	1	5
"NM_016789"	4	3	13	15	16	17	12	9	1	18	11	16	14	11	7	15	4	3	10	14
"NM_016794.1"	11	3	10	17	8	15	14	3	16	14	13	1	17	2	17	4	5	13	17	12
"NM_016810"	15	16	17	7	7	6	16	18	11	7	10	14	6	1	5	8	17	1	3	2
"NM_016844.1"	16	6	8	5	1	13	8	2	7	9	12	13	9	9	18	5	6	10	18	6
"NM_016846.1"	15	16	17	7	7	6	16	18	11	7	10	14	6	1	5	8	17	1	3	2
"NM_016852"	8	11	11	13	9	10	7	12	4	3	17	5	8	12	14	14	3	12	6	9
"NM_016856"	14	5	4	12	17	9	11	1	3	10	7	4	16	10	13	13	1	2	16	3
"NM_016859"	14	18	1	12	17	4	11	17	18	6	2	4	1	6	1	13	18	15	1	4
"NM_016868.1"	15	8	14	1	18	16	15	15	18	6	18	4	1	6	2	18	18	15	1	5
"NM_016873"	10	7	16	16	15	8	17	1	15	4	8	3	2	10	11	3	1	16	16	1
"NM_016878.1"	6	3	13	15	18	11	18	9	1	11	11	6	14	3	7	15	4	9	10	14
"NM_016888"	6	8	14	11	18	16	18	1	18	1	18	6	18	10	13	18	1	2	16	1
"NM_016891"	8	3	11	17	16	11	5	3	16	11	11	5	14	3	14	14	5	11	10	14
"NM_016893"	11	2	10	17	8	15	14	3	16	14	13	1	17	2	17	4	5	13	17	12
"NM_016894.1"	11	2	10	17	14	15	14	8	16	14	13	1	17	14	17	4	15	7	17	12
"NM_016898.1"	14	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
