"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NM_010957"	10	12	7	7	15	2	13	5	6	9	16	7	4	10	3	12	14	1	8	3
"NM_010959"	12	3	12	14	7	5	17	16	11	10	6	13	9	13	13	14	2	16	15	7
"NM_010997"	15	14	17	9	9	7	3	10	3	1	11	16	6	6	8	3	15	14	12	14
"NM_010999"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	15
"NM_011001.1"	1	3	12	11	7	17	17	16	11	15	6	10	15	14	13	1	3	2	13	4
"NM_011010"	3	2	2	17	8	3	2	2	1	12	4	1	17	15	2	16	13	7	4	2
"NM_011022"	12	3	12	1	7	5	17	16	11	10	6	13	9	13	13	14	2	16	15	17
"NM_011022.1"	7	7	6	1	7	5	16	15	11	10	6	13	9	13	13	14	2	16	15	17
"NM_011030"	15	14	17	9	9	7	3	10	3	14	11	16	6	6	8	3	15	10	12	14
"NM_011035"	1	8	10	8	16	14	1	17	12	5	15	14	10	5	15	11	10	17	16	13
"NM_011035.1"	12	3	12	1	7	5	17	16	11	10	6	13	9	13	13	14	2	16	15	17
"NM_011037.6"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"NM_011042.1"	12	3	12	14	7	5	17	16	11	15	6	13	9	13	13	1	2	16	15	7
"NM_011045.3"	13	16	6	3	11	1	4	14	9	16	1	5	11	17	11	14	9	4	7	8
"NM_011048.1"	11	11	7	4	12	16	6	13	14	17	15	14	4	7	3	6	14	1	8	3
"NM_011052.1"	7	7	12	14	7	5	16	15	11	10	6	13	9	8	13	1	3	16	5	17
"NM_011054.2"	10	12	1	7	15	17	13	11	6	15	16	7	5	10	17	8	14	1	8	4
"NM_011056.1"	10	11	7	4	12	16	12	13	14	8	15	14	7	7	15	11	10	6	16	3
"NM_011058.2"	7	7	16	10	14	6	9	4	2	10	8	13	15	14	1	10	3	2	5	17
"NM_011058.3"	7	7	16	10	14	6	9	4	2	14	8	13	15	14	1	10	3	2	5	17
"NM_011058.5"	7	7	16	10	14	6	9	4	2	14	8	13	15	14	1	10	3	2	5	17
"NM_011058.6"	7	7	16	10	14	6	9	4	2	14	8	13	15	14	1	10	3	2	5	17
"NM_011062"	16	6	3	13	2	4	10	6	15	7	5	11	8	11	5	4	12	13	3	1
"NM_011062.2"	1	10	7	7	4	2	6	8	6	17	10	7	4	4	3	2	14	1	8	1
"NM_011068.5"	9	17	7	7	4	2	6	8	6	17	14	7	4	4	3	2	14	1	8	6
"NM_011077"	11	11	9	4	12	16	12	13	14	8	15	14	4	7	15	6	17	6	16	11
"NM_011089"	3	1	14	6	13	15	11	9	1	13	2	1	2	16	4	7	7	12	14	15
"NM_011095"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	15
"NM_011118.1"	6	5	11	11	17	17	2	1	5	15	4	10	1	12	7	5	1	8	11	7
"NM_011123.1"	1	10	7	7	14	2	9	4	6	14	16	7	15	14	3	4	14	1	8	4
"NM_011125"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	11
"NM_011134"	8	15	8	2	3	10	14	7	16	3	9	15	3	3	9	17	5	5	1	5
"NM_011144.4"	9	17	8	15	4	13	6	8	16	17	14	9	14	4	9	2	5	5	1	6
"NM_011145"	1	9	10	14	16	11	1	17	10	5	10	12	5	14	6	1	11	2	13	13
"NM_011146.6"	14	8	1	7	15	14	13	11	6	15	16	8	10	5	17	11	11	17	10	13
"NM_011147"	1	10	10	14	16	11	1	17	12	5	10	12	15	14	13	1	3	2	13	13
"NM_011151.1"	1	10	10	7	15	2	1	17	6	5	10	12	4	14	3	8	14	1	13	13
"NM_011157"	3	1	15	1	13	15	7	9	4	13	13	1	2	8	12	7	7	15	5	17
"NM_011159.1"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	10	6	16	11
"NM_011169.1"	1	10	10	10	14	6	9	4	2	14	8	2	15	14	10	10	3	10	17	10
"NM_011170"	8	15	8	15	3	10	14	7	16	3	9	15	3	3	9	17	5	5	1	6
"NM_011179.1"	12	3	12	11	7	5	17	16	11	15	6	13	9	13	13	1	2	16	15	7
"NM_011180.1"	7	3	12	14	7	5	16	16	11	10	6	13	15	14	13	1	3	2	13	17
"NM_011184"	3	7	14	6	1	8	11	2	1	11	2	1	17	1	4	15	13	15	9	12
"NM_011198.4"	3	2	14	10	1	8	11	2	1	14	8	1	17	1	4	15	13	15	5	12
"NM_011204"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	11
"NM_011210.1"	3	1	14	6	1	8	11	2	1	11	2	1	17	1	4	15	13	15	9	12
"NM_011210.9"	3	1	14	6	1	8	11	2	1	11	2	1	17	8	4	15	13	12	9	12
"NM_011213.1"	8	15	8	2	3	10	14	7	16	3	9	15	3	3	9	17	5	5	1	5
"NM_011213.2"	8	15	8	2	3	10	14	7	16	3	9	15	3	3	9	17	5	5	1	5
"NM_011243"	10	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	10	6	16	11
"NM_011256.3"	1	10	10	8	16	11	1	17	12	5	10	12	10	14	6	1	3	2	13	13
"NM_011259"	6	6	3	11	14	6	10	6	15	7	8	2	1	12	1	10	12	13	3	7
"NM_011263"	16	6	3	13	1	4	10	6	15	11	5	11	8	11	5	15	12	13	3	1
"NM_011270"	10	12	13	7	15	2	15	11	6	2	16	7	4	10	3	8	14	1	8	4
"NM_011277.1"	7	7	12	14	7	5	16	15	11	10	6	13	15	14	13	1	3	2	5	17
"NM_011278.1"	5	1	15	1	13	15	7	9	4	13	13	3	2	8	12	7	7	15	5	17
"NM_011281"	9	17	8	15	4	13	14	8	16	3	14	9	14	3	9	17	5	5	1	6
"NM_011283"	10	10	7	8	15	2	6	8	12	17	16	7	4	10	3	11	14	1	8	3
"NM_011285"	8	15	7	2	3	10	6	7	16	17	9	15	3	3	9	6	17	5	1	5
"NM_011294"	9	15	8	15	4	10	6	8	16	17	14	15	3	3	14	2	5	9	6	6
"NM_011296"	1	10	10	8	16	17	1	12	7	15	3	7	5	14	3	11	14	17	13	3
"NM_011308"	16	6	3	7	2	4	10	6	6	7	5	7	8	11	5	4	14	1	3	1
"NM_011315"	3	1	15	6	1	8	11	9	1	13	13	1	2	16	4	7	13	12	14	12
"NM_011317.2"	3	7	14	13	1	8	11	2	1	11	6	1	17	1	4	15	13	13	9	12
"NM_011330"	3	1	15	6	13	8	7	9	1	13	13	1	2	16	4	7	13	12	14	12
"NM_011333.5"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	15
"NM_011333.7"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	15
"NM_011337"	3	1	15	6	13	15	7	9	4	13	13	1	2	16	4	7	13	12	14	12
"NM_011340.1"	14	8	13	8	15	14	15	11	8	2	17	8	10	5	15	11	10	17	2	13
"NM_011342"	6	2	14	13	1	17	11	2	15	14	8	10	17	1	4	15	13	10	9	12
"NM_011345"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	15	14	15
"NM_011358.2"	1	7	10	14	7	17	9	15	11	14	10	13	15	14	13	1	3	2	13	17
"NM_011363"	10	11	9	8	12	14	12	13	14	8	15	14	7	5	15	11	10	9	16	11
"NM_011365.1"	1	10	10	7	14	6	9	4	6	14	10	12	15	14	3	2	3	10	17	10
"NM_011369"	13	16	6	3	11	1	4	14	9	16	1	5	11	17	11	9	9	4	7	8
"NM_011375"	17	2	4	9	9	17	3	12	3	15	3	10	6	6	10	13	15	3	11	14
"NM_011376"	7	7	16	1	13	5	16	15	4	10	13	2	2	1	1	10	13	15	5	17
"NM_011401"	12	3	12	14	7	5	17	16	11	15	6	13	15	14	13	1	3	2	13	7
"NM_011406"	14	8	13	12	15	14	15	11	8	2	17	8	10	5	6	8	16	17	2	13
"NM_011426"	13	13	5	3	10	1	5	3	13	6	7	5	11	17	16	9	9	4	7	8
"NM_011430"	12	3	12	11	11	17	17	16	11	16	1	10	9	13	13	14	2	16	15	7
"NM_011441"	1	10	10	8	15	2	1	17	8	5	16	12	4	10	3	8	16	17	2	13
"NM_011448"	7	7	16	1	7	5	16	15	11	10	6	13	9	8	13	14	2	16	5	17
"NM_011448.11"	7	7	16	1	7	5	16	15	11	10	6	13	9	8	13	14	2	16	5	17
"NM_011448.5"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"NM_011448.9"	7	7	16	1	7	5	16	15	11	10	6	13	9	8	13	14	2	16	5	17
"NM_011461"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	15
"NM_011468"	6	16	6	11	11	1	4	14	9	16	1	5	9	8	11	14	2	16	15	7
"NM_011479.2"	1	10	10	8	16	11	1	17	12	5	10	12	15	14	14	2	3	2	13	6
"NM_011482"	15	14	7	9	9	7	3	10	3	17	11	16	6	6	8	3	14	1	8	14
"NM_011484.2"	7	7	10	14	7	5	16	15	11	10	6	13	15	14	13	10	3	2	13	17
"NM_011488"	12	3	12	14	7	11	17	16	11	15	6	13	5	14	6	1	16	2	13	13
"NM_011489"	7	7	16	1	7	5	16	15	11	10	6	13	9	8	13	10	3	16	5	17
"NM_011497"	13	16	6	3	11	1	4	14	9	16	1	5	11	17	11	9	9	4	7	8
"NM_011505.1"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	10	6	16	11
"NM_011509"	12	3	12	14	7	17	17	16	7	15	3	13	16	2	13	1	4	16	11	7
"NM_011513"	9	17	7	15	4	16	6	8	14	17	14	9	7	4	14	6	14	9	8	3
"NM_011522"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"NM_011539"	12	16	6	11	7	5	17	16	11	16	6	13	9	8	13	14	2	16	15	7
"NM_011540"	10	8	13	7	15	2	15	11	6	2	16	7	4	10	3	8	16	17	2	4
"NM_011544"	15	17	17	9	9	7	3	10	3	14	11	16	6	6	8	3	15	10	8	14
"NM_011545"	10	11	9	8	12	2	15	13	14	8	15	14	4	7	3	11	10	6	16	11
"NM_011563"	17	5	4	16	6	17	8	12	7	15	3	7	16	2	10	13	4	3	8	3
"NM_011573.1"	17	5	4	16	6	14	8	12	7	15	3	6	16	2	8	11	4	14	11	3
"NM_011574.1"	7	7	16	1	7	5	16	15	11	10	6	13	9	8	13	10	3	16	5	17
"NM_011576.1"	13	16	6	1	7	5	16	14	11	10	6	13	9	13	13	14	2	16	15	17
"NM_011580.1"	7	7	15	1	7	5	16	15	11	10	6	13	9	8	13	14	2	16	5	17
"NM_011602"	1	10	10	14	16	11	1	17	11	5	10	12	15	14	6	1	3	2	13	13
"NM_011602.2"	14	8	13	12	15	14	15	11	8	2	17	8	10	5	6	8	16	17	2	13
"NM_011611"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	17
"NM_011611.1"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	17
"NM_011611.2"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	17
"NM_011611.9"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	17
"NM_011613.1"	13	16	6	11	11	5	4	14	11	16	1	13	9	8	13	14	2	16	15	7
"NM_011622.1"	7	7	16	14	7	5	16	15	11	10	6	13	15	14	13	10	3	16	5	17
"NM_011630"	10	10	10	8	16	14	1	12	12	15	10	7	4	5	3	11	14	17	8	3
"NM_011636.2"	7	7	16	14	7	5	16	15	11	10	6	13	15	14	13	10	3	2	5	17
"NM_011638"	8	15	8	15	4	13	14	7	16	3	9	9	3	3	9	17	5	5	1	5
"NM_011638.4"	9	15	8	15	4	13	14	7	16	3	9	9	14	3	9	17	5	5	1	5
"NM_011638.8"	8	15	8	15	4	13	14	7	16	3	9	9	14	3	9	17	5	5	1	5
"NM_011639"	1	10	10	14	16	11	1	17	8	5	10	12	10	14	6	1	16	2	13	13
"NM_011643"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"NM_011658"	12	7	12	11	7	5	16	14	11	10	6	13	9	13	13	14	2	16	15	7
"NM_011661.2"	1	10	4	7	6	17	8	12	6	15	3	10	15	2	7	5	14	1	8	16
"NM_011662"	3	1	14	6	1	8	11	2	1	13	2	1	17	8	4	7	13	15	9	12
"NM_011668"	16	6	3	7	2	4	10	6	6	7	5	11	8	11	5	4	12	13	3	1
"NM_011668.1"	10	17	7	7	4	2	6	8	6	17	14	7	4	4	3	2	14	1	8	3
"NM_011670"	7	7	12	1	7	5	16	15	11	10	6	13	15	13	13	10	3	16	5	17
"NM_011672.1"	3	2	14	10	1	8	11	2	1	11	2	1	17	1	4	15	13	15	9	12
"NM_011675"	14	8	13	12	15	14	15	11	8	2	17	8	10	5	15	11	10	17	2	11
"NM_011692"	3	2	14	10	1	8	11	2	1	14	2	1	17	1	4	10	13	15	9	12
"NM_011699"	7	7	16	1	7	5	16	15	1	10	7	13	9	8	1	10	13	15	5	17
"NM_011700"	13	7	5	1	7	5	16	15	11	10	6	13	9	8	13	14	2	16	15	17
"NM_011704"	9	10	7	15	4	13	6	8	12	17	14	9	14	4	14	2	14	1	8	6
"NM_011706"	3	2	14	10	1	8	9	2	1	14	8	10	17	1	4	10	13	15	9	7
"NM_011708"	14	8	13	12	15	14	15	11	14	2	15	14	10	5	15	11	10	17	2	11
"NM_011714"	17	5	4	16	6	12	8	12	15	4	3	6	16	2	10	13	4	3	11	16
"NM_011721.1"	2	14	2	17	9	3	2	1	17	12	4	17	12	15	2	16	8	7	4	14
"NM_011741.1"	7	7	15	1	7	5	16	15	11	10	6	13	9	8	13	7	2	16	5	17
"NM_011749.1"	16	12	7	7	2	2	10	6	6	7	16	7	4	11	3	4	14	1	8	1
"NM_011751"	7	7	12	14	7	5	16	15	11	10	6	13	15	14	13	1	3	2	13	17
"NM_011772"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"NM_011777"	12	3	12	14	7	5	17	16	11	15	6	13	5	13	13	1	2	16	15	4
"NM_011778"	7	7	12	14	7	5	16	15	11	10	6	13	15	14	13	1	3	2	13	17
"NM_011783"	10	17	7	7	15	2	6	8	6	17	16	7	4	10	3	6	14	1	8	11
"NM_011791.1"	12	3	12	11	7	5	17	16	11	10	6	13	9	13	13	1	2	16	15	7
"NM_011794.1"	4	12	1	7	2	9	10	6	6	7	16	7	12	11	17	4	14	1	3	4
"NM_011800.1"	10	14	7	7	9	2	6	10	6	17	16	7	4	10	3	3	14	1	8	14
"NM_011803.1"	7	7	15	1	7	5	16	15	11	10	6	13	15	1	13	1	3	2	5	17
"NM_011806.1"	1	10	10	8	16	11	1	17	12	5	10	12	10	14	14	2	6	9	6	13
"NM_011810"	3	7	14	1	1	5	11	2	1	10	2	1	9	8	4	14	13	16	9	7
"NM_011823"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	3
"NM_011824"	13	16	6	3	11	1	4	14	9	16	1	5	9	13	11	14	9	16	15	8
"NM_011828"	8	17	8	15	4	10	14	8	16	3	14	9	3	3	9	17	5	5	1	5
"NM_011830"	12	3	12	14	7	11	17	16	11	15	6	13	5	13	13	1	2	16	15	13
"NM_011841"	6	2	3	13	1	17	9	4	15	14	8	10	1	1	5	15	12	13	3	12
"NM_011844"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	11
"NM_011846"	12	3	12	14	7	11	17	16	11	15	6	13	5	14	13	1	2	2	13	13
"NM_011848"	10	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	10	6	16	11
"NM_011854"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	15
"NM_011865"	15	14	17	9	9	7	3	10	3	1	11	16	6	6	8	3	15	14	12	14
"NM_011868"	1	10	10	7	16	2	1	17	12	5	10	12	15	14	3	2	14	1	8	6
"NM_011878"	7	7	16	1	7	5	16	15	11	10	6	13	9	13	13	14	2	16	5	17
"NM_011884"	9	17	7	15	4	13	6	8	12	17	14	9	14	4	14	2	14	1	8	6
"NM_011884.1"	3	13	14	1	10	1	5	3	1	10	7	1	11	8	16	9	9	15	5	17
"NM_011895"	10	10	13	8	15	2	15	17	12	2	16	12	4	10	3	8	14	17	2	3
"NM_011905.1"	3	1	15	6	13	8	7	9	4	13	13	1	17	1	4	15	13	15	14	12
"NM_011907"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"NM_011908"	14	10	10	8	16	11	1	17	8	5	10	12	10	5	6	1	16	17	13	13
"NM_011921"	8	15	8	2	3	10	14	7	16	3	9	15	3	3	9	17	5	5	1	5
"NM_011946.1"	13	13	5	3	10	1	5	3	13	6	7	5	11	8	16	14	9	4	7	8
"NM_011949.10"	9	17	7	7	4	13	6	8	6	17	14	9	4	4	3	2	14	1	8	6
"NM_011949.3"	9	17	7	15	4	13	6	8	16	17	14	9	14	4	14	2	14	1	8	6
"NM_011949.9"	9	17	7	15	4	13	6	8	6	17	14	9	4	4	3	2	14	1	8	6
"NM_011951.4"	10	8	13	12	15	2	15	11	14	2	16	7	4	10	3	11	10	17	2	11
"NM_011952.3"	11	11	9	4	12	14	12	13	14	8	15	14	7	7	15	11	10	6	16	11
"NM_011952.9"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	11	10	6	16	11
"NM_011958.1"	3	2	2	17	1	3	2	2	17	14	4	17	1	1	2	16	13	7	9	12
"NM_011966"	3	1	14	6	1	8	11	2	1	11	2	1	17	8	4	15	13	15	9	12
"NM_011966.1"	3	1	14	6	13	15	11	9	1	13	2	1	2	8	4	7	7	12	9	15
"NM_011973.1"	11	11	9	2	12	2	6	13	14	17	15	14	4	7	15	6	14	9	16	11
"NM_011975"	10	11	7	4	12	16	6	13	14	8	15	14	4	7	3	6	14	1	8	3
"NM_011978"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	11
"NM_011979"	1	10	10	7	4	7	6	8	12	14	10	9	15	14	14	2	14	10	13	6
"NM_011983"	10	12	13	7	15	2	15	13	14	2	16	7	4	5	3	11	10	17	16	11
"NM_011984"	14	8	13	12	15	14	15	11	8	2	17	8	10	5	17	11	10	17	2	13
"NM_011987"	6	5	4	11	2	17	10	12	6	15	3	10	15	11	10	13	3	3	11	7
"NM_012001"	15	2	17	9	9	7	3	10	3	14	11	16	6	6	8	3	15	10	12	14
"NM_012003"	10	12	7	7	9	2	6	8	6	17	16	7	4	4	3	3	14	1	8	3
"NM_012006"	9	17	7	15	4	13	6	8	12	17	14	9	4	4	14	2	14	1	8	6
"NM_012014"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"NM_012015"	3	1	15	6	1	8	7	9	4	13	13	3	2	16	4	15	7	12	14	12
"NM_012018.2"	3	2	14	10	14	8	9	4	15	14	8	2	17	1	1	15	13	10	9	12
"NM_012019.1"	15	2	17	9	9	7	3	10	3	1	11	16	6	6	8	3	15	14	12	14
"NM_012023"	3	1	14	6	1	8	11	2	1	11	2	1	17	8	4	15	13	15	9	12
"NM_012037"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	11	10	6	16	11
"NM_012042.2"	1	10	10	8	16	11	1	17	12	5	10	12	13	14	14	11	6	2	13	13
"NM_012043"	7	7	15	1	7	5	16	15	11	10	6	13	9	8	13	14	2	16	15	17
"NM_012058.1"	3	7	14	1	7	5	16	15	1	10	2	13	9	8	13	14	13	16	5	17
"NM_012061"	7	7	14	11	7	5	16	15	1	10	6	13	1	1	13	15	13	2	5	17
"NM_013456"	12	12	12	11	15	17	15	12	7	15	3	10	5	10	6	8	16	17	2	7
"NM_013463"	3	13	14	6	13	15	5	3	1	13	2	1	2	8	4	9	7	12	7	15
"NM_013464.4"	11	11	7	4	12	16	6	13	14	17	15	14	4	7	3	6	17	6	8	11
"NM_013464.5"	11	11	7	4	12	16	6	13	14	17	15	14	4	7	3	6	17	6	8	11
"NM_013475"	7	7	16	1	7	5	16	15	11	10	6	13	9	8	13	10	2	16	5	17
"NM_013482"	12	7	12	1	7	5	16	16	11	10	6	13	9	8	13	14	2	16	15	17
"NM_013486"	17	5	4	11	15	17	8	12	6	15	3	10	16	2	10	13	4	3	11	7
"NM_013488.8"	4	4	2	17	8	3	2	5	17	12	4	17	12	15	2	16	8	7	4	2
"NM_013494.1"	10	11	13	4	15	14	15	11	14	2	15	14	7	5	15	11	10	17	16	11
"NM_013495"	7	7	16	10	7	5	9	4	2	14	8	13	15	14	1	10	3	2	13	17
"NM_013495.9"	1	10	10	14	7	17	9	4	2	14	10	12	15	14	13	1	3	2	13	17
"NM_013498.2"	3	2	14	10	1	8	11	2	1	11	2	1	17	1	4	15	13	15	9	12
"NM_013500"	10	12	13	7	15	17	10	12	6	15	16	10	15	10	7	4	3	8	3	4
"NM_013501"	10	11	9	4	12	2	12	13	14	8	16	14	7	5	3	11	10	6	16	3
"NM_013513.1"	1	10	10	7	15	2	6	12	6	15	16	7	15	14	3	8	14	1	8	4
"NM_013516"	4	14	1	5	5	9	13	5	10	9	12	4	12	9	17	12	8	11	10	9
"NM_013518"	7	7	15	1	7	5	16	15	4	10	13	13	2	16	12	7	7	15	5	17
"NM_013520"	14	8	13	12	15	14	15	11	8	2	17	8	10	5	6	8	16	17	2	13
"NM_013520.1"	10	17	7	7	15	2	6	8	6	17	16	7	4	10	3	2	14	1	8	11
"NM_013529"	7	7	15	1	13	5	16	15	4	10	7	3	9	8	12	7	7	15	5	17
"NM_013531.1"	3	1	15	6	13	8	7	9	4	13	13	1	2	1	12	7	13	15	14	12
"NM_013535"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	10	6	16	11
"NM_013539"	6	2	14	10	14	6	9	4	15	14	8	10	17	1	1	10	13	10	17	10
"NM_013542"	13	13	5	6	10	1	5	3	13	6	7	5	11	17	16	9	9	4	7	15
"NM_013546"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	11
"NM_013551"	12	3	12	11	7	17	17	16	11	15	6	10	9	14	13	13	4	16	11	7
"NM_013551.3"	12	5	12	11	7	17	17	16	11	15	3	10	15	14	13	1	4	3	13	7
"NM_013551.7"	12	5	12	14	7	17	17	16	11	15	3	10	16	14	13	1	4	3	13	7
"NM_013551.8"	6	5	12	11	7	17	17	16	11	15	3	10	15	14	13	13	3	3	13	7
"NM_013556.1"	6	12	3	7	2	17	10	6	6	7	16	10	5	11	5	4	12	1	3	4
"NM_013556.4"	6	12	3	7	2	17	10	6	6	7	16	10	5	11	5	4	12	1	3	1
"NM_013556.5"	4	12	3	7	2	17	13	5	6	15	16	7	13	11	17	4	11	1	3	1
"NM_013556.9"	6	12	3	7	2	17	10	6	6	7	16	10	1	11	7	4	14	1	3	4
"NM_013557.1"	7	7	12	14	7	5	16	15	11	10	6	13	15	14	13	1	3	16	13	17
"NM_013569"	14	8	13	12	15	14	15	11	8	2	16	8	10	5	15	11	16	17	2	11
"NM_013587"	1	10	10	8	4	13	6	8	12	17	14	9	14	4	14	2	6	9	6	6
"NM_013599.1"	7	7	16	1	7	5	16	15	11	10	6	13	9	13	13	1	2	16	5	17
"NM_013599.2"	7	7	16	1	7	5	16	15	11	10	6	13	9	14	13	1	2	16	5	17
"NM_013599.4"	7	7	16	1	7	5	16	15	11	10	6	13	9	14	13	1	3	16	5	17
"NM_013601.2"	6	7	16	11	7	5	16	15	11	10	6	13	1	12	13	10	3	16	15	7
"NM_013610"	13	13	5	1	10	1	5	3	13	6	7	5	9	8	16	14	9	4	7	8
"NM_013612"	13	13	5	3	10	1	5	3	13	6	7	5	11	17	16	9	9	4	7	8
"NM_013627.7"	7	7	16	10	14	6	9	15	2	10	8	1	1	1	1	10	13	15	5	17
"NM_013629"	10	11	9	4	12	16	12	13	14	8	15	14	7	7	15	11	10	6	16	3
"NM_013632.2"	5	1	15	1	13	15	7	9	4	13	13	3	2	16	12	7	7	15	5	17
"NM_013637.2"	3	1	15	6	13	15	7	9	4	13	13	1	2	8	12	7	13	15	5	15
"NM_013649"	10	12	13	7	15	2	15	11	6	2	16	7	4	10	3	8	14	17	2	4
"NM_013649.1"	10	12	7	7	15	2	6	8	6	17	16	7	4	10	3	4	14	1	8	3
"NM_013654"	5	1	15	6	13	15	7	9	4	13	13	3	2	16	12	7	7	12	14	15
"NM_013660.1"	3	1	14	6	1	8	7	9	1	13	13	1	2	16	4	7	13	12	14	15
"NM_013662"	13	13	5	3	10	1	5	3	13	6	7	5	11	17	16	9	9	4	7	8
"NM_013669"	10	12	7	7	15	2	6	8	6	17	16	7	4	10	3	11	14	1	8	11
"NM_013671"	3	7	15	6	13	8	7	15	4	13	13	1	17	1	1	15	13	15	5	12
"NM_013675.1"	14	8	13	12	15	14	15	11	8	2	17	8	10	5	6	11	16	17	2	13
"NM_013685"	7	7	16	11	7	5	16	15	11	10	6	13	9	13	13	14	2	16	15	17
"NM_013687"	8	15	8	2	3	10	14	7	16	3	9	15	3	3	9	17	17	5	1	5
"NM_013691"	8	15	8	2	3	10	14	7	16	3	9	15	3	3	9	17	17	5	1	5
"NM_013703.1"	11	15	8	2	3	10	14	7	16	3	9	15	3	3	9	6	17	5	1	5
"NM_013723.1"	1	3	12	14	15	17	15	16	11	15	6	10	15	14	6	1	3	2	13	13
"NM_013733"	12	16	6	11	11	1	4	14	9	16	1	5	9	13	11	14	2	16	15	7
"NM_013736"	13	13	5	1	10	1	5	3	1	10	7	5	9	8	16	9	9	4	5	17
"NM_013747"	6	2	16	10	14	6	9	4	2	14	8	2	1	1	1	10	1	10	17	10
"NM_013751.2"	14	8	13	12	15	11	15	11	8	15	17	8	5	5	6	8	16	2	13	13
"NM_013754"	13	13	5	6	10	1	5	3	13	6	7	3	11	17	16	9	9	4	7	15
"NM_013755"	10	12	7	7	15	2	15	11	6	2	16	7	4	10	3	8	14	1	8	4
"NM_013758.1"	10	12	7	7	15	2	10	6	6	7	16	7	4	10	3	4	14	1	8	4
"NM_013760.1"	9	17	10	15	4	13	6	8	12	17	14	9	14	4	14	2	14	9	6	6
"NM_013761"	6	16	2	11	7	5	17	14	7	12	6	10	1	8	13	14	2	16	15	7
"NM_013761.2"	1	10	10	8	16	14	1	17	12	5	10	12	10	14	14	11	6	2	13	13
"NM_013769"	8	15	8	15	3	13	14	7	16	3	9	15	14	3	9	17	5	5	1	5
"NM_013781"	1	10	10	14	16	11	1	17	11	5	10	12	15	14	13	1	3	2	13	13
"NM_013784"	13	7	5	1	10	5	16	15	13	10	7	13	9	8	16	14	9	4	5	17
"NM_013791.1"	16	12	3	7	2	4	10	6	6	7	16	7	8	11	5	4	14	1	8	1
"NM_013792"	12	3	12	14	15	17	17	16	7	15	17	8	5	5	6	1	16	17	13	13
"NM_013835.1"	11	11	7	4	12	16	6	13	14	17	15	14	4	7	3	6	14	1	8	3
"NM_013835.2"	10	12	7	7	15	2	15	11	6	15	16	7	4	10	3	8	14	1	8	3
"NM_013842"	7	7	16	10	14	6	9	15	2	14	8	13	15	14	1	10	3	2	5	17
"NM_013846"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"NM_013848"	7	7	12	14	7	5	16	15	11	10	6	13	15	14	13	1	3	2	13	17
"NM_013860"	15	5	4	9	9	7	3	12	3	1	11	16	6	6	8	3	15	14	12	14
"NM_013865.1"	1	10	10	8	16	14	1	17	12	5	10	12	14	4	14	11	6	9	6	13
"NM_013871"	8	15	7	2	4	10	6	8	16	17	14	9	3	4	14	2	5	9	6	6
"NM_013878"	11	17	7	15	4	16	6	8	14	17	14	9	4	4	3	6	14	1	8	3
