"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NM_011505.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011509"	1	1	2	3	3	2	1	1	1	3	2	1	2	1	2	3	3	3	3	2
"NM_011513"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011522"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011539"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011540"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011544"	2	2	2	3	1	2	2	3	1	3	3	3	1	3	1	1	3	1	2	1
"NM_011545"	2	2	1	2	1	3	1	3	2	2	3	2	1	2	1	1	2	2	2	1
"NM_011563"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011573.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011574.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011576.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011580.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011602"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011602.2"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011611"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011611.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011611.2"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011611.9"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011613.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011622.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011630"	1	1	2	2	3	3	1	1	1	2	3	2	2	2	1	1	2	2	2	2
"NM_011636.2"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011638"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011638.4"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011638.8"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011639"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011643"	1	3	3	3	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"NM_011658"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011661.2"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011662"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011668"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011668.1"	2	2	1	2	1	3	2	3	1	3	3	3	1	3	1	1	2	1	2	1
"NM_011670"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011672.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011675"	1	1	2	2	3	3	1	1	1	2	2	2	2	2	1	1	2	2	3	2
"NM_011692"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	3	3	1	3
"NM_011699"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011700"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011704"	2	2	1	3	1	3	2	3	2	2	3	3	1	3	1	1	3	2	2	1
"NM_011706"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	2	2	3	3	1	3
"NM_011708"	1	1	2	2	3	3	1	1	1	2	2	2	2	2	1	1	2	2	3	2
"NM_011714"	1	1	2	3	3	2	1	1	1	3	2	1	2	1	2	3	3	1	3	2
"NM_011721.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011741.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011749.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011751"	1	1	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"NM_011772"	1	1	2	3	2	2	3	2	3	1	1	1	2	1	2	3	3	3	3	2
"NM_011777"	1	1	2	1	2	2	1	2	3	1	1	2	2	1	2	3	3	3	3	2
"NM_011778"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011783"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011791.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	3	1	3	1	3
"NM_011794.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011800.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011803.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011806.1"	2	2	1	2	1	3	1	3	2	2	3	2	1	3	1	1	2	2	2	1
"NM_011810"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011823"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011824"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011828"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011830"	1	1	2	3	3	2	1	1	1	1	2	2	2	2	2	3	3	3	3	2
"NM_011841"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011844"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011846"	1	1	2	1	3	2	1	1	3	1	2	2	2	2	2	3	3	3	3	2
"NM_011848"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011854"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011865"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011868"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011878"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011884"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011884.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011895"	1	1	2	2	3	3	1	1	1	2	3	2	2	2	1	1	2	2	2	2
"NM_011905.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011907"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011908"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011921"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011946.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011949.10"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011949.3"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011949.9"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011951.4"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	1	1	2	2	3	2
"NM_011952.3"	2	2	1	2	1	3	1	3	2	2	3	2	2	2	1	1	2	2	2	1
"NM_011952.9"	2	2	1	2	1	3	1	3	2	2	3	3	1	2	1	1	2	2	2	1
"NM_011958.1"	1	1	2	3	2	2	3	2	3	3	1	1	3	1	2	3	3	1	3	2
"NM_011966"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011966.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_011973.1"	2	2	1	2	3	3	2	1	1	2	3	3	2	3	1	1	2	2	2	1
"NM_011975"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011978"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_011979"	1	1	2	3	3	2	2	1	1	3	2	2	2	3	2	3	3	1	3	2
"NM_011983"	2	2	1	2	1	3	1	3	2	2	3	2	2	2	1	1	2	2	2	1
"NM_011984"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_011987"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_012001"	1	1	2	3	3	2	3	1	1	3	2	1	2	1	2	3	3	1	3	2
"NM_012003"	1	1	2	3	1	2	1	3	1	3	3	3	2	3	2	1	3	1	2	1
"NM_012006"	2	2	1	2	1	3	2	3	2	3	3	3	1	3	1	1	2	1	2	1
"NM_012014"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_012015"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_012018.2"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_012019.1"	1	1	2	3	3	2	3	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_012023"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_012037"	2	2	2	2	3	2	1	1	1	3	2	2	2	2	1	1	2	1	3	1
"NM_012042.2"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	1	3	1	3	2
"NM_012043"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_012058.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_012061"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	3	3	3	1	3
"NM_013456"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013463"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013464.4"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013464.5"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013475"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013482"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013486"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013488.8"	1	1	2	3	2	2	3	1	3	1	1	1	2	1	2	3	3	3	3	2
"NM_013494.1"	2	2	1	2	3	3	1	1	1	2	3	2	2	2	1	1	2	2	2	1
"NM_013495"	1	1	3	3	2	2	3	2	3	3	1	1	3	1	2	3	3	3	1	2
"NM_013495.9"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013498.2"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013500"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013501"	2	2	1	2	1	3	1	3	2	2	3	2	2	2	1	1	2	2	2	1
"NM_013513.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013516"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013518"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013520"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013520.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013529"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013531.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013535"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013539"	1	1	3	3	2	2	3	2	3	3	1	1	3	1	2	3	3	3	1	2
"NM_013542"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013546"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013551"	1	1	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"NM_013551.3"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013551.7"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013551.8"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013556.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013556.4"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013556.5"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013556.9"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013557.1"	1	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"NM_013569"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	2	3	2	1	3	2
"NM_013587"	2	1	2	2	3	2	1	1	1	3	2	2	2	2	1	1	2	2	2	1
"NM_013599.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013599.2"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013599.4"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013601.2"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	3	1	3	1	3
"NM_013610"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013612"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013627.7"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013629"	2	2	1	2	1	3	1	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013632.2"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013637.2"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013649"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013649.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013654"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013660.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013662"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013669"	1	1	2	2	3	3	1	1	1	3	2	2	2	2	1	1	2	1	3	2
"NM_013671"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013675.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013685"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013687"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013691"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013703.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013723.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013733"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013736"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013747"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	2	2	3	3	1	3
"NM_013751.2"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013754"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013755"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013758.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013760.1"	2	2	2	3	1	3	2	3	1	3	3	3	1	3	1	1	2	1	2	1
"NM_013761"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"NM_013761.2"	1	1	1	2	3	3	1	3	2	2	3	2	1	2	1	1	2	2	2	2
"NM_013769"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013781"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013784"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013791.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013792"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013835.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013835.2"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013842"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	3	3	1	3
"NM_013846"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013848"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	3	3	1	3
"NM_013860"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013865.1"	2	2	1	2	1	3	1	3	2	2	3	3	1	2	1	1	2	2	2	1
"NM_013871"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013878"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013880"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013885"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013890.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013895.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_013906"	2	2	1	2	3	3	1	3	2	2	3	3	2	2	1	1	2	2	2	1
"NM_013918"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013918.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013923"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_013923.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_013929"	2	1	2	3	3	2	2	1	1	3	2	3	2	2	1	1	2	1	3	1
"NM_013932.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_015732"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_015734.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_015740.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_015741"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_015760.1"	1	1	2	2	3	3	1	1	1	2	2	2	2	2	1	1	2	2	2	1
"NM_015771.2"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_015774.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_015786"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_015792"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_015795"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_015801.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	2	3	2
"NM_015820"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_015821"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_015827"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_015830"	1	1	2	2	3	2	1	1	1	2	2	2	2	2	2	3	3	2	3	2
"NM_016660"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016668"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_016674"	2	1	1	2	3	3	1	3	2	2	3	2	1	2	1	1	2	2	2	1
"NM_016683"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_016684.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_016689"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016690.2"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016692"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016693"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016705"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_016707.1"	1	1	2	2	3	3	1	1	1	2	3	2	2	2	1	1	2	2	2	1
"NM_016710"	1	1	2	3	3	2	1	1	1	3	2	3	2	2	2	3	3	1	3	2
"NM_016718"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016765"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_016767"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016779"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016782"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_016786"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	3	3	1	3
"NM_016789"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_016794.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_016810"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016844.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_016846.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016852"	1	1	2	2	3	3	1	1	1	2	2	2	2	2	2	3	2	2	3	2
"NM_016856"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016859"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016868.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016873"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016878.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_016888"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016891"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	1	1	2	2	2	2
"NM_016893"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_016894.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_016898.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016900.3"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_016900.4"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_016900.6"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_016900.8"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_016910"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_016916.1"	2	2	1	2	3	3	2	3	1	2	3	3	1	3	1	1	2	1	2	1
"NM_016918.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016920.1"	2	2	1	2	3	3	1	1	2	2	3	2	2	2	1	1	2	2	2	1
"NM_016924"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016926"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_016966"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_016967"	1	1	3	3	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"NM_016980"	2	2	1	2	1	3	1	3	2	2	3	3	1	2	1	1	2	2	2	1
"NM_017366"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_017367.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_017374"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_017396"	1	1	3	3	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"NM_017407.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_017462"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_017463.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_017466"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_017477.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_017478"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NM_017479"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_018729"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_018729.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_018731"	3	3	3	3	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"NM_018745"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_018747"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_018748.2"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_018751"	1	1	2	3	2	2	3	2	3	3	1	1	2	1	2	3	3	1	3	2
"NM_018768"	1	1	2	3	2	2	3	2	3	3	2	1	3	1	2	3	3	3	1	2
"NM_018773"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NM_018775"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NM_018776"	1	1	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
