"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_011895"	4	9	6	9	9	4	9	6	1	1	2	7	5	4	6	5	5	1	1	9	9	6	2	6	6
"NM_011905.1"	8	5	3	2	3	1	2	7	3	8	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_011907"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_011908"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	6	6
"NM_011921"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_011946.1"	1	1	4	8	2	6	3	4	8	3	4	9	2	2	3	2	9	4	7	5	5	9	3	1	8
"NM_011949.10"	9	3	2	6	7	5	1	9	9	2	1	5	4	9	1	9	4	2	3	1	4	4	4	8	7
"NM_011949.3"	9	2	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	5	8	1	2	4	4	8	7
"NM_011949.9"	9	3	2	6	7	5	1	9	9	2	1	5	4	9	1	9	4	2	3	1	4	4	4	8	7
"NM_011951.4"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_011952.3"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_011952.9"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_011958.1"	7	8	7	5	8	8	6	3	6	7	7	1	1	8	4	7	1	6	5	2	1	5	9	9	4
"NM_011966"	8	4	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_011966.1"	8	4	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	5
"NM_011973.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	6	2	7	1
"NM_011975"	4	9	6	9	9	7	9	6	1	1	2	7	3	9	1	5	5	1	1	9	9	4	2	8	1
"NM_011978"	4	9	6	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	6	2	7	1
"NM_011979"	9	3	2	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"NM_011983"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_011984"	4	9	6	7	1	4	9	5	2	1	2	2	5	4	6	5	6	1	2	3	9	6	5	6	6
"NM_011987"	2	6	1	1	4	9	7	2	4	5	8	3	8	7	5	3	2	7	9	8	7	1	7	2	9
"NM_012001"	9	3	8	6	7	5	1	9	5	2	5	5	7	8	1	3	4	2	3	4	4	5	4	2	7
"NM_012003"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"NM_012006"	9	3	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	2	8	1	4	4	4	8	7
"NM_012014"	7	8	7	5	8	8	6	3	6	7	7	7	1	9	4	5	1	6	5	2	9	8	9	9	4
"NM_012015"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_012018.2"	2	6	1	1	4	9	7	9	4	8	5	3	8	8	5	3	2	7	6	8	4	5	7	4	9
"NM_012019.1"	9	3	8	6	7	5	1	9	5	2	7	5	7	3	1	7	4	2	3	4	4	5	4	2	7
"NM_012023"	8	4	3	2	3	1	2	7	3	8	3	4	6	1	9	2	3	3	4	7	3	7	6	5	5
"NM_012037"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	7	1
"NM_012042.2"	9	7	2	7	1	4	9	1	2	6	6	2	5	6	7	8	6	1	2	3	6	3	5	8	6
"NM_012043"	1	1	3	8	6	3	3	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	3	1	8
"NM_012058.1"	1	4	4	8	6	3	4	4	8	8	4	9	2	2	2	6	9	8	9	5	5	9	8	1	8
"NM_012061"	8	4	3	8	6	3	4	4	8	8	3	9	2	6	9	6	3	8	9	7	3	5	8	3	3
"NM_013456"	6	7	5	7	1	4	5	5	2	6	8	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_013463"	3	4	3	2	3	1	2	7	3	9	3	8	6	1	3	2	7	3	4	6	3	7	6	5	5
"NM_013464.4"	4	2	9	9	9	7	8	6	1	4	9	7	3	5	6	5	5	1	1	9	2	2	2	7	1
"NM_013464.5"	4	2	9	9	9	7	9	6	1	4	9	7	3	5	6	5	5	1	1	9	2	2	2	7	1
"NM_013475"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	8	3	8
"NM_013482"	1	1	4	8	6	3	4	4	8	3	4	9	2	6	2	6	9	8	9	5	5	9	3	3	8
"NM_013486"	6	8	5	7	1	8	6	3	6	6	8	2	1	7	4	7	1	6	5	2	7	8	9	2	9
"NM_013488.8"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_013494.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_013495"	8	4	1	8	6	3	4	4	8	8	6	9	2	6	5	6	3	8	9	7	4	5	8	3	3
"NM_013495.9"	6	7	5	8	6	3	4	4	8	6	6	5	2	6	7	9	6	8	9	3	4	5	8	3	6
"NM_013498.2"	8	4	3	2	3	1	4	7	3	8	3	4	6	1	9	4	3	8	4	7	3	5	8	5	3
"NM_013500"	2	6	1	1	4	9	7	2	4	5	8	3	8	6	5	3	2	7	6	8	7	3	7	4	9
"NM_013501"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_013513.1"	6	3	5	7	1	4	9	5	2	2	6	2	7	6	1	9	6	2	3	3	4	4	4	3	7
"NM_013516"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_013518"	8	5	3	2	3	1	4	7	3	9	3	4	6	1	9	4	3	8	4	7	3	7	8	5	3
"NM_013520"	6	7	5	7	1	4	5	5	2	6	2	2	5	4	7	8	6	9	2	3	6	6	5	6	6
"NM_013520.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	9	6	5	5	1	1	9	9	4	2	8	1
"NM_013529"	3	4	3	8	3	6	2	4	8	9	3	9	9	2	9	4	7	3	4	6	3	7	8	1	5
"NM_013531.1"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	8	5	3
"NM_013535"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_013539"	2	4	1	1	4	3	4	9	8	8	5	3	2	8	5	3	4	8	9	8	4	5	7	2	7
"NM_013542"	3	5	3	3	2	6	2	8	7	9	3	8	9	2	3	2	7	3	7	6	8	7	6	1	5
"NM_013546"	4	9	6	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	6	2	7	1
"NM_013551"	1	4	5	8	6	3	4	4	8	8	8	9	2	6	2	6	9	8	9	5	5	3	3	2	8
"NM_013551.3"	6	7	5	8	6	3	4	4	8	6	8	9	2	6	2	6	9	8	9	3	6	3	5	2	8
"NM_013551.7"	6	7	5	8	6	3	4	4	8	6	8	9	2	6	2	6	9	8	9	3	6	3	5	2	8
"NM_013551.8"	6	7	5	8	6	3	4	4	8	6	8	9	2	6	2	6	9	8	9	5	6	3	5	2	8
"NM_013556.1"	2	6	1	1	4	9	7	2	4	5	5	3	8	6	5	3	2	7	6	8	7	1	7	4	9
"NM_013556.4"	2	6	1	1	4	9	7	2	4	5	5	3	8	6	5	3	2	7	6	8	7	1	7	4	9
"NM_013556.5"	2	6	7	1	4	9	7	2	4	5	5	3	8	6	5	3	2	7	6	8	7	1	7	3	9
"NM_013556.9"	2	6	1	1	4	9	7	2	4	5	5	3	8	6	5	3	2	7	6	8	7	1	7	4	9
"NM_013557.1"	1	4	5	8	6	3	4	4	8	6	6	9	2	6	2	6	9	8	9	5	5	3	8	3	8
"NM_013569"	4	9	6	7	1	4	9	5	1	1	2	7	5	4	6	5	5	1	2	9	9	6	2	6	1
"NM_013587"	9	9	2	6	7	5	9	6	1	2	1	5	3	9	1	9	5	1	1	9	9	4	2	8	1
"NM_013599.1"	8	4	3	8	6	3	4	4	8	9	3	9	2	6	9	6	3	8	9	5	3	7	8	3	3
"NM_013599.2"	8	4	3	8	6	3	4	4	8	9	3	9	2	6	9	6	3	8	9	5	3	7	8	3	3
"NM_013599.4"	8	4	3	8	6	3	4	4	8	9	3	9	2	6	9	6	3	8	9	7	3	7	8	3	3
"NM_013601.2"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	8	3	8
"NM_013610"	1	1	4	3	2	6	3	4	7	3	4	9	9	2	3	6	7	4	7	5	5	9	3	1	5
"NM_013612"	3	1	4	3	2	6	3	8	7	9	4	8	9	2	3	2	7	3	7	6	8	9	3	1	5
"NM_013627.7"	8	4	3	2	6	3	4	7	8	8	3	4	2	1	9	4	3	8	9	7	3	5	8	5	3
"NM_013629"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_013632.2"	8	5	3	2	3	1	4	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	8	5	3
"NM_013637.2"	8	4	3	2	3	1	4	7	3	8	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_013649"	4	9	6	7	1	4	9	5	2	1	2	2	5	4	7	8	6	1	2	3	9	6	5	6	6
"NM_013649.1"	4	9	6	6	4	5	9	2	1	2	2	7	3	9	1	5	2	2	6	9	7	4	4	8	9
"NM_013654"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_013660.1"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_013662"	3	1	4	3	2	6	3	8	7	3	4	8	9	2	3	2	7	4	7	6	8	9	3	1	5
"NM_013669"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_013671"	8	4	3	2	3	1	4	7	3	8	3	4	6	1	9	4	3	8	4	7	3	7	8	5	3
"NM_013675.1"	6	9	6	7	1	4	9	5	2	6	2	2	5	4	7	8	6	1	2	3	9	6	5	6	6
"NM_013685"	1	4	1	8	6	3	4	4	8	5	4	9	2	2	2	6	2	8	9	5	5	1	8	3	8
"NM_013687"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_013691"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_013703.1"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_013723.1"	6	7	5	7	6	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_013733"	1	1	4	8	2	6	3	4	7	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_013736"	3	4	3	8	2	6	3	4	8	9	4	9	9	2	3	2	7	3	7	6	8	7	8	1	5
"NM_013747"	8	3	1	6	6	3	4	9	5	8	5	3	7	8	1	3	4	8	3	4	4	5	8	2	7
"NM_013751.2"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_013754"	3	5	3	3	2	6	2	8	3	9	3	8	9	1	3	2	7	3	7	6	8	7	6	1	5
"NM_013755"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_013758.1"	2	9	6	1	4	9	9	2	4	5	2	3	8	7	5	3	2	1	6	8	7	4	7	6	9
"NM_013760.1"	9	2	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	2	8	1	4	4	4	8	7
"NM_013761"	1	1	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_013761.2"	6	7	2	7	1	4	9	5	2	6	6	2	5	4	7	9	6	1	2	3	6	4	5	6	6
"NM_013769"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_013781"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	8	2	3	6	3	5	3	6
"NM_013784"	3	4	4	8	2	3	4	4	8	3	4	9	2	2	3	2	7	8	9	6	5	9	8	1	5
"NM_013791.1"	2	6	1	1	4	9	7	2	4	5	5	3	8	7	5	3	2	7	6	8	7	1	7	4	9
"NM_013792"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_013835.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	4	2	7	1
"NM_013835.2"	4	9	6	7	1	4	9	5	1	1	2	7	5	4	6	5	5	1	2	9	9	4	5	6	6
"NM_013842"	8	4	3	8	6	3	4	4	8	8	3	4	2	6	9	6	3	8	9	7	3	5	8	3	3
"NM_013846"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_013848"	8	4	5	8	6	3	4	4	8	6	6	9	2	6	9	6	3	8	9	7	3	3	8	3	3
"NM_013860"	7	3	8	6	7	5	1	9	5	2	8	5	7	7	1	9	4	2	3	4	4	4	4	2	7
"NM_013865.1"	4	9	2	7	1	7	9	6	1	6	2	7	3	4	6	9	5	1	1	9	9	4	2	8	6
"NM_013871"	5	2	9	4	5	2	8	1	9	4	9	6	4	9	8	1	8	5	8	1	2	2	2	7	2
"NM_013878"	9	2	9	9	9	5	8	6	9	2	1	5	3	9	1	9	8	5	1	9	2	4	4	8	1
"NM_013880"	3	1	3	3	2	6	2	8	7	9	4	8	9	2	3	2	7	3	7	6	8	7	6	1	5
"NM_013885"	8	5	3	2	3	1	4	7	3	9	3	4	6	1	9	4	3	8	4	7	3	7	8	5	3
"NM_013890.1"	6	7	2	7	6	3	4	5	2	6	6	2	5	6	7	8	6	8	9	3	6	3	5	3	6
"NM_013895.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_013906"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_013918"	8	5	3	2	3	1	4	7	3	9	3	4	6	1	9	4	3	8	4	7	3	7	8	5	3
"NM_013918.1"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_013923"	8	4	3	2	3	1	4	7	3	8	3	4	6	1	9	3	3	8	4	7	3	5	8	5	3
"NM_013923.1"	9	9	2	4	5	2	9	1	9	1	1	5	4	9	1	9	8	1	8	9	2	4	2	8	2
"NM_013929"	9	2	9	9	9	5	1	6	1	2	1	5	3	9	1	9	8	1	1	9	2	4	4	8	1
"NM_013932.1"	9	6	1	6	4	9	4	2	4	8	5	3	8	8	5	3	2	8	6	8	4	5	7	3	7
"NM_015732"	5	2	9	4	5	2	8	1	9	4	1	6	4	9	8	1	8	5	8	1	2	4	1	8	2
"NM_015734.1"	1	1	4	8	2	6	3	8	7	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_015740.1"	7	8	7	7	1	8	6	3	6	6	7	2	1	6	4	7	1	6	5	2	1	8	9	9	4
"NM_015741"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_015760.1"	4	9	6	9	1	4	9	6	1	1	2	7	5	4	6	5	5	1	1	9	9	6	2	6	6
"NM_015771.2"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	8	2	3	6	3	5	3	6
"NM_015774.1"	3	1	4	3	2	6	3	8	7	3	4	8	9	2	3	2	7	4	7	6	8	9	3	1	8
"NM_015786"	6	7	5	7	1	4	5	5	2	6	8	2	5	7	7	8	6	9	2	3	6	3	5	6	6
"NM_015792"	7	8	7	5	8	8	6	3	6	7	7	1	1	4	4	5	1	6	5	2	1	8	9	9	4
"NM_015795"	9	3	8	6	7	5	1	9	5	2	8	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"NM_015801.1"	6	7	5	7	1	4	9	5	2	6	8	2	7	4	1	9	6	1	3	4	9	4	5	6	6
"NM_015820"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_015821"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_015827"	1	4	3	8	6	3	4	4	8	8	4	9	2	2	2	6	9	8	9	5	5	5	8	2	8
"NM_015830"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_016660"	3	4	3	3	2	6	2	8	3	9	3	8	9	2	3	2	7	3	7	6	8	7	6	1	5
"NM_016668"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_016674"	9	9	2	7	1	4	9	6	2	6	6	7	5	4	7	9	6	1	2	3	9	4	2	6	6
"NM_016683"	6	7	5	7	1	4	9	5	2	6	6	2	5	6	7	8	6	1	2	3	6	3	5	3	6
"NM_016684.1"	4	9	2	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	6	2	7	1
"NM_016689"	1	1	4	8	6	3	3	4	8	5	4	9	2	2	2	6	9	4	9	5	7	9	3	4	8
"NM_016690.2"	3	4	4	8	6	3	4	4	8	3	4	9	2	2	3	6	9	3	9	6	8	9	8	1	5
"NM_016692"	1	1	4	8	2	6	3	8	7	3	4	8	9	2	2	6	9	4	7	5	5	9	3	1	8
"NM_016693"	8	4	3	8	3	3	4	4	8	9	3	9	2	1	9	4	3	8	4	7	3	7	8	5	3
"NM_016705"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_016707.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	4	2	6	1
"NM_016710"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	2	7
"NM_016718"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_016765"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_016767"	3	4	3	3	2	6	2	8	7	9	3	8	9	2	3	2	7	3	7	6	8	7	6	1	5
"NM_016779"	1	1	4	8	6	3	3	4	7	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_016782"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_016786"	1	4	5	8	6	3	4	4	8	8	4	9	2	6	2	6	9	8	9	5	5	5	8	3	8
"NM_016789"	6	7	5	7	6	3	4	4	2	6	6	2	2	6	7	8	6	8	9	3	6	3	5	3	6
"NM_016794.1"	9	3	2	6	7	5	1	1	9	2	1	5	4	9	1	9	4	2	3	1	4	4	4	8	7
"NM_016810"	3	1	4	3	2	6	3	8	7	3	4	8	9	2	3	2	7	4	7	6	8	9	3	1	5
"NM_016844.1"	9	3	8	6	7	5	1	9	5	2	8	5	7	7	1	9	4	2	3	4	4	4	4	2	7
"NM_016846.1"	3	1	4	3	2	6	3	8	7	3	4	8	9	2	3	2	7	4	7	6	8	9	3	1	5
"NM_016852"	6	9	6	7	1	4	5	5	2	6	2	2	5	4	7	8	6	9	2	3	6	6	5	6	6
"NM_016856"	8	4	1	2	3	1	4	7	3	8	5	4	6	8	9	3	3	7	4	7	3	5	8	5	3
"NM_016859"	1	1	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_016868.1"	3	4	3	8	6	3	4	4	8	9	4	9	2	2	3	2	7	8	9	6	5	9	8	1	3
"NM_016873"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	8	5	3
"NM_016878.1"	9	3	5	6	6	3	4	4	8	6	6	5	2	6	1	9	4	8	9	3	4	5	8	2	7
"NM_016888"	8	4	3	2	3	1	4	7	8	8	3	4	6	1	9	4	3	8	4	7	3	7	8	5	3
"NM_016891"	6	9	6	7	1	4	9	5	2	6	2	2	5	4	1	9	6	1	2	3	9	4	5	6	6
"NM_016893"	9	2	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	5	8	1	2	4	4	8	7
"NM_016894.1"	5	2	2	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_016898.1"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_016900.3"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_016900.4"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_016900.6"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_016900.8"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_016910"	6	7	5	7	1	4	5	5	2	6	8	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_016916.1"	4	9	2	9	9	7	9	6	1	1	1	7	3	9	6	5	5	1	1	9	9	4	2	8	1
"NM_016918.1"	8	4	3	2	3	1	2	4	8	8	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_016920.1"	4	9	6	7	1	4	9	5	2	1	2	7	5	4	6	5	5	1	2	9	9	6	2	6	6
"NM_016924"	1	4	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_016926"	6	7	5	7	1	4	5	5	2	5	6	2	5	6	7	8	6	9	2	3	6	3	5	6	6
"NM_016966"	1	1	4	8	6	3	3	4	7	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_016967"	1	4	1	8	6	3	4	4	8	8	5	9	2	6	2	6	9	8	9	8	5	1	8	3	8
"NM_016980"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_017366"	4	9	6	7	1	4	9	5	2	1	2	2	5	4	7	8	6	1	2	3	9	6	5	6	6
"NM_017367.1"	9	9	6	9	9	5	9	6	1	2	1	5	3	9	1	9	5	1	1	9	9	4	4	8	1
"NM_017374"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	6	6
"NM_017396"	1	1	5	8	6	3	4	4	8	3	4	9	2	6	2	6	9	8	9	5	5	9	3	3	8
"NM_017407.1"	1	1	4	8	2	6	3	8	7	3	4	8	9	2	2	6	9	4	7	5	5	9	3	1	8
"NM_017462"	5	2	2	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	8	2
"NM_017463.1"	6	7	5	7	1	4	9	5	2	6	6	2	5	4	7	8	6	1	2	3	6	3	5	6	6
"NM_017466"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_017477.1"	9	2	2	4	5	2	8	1	9	4	1	6	4	9	8	9	8	5	8	1	2	4	1	8	2
"NM_017478"	9	3	8	6	7	5	1	3	6	2	8	5	1	9	1	9	1	6	3	4	4	4	4	2	7
"NM_017479"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	7	1
"NM_018729"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	7	3	4	7	3	7	6	5	5
"NM_018729.1"	8	4	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_018731"	2	4	1	1	4	3	4	9	8	8	5	3	2	8	5	3	9	7	9	8	4	5	7	2	8
"NM_018745"	4	9	2	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	4	2	8	1
"NM_018747"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	7	1
"NM_018748.2"	9	2	2	4	5	2	1	1	9	4	1	5	4	9	1	9	8	5	8	1	2	4	1	8	2
"NM_018751"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_018768"	9	3	1	6	6	3	4	9	8	8	5	5	7	8	1	9	4	8	3	4	4	5	8	2	7
"NM_018773"	3	4	3	2	3	6	2	7	3	9	3	8	6	1	3	2	7	3	4	6	3	7	6	1	5
"NM_018775"	9	3	2	6	7	5	1	6	1	2	1	5	3	9	1	9	8	2	3	9	4	4	4	8	7
"NM_018776"	2	6	1	8	6	3	4	4	8	5	6	3	2	6	5	3	2	8	9	8	7	1	7	3	9
"NM_018781"	1	4	4	8	6	3	4	4	8	8	4	9	2	2	2	6	9	8	9	5	5	9	3	2	8
"NM_018782.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	6	2	7	1
"NM_018785"	3	4	4	8	2	6	3	4	8	9	4	9	9	2	3	2	7	3	7	6	8	9	8	1	5
"NM_018790"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_018799"	1	4	5	8	6	3	4	4	8	6	4	9	2	6	2	6	9	8	9	5	5	3	8	3	8
"NM_018800"	9	3	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	2	8	1	4	4	4	8	7
"NM_018803.1"	4	9	6	9	9	7	9	6	1	1	8	7	7	4	6	5	5	1	1	9	9	4	2	6	1
"NM_018810.1"	6	7	5	8	6	3	4	4	8	6	6	9	2	6	7	6	6	8	9	3	6	3	8	3	6
"NM_018811.1"	3	4	3	8	2	6	3	4	8	9	4	9	2	2	3	2	7	3	7	6	8	7	8	1	5
"NM_018817.1"	5	2	2	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_018822.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	4	2	7	1
"NM_018824"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	4	2	6	1
"NM_018825"	6	7	5	7	6	3	6	4	8	6	6	2	2	6	4	6	1	8	9	3	6	3	9	3	6
"NM_018831"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_018855"	6	7	5	7	1	4	5	5	2	6	8	2	2	6	7	6	6	9	9	3	6	3	5	3	6
"NM_018860"	6	7	5	7	6	3	5	5	2	6	6	2	2	6	7	8	6	9	9	3	6	3	5	3	6
"NM_018861"	5	2	9	9	9	7	8	6	9	4	9	6	3	5	8	1	8	5	8	9	2	2	2	7	2
"NM_018861.1"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_018868"	8	4	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_018872"	8	4	3	8	6	3	4	4	8	8	3	9	2	6	9	6	3	8	9	7	3	7	8	3	3
"NM_019388"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_019403.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
