"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NAP057148.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP057251.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP057282.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP057397.1"	2	1	3	1	3	2	1	6	1	1	1	1	1	2	6	2	1	1	2	4
"NAP057461.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP057600.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP058254.1"	1	1	4	5	3	6	1	1	6	6	1	1	6	3	6	2	6	2	2	1
"NAP058291.1"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NAP058373.1"	2	1	6	4	3	2	1	6	6	1	5	1	4	2	6	2	1	1	2	4
"NAP058594.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP059351.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP060056.1"	2	1	3	1	4	2	1	6	5	3	5	1	2	2	2	2	1	1	5	5
"NAP061005.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP061234.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NAP061489.1"	2	1	6	4	3	2	1	6	6	1	1	1	4	2	5	2	1	1	3	1
"NAP061805.1"	6	2	3	6	2	1	4	5	1	3	6	5	1	6	4	1	3	6	4	5
"NAP061954.1"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NAP062061.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP066348.1"	6	2	3	6	2	1	4	1	1	3	3	5	1	5	4	1	3	5	4	5
"NAP067064.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP067089.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP067097.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP067254.1"	2	4	6	4	5	2	3	6	3	4	5	3	4	4	5	2	1	1	3	2
"NAP069079.1"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NAP070880.1"	2	1	4	1	3	2	1	6	6	6	1	1	6	2	6	2	1	1	2	4
"NAP070973.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NAP071310.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP071342.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP071456.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP071486.1"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NAP071826.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP093077.001"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NAP093966.001"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NAP093999.001"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NAP094453.001"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NAP100137.001"	1	1	4	5	3	6	6	1	6	6	1	1	6	3	6	4	6	2	2	1
"NAP101564.1"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NAP101637.1"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NAP101659.1"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NAP101960.1"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	5
"NAP102091.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP102119.1"	6	2	1	6	2	1	5	5	1	2	6	2	5	6	1	1	3	5	4	6
"NAP102400.1"	6	3	3	6	4	6	4	1	5	3	3	6	1	6	2	1	3	6	4	5
"NAP102462.1"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NAP103111.1"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NAP103878.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NAP105867.1"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NAP106553.1"	2	1	6	1	3	2	1	6	3	1	5	1	5	2	1	2	1	1	1	4
"NAP106668.1"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NAP106922.1"	4	4	4	2	5	4	2	2	2	6	4	3	4	4	5	6	2	2	3	1
"NAP107388.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP107779.1"	5	3	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NAP108202.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NAP108362.1"	4	4	4	4	5	4	3	2	2	6	4	3	4	4	5	6	2	4	3	1
"NAP108417.1"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NAP108437.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NAP108451.1"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NAP108459.1"	1	3	3	5	4	6	6	1	5	3	3	6	2	2	2	4	6	1	5	5
"NAP108516.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP108526.1"	2	1	4	1	3	6	1	6	6	6	1	1	6	3	6	2	1	2	2	4
"NAP108602.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP108679.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP108708.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP108723.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP112302.1"	2	1	6	1	4	6	1	1	5	1	1	6	6	2	2	2	1	1	2	4
"NAP113215.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP113293.1"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NAP114978.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NAP115274.1"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NAP115296.1"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NAP115318.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NAP115402.1"	5	5	3	3	6	3	5	4	3	1	5	2	5	5	1	3	5	5	1	4
"NAP122697.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP122972.1.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NAP123216.1"	5	5	2	4	5	3	5	4	3	4	5	3	5	4	1	3	5	4	1	2
"NAP123300.1"	2	4	2	4	5	4	3	6	3	4	5	3	4	4	5	6	5	4	3	2
"NAP123493.1"	4	4	4	4	5	4	3	2	2	6	4	3	4	4	5	6	2	4	3	1
"NM_001001177"	5	3	3	3	4	3	6	4	5	3	3	6	2	5	2	3	5	5	5	5
"NM_001001179"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	1
"NM_001001321.1"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001001326.1"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001001796"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001001884"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001001892.1"	6	2	3	6	2	1	4	5	1	3	6	5	1	6	4	1	3	6	4	5
"NM_001001892.10"	6	2	3	6	2	1	4	5	1	3	6	5	1	6	4	1	3	6	4	5
"NM_001001892.9"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001001983"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001001983.1"	4	4	4	4	5	4	3	2	2	6	4	3	4	4	5	6	2	4	3	1
"NM_001002004.2"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001002268.1"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	2	6	1
"NM_001002764.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001002764.3"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001002791"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001002842.1"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001002896"	4	4	5	2	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	3
"NM_001002927.1"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001003668"	5	2	1	3	6	3	5	4	3	2	5	2	5	5	1	3	3	5	1	6
"NM_001003672"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001003817.7"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001003910.1"	4	4	5	2	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	3
"NM_001003911"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001003912.1"	4	4	2	4	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	3
"NM_001004155"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001004185"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	5	4	6
"NM_001005223"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NM_001005421.1"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001005477.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001005507"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NM_001005510.1"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001005868"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001007574.1"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001007581.1"	4	4	2	4	5	4	3	2	2	4	5	3	4	4	5	6	2	4	3	2
"NM_001008427.2"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001008533.2"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	6
"NM_001008542"	4	4	5	2	1	4	2	2	2	5	4	3	4	4	5	6	2	3	3	3
"NM_001008548"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001008550.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001009545"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001009575"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001009949"	4	6	4	2	1	4	2	3	2	6	2	4	3	1	3	5	2	2	6	1
"NM_001010930"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001011527"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001011756"	6	2	3	6	2	1	4	5	1	3	6	5	1	6	4	1	3	6	4	5
"NM_001011758"	1	3	3	5	4	6	6	1	5	3	3	6	2	3	2	4	6	2	5	5
"NM_001011848"	5	5	6	3	6	3	5	4	3	1	5	2	5	5	1	3	5	5	1	4
"NM_001012305"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001012726"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	5
"NM_001013024"	4	4	5	2	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	3
"NM_001013025"	4	4	2	4	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	2
"NM_001013365"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001013370.1"	4	4	5	2	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	3
"NM_001013370.2"	4	4	5	2	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	3
"NM_001013379"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001013577.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	3	5	1	6
"NM_001013741"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001013810"	5	4	3	4	5	3	5	4	3	3	5	3	4	5	1	3	5	5	3	5
"NM_001013813"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001013824.1"	6	2	3	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001013832"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001014394"	2	1	4	5	3	2	1	6	6	6	2	1	3	3	6	2	1	2	2	1
"NM_001014900.1"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001014900.2"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001014973.1"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001014974"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001014981"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001017959"	1	3	3	3	4	6	5	1	5	3	3	6	2	5	2	3	6	5	5	5
"NM_001024138"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001024468"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001024602"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	1
"NM_001024720.1"	4	4	2	4	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	3
"NM_001024837"	5	5	3	3	6	3	5	4	3	4	5	2	5	5	1	3	5	5	1	2
"NM_001024837.1"	4	6	5	2	1	4	2	2	2	5	2	4	3	1	5	6	2	3	6	1
"NM_001024856"	4	4	2	4	5	4	3	2	2	4	5	3	4	4	5	6	2	4	3	2
"NM_001024856.1"	4	6	5	2	1	4	2	2	2	5	2	4	3	1	5	6	2	3	6	3
"NM_001024911"	2	3	3	1	4	2	6	6	5	3	3	6	2	2	2	4	1	1	5	5
"NM_001024919"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001024931"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NM_001024954"	5	4	2	4	5	3	3	4	3	4	5	3	4	4	1	3	5	4	3	2
"NM_001025067"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001025074.3"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NM_001025074.6"	5	3	3	3	4	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NM_001025093.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001025250"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001025250.4"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001025250.8"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001025250.9"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001025305"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001025307.1"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	1
"NM_001025365"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001025392"	4	4	2	4	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	1
"NM_001025566"	3	6	4	2	1	5	2	3	4	6	2	4	3	1	3	5	4	3	6	1
"NM_001025570.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001025577.1"	5	5	1	3	6	3	5	5	3	2	6	2	5	5	1	3	5	5	1	6
"NM_001025599"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	5	4	6
"NM_001025602"	4	4	2	4	5	4	3	4	3	4	5	3	4	4	5	6	5	4	3	2
"NM_001025613.2"	4	4	2	4	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	2
"NM_001029856.1"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	6
"NM_001029868.1"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001029933"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001029934"	5	4	2	4	5	3	5	4	3	4	5	3	5	5	1	3	5	4	3	2
"NM_001029982.1"	5	3	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	5
"NM_001029985"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001031622"	2	5	6	1	6	3	5	4	3	1	5	2	5	5	1	3	1	5	1	4
"NM_001031814.1"	1	3	3	5	4	6	6	1	5	3	3	6	2	3	2	4	6	2	5	5
"NM_001033040"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001033126"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001033136"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001033145"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001033173"	6	2	3	6	2	1	4	5	1	2	6	5	1	6	4	1	3	5	4	6
"NM_001033174"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001033175"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001033181"	1	3	3	5	4	6	6	1	5	3	3	6	2	3	2	4	6	2	5	5
"NM_001033257"	4	4	4	2	1	4	6	2	2	6	4	3	4	4	5	4	2	2	6	1
"NM_001033258.1"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001033261"	1	3	3	5	4	6	6	1	5	3	3	6	2	3	2	4	6	2	5	5
"NM_001033268"	5	5	3	3	6	3	5	4	3	4	5	2	5	5	1	3	5	5	1	2
"NM_001033280"	1	5	6	5	4	6	6	4	3	1	5	6	2	5	2	4	5	2	5	4
"NM_001033290"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001033314"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001033318"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001033341.2"	4	4	5	2	1	4	2	2	2	5	4	3	3	4	5	6	2	4	3	3
"NM_001033371"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001033375.1"	6	2	3	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001033383"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001033422"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001033431.1"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001033484"	5	5	3	3	6	3	5	4	3	1	5	2	5	5	1	3	5	5	1	4
"NM_001033489"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001033489.1"	4	4	2	4	5	4	3	4	3	4	5	3	4	4	5	6	5	4	3	2
"NM_001033534"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	6
"NM_001033535"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001033543"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001033550"	4	4	2	4	5	4	6	6	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001033960"	4	6	5	2	1	4	2	2	2	5	2	4	3	1	5	6	2	3	6	1
"NM_001035123"	5	3	3	3	4	3	6	4	5	3	5	6	2	5	2	4	5	5	5	5
"NM_001035231.1"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001035510"	5	2	1	3	6	3	5	4	3	2	6	2	5	5	1	3	3	5	1	6
"NM_001037099"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001037127"	5	5	6	3	6	3	5	4	3	1	5	2	5	5	1	3	5	5	1	4
"NM_001037168"	1	3	3	5	4	6	6	4	5	3	5	6	2	5	1	4	5	5	5	5
"NM_001037294"	5	5	3	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001037298.1"	5	5	3	3	6	3	5	4	3	4	5	2	5	5	1	3	5	5	1	2
"NM_001037709"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001037905.1"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001037926"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	5
"NM_001037957"	4	4	5	2	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	3
"NM_001038592.1"	1	6	4	5	1	6	6	1	4	6	2	4	3	3	3	4	6	2	6	1
"NM_001038602.1"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001038619.1"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001038621"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001038627.1"	2	1	6	1	3	2	1	6	6	1	1	1	2	2	6	2	1	1	2	4
"NM_001038696"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001038845"	5	5	3	3	6	3	5	4	3	3	5	2	5	5	1	3	5	5	1	6
"NM_001039076"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001039092"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001039116"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	4
"NM_001039169.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001039184"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001039201"	1	3	3	5	4	6	6	1	5	3	3	6	2	3	2	4	6	2	5	5
"NM_001039214"	4	4	2	4	5	4	3	4	3	4	5	3	4	4	5	6	5	4	3	2
"NM_001039352.1"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001039386.1"	4	4	5	2	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	1
"NM_001039394.1"	5	2	1	3	2	1	5	5	1	2	6	5	5	5	1	3	3	5	4	6
"NM_001039474"	5	2	3	3	2	3	5	4	3	3	5	5	5	5	1	3	3	5	4	5
"NM_001039494"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001039515.2"	4	4	2	4	5	4	3	2	2	4	5	3	4	4	5	6	2	4	3	2
"NM_001039530"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001039545"	5	5	3	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001039546"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001039701"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001039934"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001039959"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001040399"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001040400.1"	1	3	3	5	4	6	6	1	5	3	3	6	2	3	2	4	6	2	5	5
"NM_001042421"	5	5	3	3	6	3	5	4	3	1	5	2	5	5	1	3	5	5	1	4
"NM_001042438"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001042499.1"	5	5	3	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001042556"	6	2	3	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001042655"	4	4	5	2	5	4	3	2	2	5	4	3	4	4	5	6	2	4	3	3
"NM_001042671.1"	5	5	1	3	6	3	5	4	3	2	5	2	5	5	1	3	3	5	1	6
"NM_001042672"	5	5	3	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001043355.1"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001044697.1"	3	6	4	5	1	5	2	3	4	6	2	4	3	1	3	5	4	2	6	1
"NM_001045486"	1	3	3	5	4	6	6	1	5	3	5	6	2	3	2	4	6	2	5	5
"NM_001045525"	4	4	2	4	5	4	3	4	3	3	5	3	4	4	5	6	5	4	3	2
"NM_001045533.1"	3	6	5	2	1	5	2	3	4	5	2	4	3	1	3	5	4	3	6	3
"NM_001045543"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001045559"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001045864"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001047436"	2	4	6	4	5	2	3	6	6	1	5	3	4	4	5	6	1	1	3	2
"NM_001048250.1"	1	3	4	5	4	6	6	1	5	6	3	6	2	3	2	4	6	2	5	1
"NM_001077189.1"	6	2	1	6	2	1	4	5	1	2	6	5	1	6	4	1	3	6	4	6
"NM_001077265"	5	5	3	3	6	3	5	4	3	2	5	2	5	5	1	3	5	5	1	6
"NM_001077398"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001077403"	1	3	3	5	4	6	6	1	5	3	3	6	2	3	2	4	6	2	5	5
"NM_001077425"	2	1	6	1	3	2	1	6	6	1	1	1	6	2	6	2	1	1	2	4
"NM_001077510"	4	4	2	4	5	4	3	2	2	4	4	3	4	4	5	6	2	4	3	2
"NM_001077684"	1	3	4	5	4	6	6	1	5	6	2	6	2	3	2	4	6	2	5	1
"NM_001077712.1"	5	3	3	3	4	3	5	4	3	3	5	2	2	5	1	3	5	5	1	5
